time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.010363,1,0,0.0,0.0,12.581464854946251,1700000000000203,1700000000010363,1700000000.000203,1700000000.0103629,0.010159969329833984,63.28773166363831,44.6710559638658
1700000015.013906,1,0,0.0,0.0,13.094259699506518,1700000014999991,1700000015013906,1700000014.999991,1700000015.013906,0.013915061950683594,202.99464075477843,33.901633724680906
1700000030.0216274,1,0,0.0,0.0,13.83520371675364,1700000029999669,1700000030021628,1700000029.9996688,1700000030.021628,0.02195906639099121,151.994620389945,23.264228891751383
1700000040.029314,1,0,0.0,0.0,14.683104417191041,1700000039999865,1700000040029314,1700000039.9998648,1700000040.029314,0.0294492244720459,126.46276427148844,17.940493482613885
1700000045.031097,1,0,0.0,0.0,15.430778383417195,1700000044999827,1700000045031097,1700000044.999827,1700000045.031097,0.03127002716064453,120.52111146414246,17.32715568429559
1700000055.0264215,1,0,0.0,0.0,14.981979733638516,1700000054999945,1700000055026422,1700000054.999945,1700000055.026422,0.02647709846496582,107.86016245914098,20.220092309815005
1700000060.020968,1,0,0.0,0.0,15.67947202086776,1700000059999742,1700000060020968,1700000059.999742,1700000060.020968,0.021225929260253906,97.75513992959388,28.394380157500173
1700000065.015726,1,0,0.0,0.0,16.01384924288908,1700000064999914,1700000065015726,1700000064.999914,1700000065.0157259,0.015811920166015625,84.22189477685939,40.027194787499646
1700000070.013239,1,0,0.0,0.0,16.984719305445992,1700000069999858,1700000070013239,1700000069.999858,1700000070.013239,0.013381004333496094,51.75661996463781,50.70226936758689
1700000075.0141168,1,0,0.0,0.0,17.107776213772812,1700000075000217,1700000075014117,1700000075.000217,1700000075.014117,0.013900041580200195,19.766747972960626,47.73248550879613
1700000080.0162425,1,0,0.0,0.0,17.227311360753067,1700000080000112,1700000080016242,1700000080.0001118,1700000080.016242,0.01613020896911621,15.47799828572835,39.99474725024174
1700000090.0214884,1,0,0.0,0.0,17.609988010851797,1700000089999908,1700000090021488,1700000089.999908,1700000090.021488,0.021579980850219727,35.62796303398207,28.57569409137219
1700000100.0294135,1,0,0.0,0.0,17.38182826416848,1700000099999838,1700000100029414,1700000099.9998379,1700000100.029414,0.02957606315612793,61.67799969000702,22.36843207733831
1700000105.0322044,1,0,0.0,0.0,17.853085581417954,1700000104999605,1700000105032204,1700000104.999605,1700000105.032204,0.03259897232055664,69.8851612927514,21.03542035679504
1700000110.0326347,1,0,0.0,0.0,18.160070935012733,1700000109999836,1700000110032635,1700000109.999836,1700000110.032635,0.03279900550842285,77.53480099235665,19.108474023465146
1700000115.0303986,1,0,0.0,0.0,17.89497865299474,1700000114999751,1700000115030398,1700000114.9997509,1700000115.030398,0.03064703941345215,87.53426918011704,20.782791547479
1700000120.026286,1,0,0.0,0.0,18.128159648673105,1700000119999684,1700000120026286,1700000119.9996839,1700000120.026286,0.02660202980041504,97.41705558540168,24.413638948910254
1700000125.0223231,1,0,0.0,0.0,18.213185356766985,1700000124999356,1700000125022323,1700000124.999356,1700000125.022323,0.022966861724853516,118.3350922973754,31.02800514708067
1700000135.0234926,1,0,0.0,0.0,17.320887771950904,1700000134999931,1700000135023492,1700000134.9999309,1700000135.0234919,0.02356100082397461,168.28578150591323,29.528226941982332
1700000140.027332,1,0,0.0,0.0,17.971258518097077,1700000140000190,1700000140027332,1700000140.00019,1700000140.0273318,0.027141809463500977,173.36733374598683,23.849384987316153
1700000155.0369213,1,0,0.0,0.0,17.83125675102554,1700000155000233,1700000155036921,1700000155.000233,1700000155.036921,0.03668808937072754,161.72136563261148,17.81249867313054
1700000160.0395262,1,0,0.0,0.0,17.607341972751332,1700000160000052,1700000160039526,1700000160.000052,1700000160.039526,0.0394740104675293,151.64744839293914,13.267309610926462
1700000165.041289,1,0,0.0,0.0,17.780422636635585,1700000165000040,1700000165041289,1700000165.0000398,1700000165.0412889,0.04124903678894043,143.31859724872496,17.475175402675838
1700000180.0335176,1,0,0.0,0.0,17.04273762656523,1700000179999438,1700000180033518,1700000179.9994378,1700000180.0335178,0.03408002853393555,139.77344945852127,18.04865385067123
1700000185.0265877,1,0,0.0,0.0,16.88852484698227,1700000185000465,1700000185026588,1700000185.000465,1700000185.026588,0.026123046875,141.81442615396904,22.102297282384374
1700000190.0194674,1,0,0.0,0.0,16.594322082545037,1700000190000334,1700000190019467,1700000190.000334,1700000190.0194669,0.01913285255432129,152.3446586260012,31.739137048302915
1700000195.0142438,1,0,0.0,0.0,16.58400186959081,1700000195000152,1700000195014244,1700000195.0001519,1700000195.0142438,0.014091968536376953,176.12375581376398,45.3226793900668
1700000200.0121303,1,0,0.0,0.0,16.313816511578146,1700000199999818,1700000200012130,1700000199.9998178,1700000200.01213,0.012312173843383789,215.8307613163849,54.19292340609455
1700000205.0115669,1,0,0.0,0.0,15.731428105763749,1700000205000418,1700000205011567,1700000205.000418,1700000205.0115669,0.011148929595947266,251.78486742480914,58.33671205822055
1700000210.0106103,1,0,0.0,0.0,15.277294106994638,1700000210000196,1700000210010610,1700000210.000196,1700000210.0106099,0.010413885116577148,279.96426161238566,65.65182478930731
1700000215.0097427,1,0,0.0,0.0,15.420223189057426,1700000214999924,1700000215009743,1700000214.999924,1700000215.009743,0.00981903076171875,349.33756948866477,71.84400519494089
1700000225.0143476,1,0,0.0,0.0,14.51463234854937,1700000224999986,1700000225014348,1700000224.999986,1700000225.014348,0.014362096786499023,75.31284133305441,38.45478882594818
1700000230.0173109,1,0,0.0,0.0,13.624659107256111,1700000230000248,1700000230017311,1700000230.000248,1700000230.0173109,0.017062902450561523,85.39475881543129,30.823539552191374
1700000235.0183587,1,0,0.0,0.0,14.20927093680964,1700000234999896,1700000235018359,1700000234.9998958,1700000235.018359,0.018463134765625,94.5750804349633,27.83719119723578
1700000240.0172274,1,0,0.0,0.0,13.82326328256028,1700000239999947,1700000240017228,1700000239.9999468,1700000240.017228,0.017281055450439453,108.54059280275658,31.14867229902056
1700000245.01535,1,0,0.0,0.0,13.104266490192646,1700000245000087,1700000245015350,1700000245.000087,1700000245.0153499,0.015262842178344727,133.28682600976404,32.0586061185924
1700000260.0256789,1,0,0.0,0.0,12.365688634864059,1700000260000044,1700000260025679,1700000260.0000439,1700000260.0256789,0.0256350040435791,203.80441027014652,18.441357081108116
1700000265.0302835,1,0,0.0,0.0,11.61107319255177,1700000265000010,1700000265030284,1700000265.00001,1700000265.030284,0.030273914337158203,207.9034052274033,12.780178616513137
1700000270.0328066,1,0,0.0,0.0,11.243375613827387,1700000270000965,1700000270032807,1700000270.0009649,1700000270.0328069,0.03184199333190918,204.80536717678729,12.946798613464912
1700000275.0332859,1,0,0.0,0.0,11.12178365661781,1700000275000322,1700000275033286,1700000275.0003219,1700000275.0332859,0.03296399116516113,198.80895638086912,9.57233670065848
1700000280.0325108,1,0,0.0,0.0,10.31079599324619,1700000280000304,1700000280032511,1700000280.000304,1700000280.032511,0.03220701217651367,190.75388313215242,11.128299926749317
1700000290.0301373,1,0,0.0,0.0,9.667276194833379,1700000289999807,1700000290030137,1700000289.999807,1700000290.0301368,0.03032994270324707,167.5839186676574,12.254581474040013
1700000295.0281663,1,0,0.0,0.0,9.488667961800695,1700000294999774,1700000295028166,1700000294.999774,1700000295.0281658,0.02839183807373047,158.91259474691986,12.303800408545179
