time,rov_id,x,y,z,vx,vy,vz,pos_cov_xx,pos_cov_xy,pos_cov_xz,pos_cov_yy,pos_cov_yz,pos_cov_zz
1699999999.9999678,1,34.99844913477354,9.986037620492205,12.013646122334285,0.0,0.0,0.0,0.008521512056850797,0.00048143803890160464,0.0002387091969194416,0.009243667355055222,0.000477420023605535,0.009447430905495133
1699999999.9999678,1,34.99837342306525,9.98640921370579,12.013337106260728,0.0,0.0,0.0,0.00852089427676385,0.0004816796077895492,0.00023877153132270885,0.009243409069074286,0.00047754733984346726,0.009447284161569609
1699999999.9999678,1,34.99893426153556,9.986478439359875,12.013013360992911,0.0,0.0,0.0,0.008520801191711749,0.00048168960801623804,0.00023880536678508202,0.009243326354869017,0.00047761929733598546,0.009447201869695807
1699999999.9999678,1,34.998619848289174,9.986261673848539,12.013275595043893,0.0,0.0,0.0,0.00851653301165095,0.00048337370335744775,0.00023911716012735038,0.009239105068300002,0.0004772126198506664,0.009450735203451483
1699999999.9999678,1,34.99939377419364,9.985987258735044,12.013171307224201,0.0,0.0,0.0,0.008516269641582794,0.00048346221196009486,0.00023915713561266117,0.009238985661867007,0.0004772816756060219,0.009450653244201801
1700000005.000052,1,36.08793895770359,11.034443768486558,12.515107405595467,0.20313121662438993,0.19553763463773016,0.09868669917057858,0.5613163966703449,-0.04443020311448031,-0.3022084841727624,0.42033242243275165,0.07180734420331991,0.8214540237068109
1700000005.000052,1,36.13748643321864,11.224263676372988,12.516559761230072,0.2123637845868416,0.2309878826437444,0.09892416653349291,0.5202682074698431,-0.04864661477578359,-0.3265166899467294,0.38216112359791327,0.07503331628880146,0.8061911404571297
1700000005.000052,1,36.188632293835695,11.202831519966448,12.551055125867268,0.22194187222738682,0.22699372858373934,0.10569069653707193,0.5161058248890196,-0.044915596853810164,-0.32961763251958603,0.37842255192439206,0.0778718430893311,0.8038721468348028
1700000005.000052,1,35.80571398930616,10.333814167228338,12.075326917591855,0.15056423435080207,0.06491478288543207,0.0120797121906433,0.34697702590205404,-0.03228288700319791,-0.11917779515110108,0.36416950729381153,0.15660766138016355,0.9590874721672228
1700000005.000052,1,35.5741910814133,10.423652561488849,12.013982428491145,0.10725157312710457,0.08171891540047349,2.504275551193369e-05,0.32775241958215495,-0.03347347409949534,-0.12228653293137494,0.346538326510058,0.1604304110885707,0.9576664989802576
1700000009.9999738,1,34.59879314908666,11.937766096539889,12.386294743855693,-0.06527070976901952,0.2025010129206656,0.03658486677937153,0.6904601516375647,0.2772061992431896,-0.4601636550786515,0.8386204760426806,-0.5655480600418952,1.5072919776629952
1700000009.9999738,1,34.531167165283826,11.91188828843126,12.047772934588755,-0.07357318829338039,0.19863141207075768,0.002707114638811041,0.6717677354886179,0.28977761505173233,-0.44326149672915166,0.8248531207961279,-0.584204501231108,1.4302426010126363
1700000009.9999738,1,34.5458117218376,11.91144643090821,12.096678129191199,-0.07186520538756555,0.19876160202324755,0.0076027638757617715,0.6666159291983668,0.2885024834598714,-0.452717202245887,0.8224046932742602,-0.5928913180836105,1.3865992719967228
1700000009.9999738,1,35.23605147263589,12.635185871665723,11.923843539177298,-0.0007160593656205111,0.2823990750381309,-0.010108674494403867,1.1814339352524408,0.3318931991040809,-0.9511205701314853,0.5636542753359064,-0.41391109256084446,1.5359226038552398
1700000009.9999738,1,35.227856822604764,12.661329071315786,12.086843328986186,-0.0005720171090100173,0.2856815813379427,0.00623041710849664,1.1697354461699114,0.339416279401332,-0.9530336373269457,0.5549090880204195,-0.4195084062231792,1.4957035877910232
1700000014.999954,1,35.46014025677396,13.72930116343291,11.926384913831058,0.014949285111667081,0.2470724355441707,-0.007664679617998971,3.102246406594846,1.1192339324709533,-2.078446624011106,1.0100211162161565,-0.8982222172844287,2.2349988986656744
1700000014.999954,1,35.434304539181475,13.757256362712745,11.973191564188678,0.014667530506306254,0.25126489655932216,-0.004084234834120379,3.098812594264458,1.1177670276992946,-2.0783452716160635,0.9913954777020036,-0.8938104674606989,2.126011438148567
1700000014.999954,1,35.40852828765248,13.794972430519582,11.932672658794898,0.011644453231092991,0.255139919704503,-0.006923290513724561,3.096820878803599,1.1182379838380874,-2.084762979302761,0.9881041197421218,-0.897780464897216,2.0862355731661757
1700000014.999954,1,35.29816664791129,13.58936326804201,11.88129860056559,0.011577814427686014,0.23875738761102588,-0.009143112215852903,2.935517985693688,1.037631260658255,-2.1582358825734724,0.8423910973444129,-0.8955904715074786,2.2605575312992503
1700000014.999954,1,35.269961069307826,13.570683892558364,12.024837227723332,0.011944806180386482,0.23859107660283121,0.0008977779760827509,2.93377162101027,1.038965562959078,-2.16144355290544,0.8293835632439248,-0.8933390767033424,2.2181221315985633
1700000020.000527,1,34.991385896600256,14.364674130691217,12.215386226367043,-8.506422958765546e-05,0.2090079263356362,0.011550081015203419,5.878392358119396,1.511768468865956,-3.227966245230006,0.918497982577103,-0.9169416489416463,2.524653898142257
1700000020.000527,1,34.990257416457304,14.290443331338878,12.098389725886607,-0.0015709767324540783,0.20073706418448165,0.005210146975779711,5.872471802339915,1.504707377167256,-3.207361176700703,0.8905540476325504,-0.9075426720918494,2.428207716888115
1700000020.000527,1,34.908471731617944,14.266349256293674,12.381128345490627,-0.0029657678287161315,0.20036250098043135,0.02019130970323365,5.8631980368542065,1.5012024391817262,-3.188996811803988,0.8874644601985816,-0.9003067745000376,2.355467280177216
1700000020.000527,1,34.93174832445848,14.274939846255208,12.20198753646863,-0.0014027524720733576,0.19879837049565272,0.010950673217880066,6.049906494339455,1.4477084289923547,-3.593405933344565,0.8258668877370376,-0.93918312500237,2.7301961764270497
1700000020.000527,1,34.85365014484987,14.11232954282576,12.281950444224053,-0.0063070196441196436,0.18290843741123403,0.014655825569477358,6.043123559669841,1.4343168482561113,-3.5861200996429536,0.7991105933185695,-0.9254161137705817,2.68700783525508
1700000025.000141,1,34.350536582363496,15.31683540130596,11.470575430303178,-0.08621502399207642,0.2013999244551557,-0.032701197351599584,5.907356547344431,-0.34907006319095124,-3.093036615062847,0.5370733431955819,0.18495924829746785,2.323892753823192
1700000025.000141,1,34.21417364715788,15.25221184472196,11.708358688431622,-0.08991002162431012,0.19703662174369407,-0.02237432893884793,5.743949361398652,-0.4032049236636861,-3.0041699572700344,0.5180615808129195,0.22106048937208003,2.2173927366238653
1700000025.000141,1,34.23883177530135,15.278808030290298,11.870983678772564,-0.08575914310930488,0.19968970736544106,-0.015253095454961268,5.737770023558604,-0.4064584165129351,-2.9935367086718094,0.515745077485132,0.228266882306339,2.1687675650780824
1700000025.000141,1,34.84834841802059,15.284674285078822,11.813641065448344,-0.04068599994639472,0.19598050801957861,-0.015700550393732048,6.877266442680784,-0.19289930883819995,-3.360635208515991,0.4945204470841056,0.09112385432120798,2.181906276148944
1700000025.000141,1,34.438471852865895,15.070153974649438,12.102672460224419,-0.06352185094235123,0.1798099975974181,-0.004381586194060453,6.804823033757235,-0.22317094660293502,-3.3230035836674316,0.48045081018156033,0.10614969551797969,2.132754338498811
1700000030.000131,1,33.29374000092444,15.796563991211375,13.53250425213736,-0.05857653591639964,0.1704824068361111,0.058511607660444706,4.340957213542782,-1.8192667328190437,-1.8189077267652343,1.4715902606512734,0.8422132277238032,1.4339160641257385
1700000030.000131,1,33.62180938427196,15.838890588310568,13.531234487507653,-0.03833634803587745,0.17378933242203295,0.05873293068477024,4.2317227528123045,-1.8351813983797067,-1.7482702526043399,1.468838858395574,0.8517582917793318,1.345218029132782
