num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
24000,41.40675004717239,46.73036414507504,57.21758983495148,59.380649041632,43.622092789841304,43.31109709073649,42.16751470203935,,FGO - Scenario 1: Bearing-only,ROV,1
27801,1.6949826118825788,1.6306851014127657,3.0825126803239113,4.933211636302761,1.8648315811195495,1.8634719960834063,3.2753544667187926,,FGO - Scenario 1: Bearing-only,ASV,1
24000,2.151692944388554,1.9986103155780013,4.430173007084092,5.199025064934215,3.224792273594864,2.415519316158711,3.4540777412218486,,FGO - Scenario 2: Bearing + range,ROV,2
29701,1.6431119913294912,1.5925467533171664,2.9587795777939605,4.424175082698662,1.5058340914635169,1.803429095930699,3.156128869721024,,FGO - Scenario 2: Bearing + range,ASV,2
24000,1.893396897545794,1.331587284856786,4.911385046780896,5.723232729826475,2.9028464999129033,2.335247730502415,3.666476138437127,,FGO - Scenario 3: Bearing + range + depth,ROV,3
28001,1.6386136277392251,1.5820988264430065,2.9449187256271334,4.6609731604053835,0.8186002363338385,1.7986241306198256,3.063616174537666,,FGO - Scenario 3: Bearing + range + depth,ASV,3
