num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
11999,93.52962785375912,88.3890806170689,162.47344904777003,170.99447456920447,43.77145425458408,101.98705587048404,3.1255129626730652e+16,,FGO - Scenario 1: Bearing-only,ROV,1
27901,1.6126307921258485,1.5455144018527358,2.9592164040534725,4.2719053112401255,0.6595428744563672,1.780035543768224,3.1687506700431025,,FGO - Scenario 1: Bearing-only,ASV,1
