time,rov_id,t_sent,t_received,x,y,z,channels,rssi,azimuth,elevation
1700000092.0,1,1700000092000000,1700000092019771,0.0,0.0,12.577851718466224,0,array('h'),82.4269997409383,22.644178690945893
1700000093.0,1,1700000093000000,1700000093019178,0.0,0.0,12.767567531571107,0,array('h'),83.319643702213,23.271882089182444
1700000094.0,1,1700000094000000,1700000094019392,0.0,0.0,12.643336324295394,0,array('h'),86.01351857293587,23.701922752946995
1700000095.0,1,1700000095000000,1700000095019993,0.0,0.0,13.215887605098736,0,array('h'),88.96516073244459,22.541747605229332
1700000096.0,1,1700000096000000,1700000096019674,0.0,0.0,12.999150736896237,0,array('h'),91.45473515335118,24.004490489312495
1700000097.0,1,1700000097000000,1700000097019422,0.0,0.0,12.800700372012647,0,array('h'),92.50240085080989,24.541676187507267
1700000098.0,1,1700000098000000,1700000098018954,0.0,0.0,13.249473994297094,0,array('h'),94.83776344917298,24.311709861119073
1700000099.0,1,1700000099000000,1700000099018544,0.0,0.0,13.596708455512587,0,array('h'),97.42562842021051,25.438409252116223
1700000100.0,1,1700000100000000,1700000100019509,0.0,0.0,13.136263650865212,0,array('h'),99.13621351983328,25.550520296011083
1700000101.0,1,1700000101000000,1700000101018643,0.0,0.0,13.258932569879072,0,array('h'),98.63477424550356,25.664399749196104
1700000102.0,1,1700000102000000,1700000102018527,0.0,0.0,13.761450240284635,0,array('h'),102.00767098077387,24.62007383788608
1700000103.0,1,1700000103000000,1700000103018158,0.0,0.0,13.804611325195713,0,array('h'),104.0907415637198,26.30946618193989
1700000104.0,1,1700000104000000,1700000104017941,0.0,0.0,13.601430333060872,0,array('h'),107.62423462960963,27.760652702219677
1700000105.0,1,1700000105000000,1700000105018095,0.0,0.0,13.589296671719817,0,array('h'),108.18878792158118,27.07076207553279
1700000106.0,1,1700000106000000,1700000106017212,0.0,0.0,13.360950872057584,0,array('h'),110.83244148362253,28.09224776115016
1700000107.0,1,1700000107000000,1700000107017702,0.0,0.0,13.940107736403055,0,array('h'),114.1665317857665,29.384440880014875
1700000108.0,1,1700000108000000,1700000108017340,0.0,0.0,14.243662445981872,0,array('h'),115.8726837134182,29.081966615862065
1700000109.0,1,1700000109000000,1700000109016698,0.0,0.0,13.626834358706612,0,array('h'),119.1249389024054,30.311841921968643
1700000110.0,1,1700000110000000,1700000110016484,0.0,0.0,14.309871819600513,0,array('h'),120.83355212648314,31.077520856946443
1700000111.0,1,1700000111000000,1700000111016762,0.0,0.0,13.796316734578507,0,array('h'),124.9786494748313,32.56052190884912
1700000112.0,1,1700000112000000,1700000112016142,0.0,0.0,14.738531650115984,0,array('h'),126.03067858123231,32.99967689156137
1700000113.0,1,1700000113000000,1700000113015832,0.0,0.0,14.304242983496035,0,array('h'),128.72675149839543,33.008244874270076
1700000114.0,1,1700000114000000,1700000114015243,0.0,0.0,14.464338432687248,0,array('h'),132.31380611418263,35.511024677745304
1700000115.0,1,1700000115000000,1700000115014847,0.0,0.0,14.34764356741984,0,array('h'),135.01268609342648,35.59760004985185
1700000116.0,1,1700000116000000,1700000116014923,0.0,0.0,14.227901269638094,0,array('h'),138.92552500551102,35.06521008300371
1700000117.0,1,1700000117000000,1700000117014576,0.0,0.0,14.39001261478676,0,array('h'),141.95245286259973,37.99347653143089
1700000118.0,1,1700000118000000,1700000118014372,0.0,0.0,14.43749878661439,0,array('h'),144.2254588070631,40.29375303688683
1700000119.0,1,1700000119000000,1700000119014500,0.0,0.0,15.085662744478594,0,array('h'),150.66609758469937,39.80255058423227
1700000120.0,1,1700000120000000,1700000120013853,0.0,0.0,15.029776590848915,0,array('h'),153.3756819885738,40.81955838986425
1700000121.0,1,1700000121000000,1700000121013383,0.0,0.0,15.14580165764936,0,array('h'),157.93922465704864,42.43971532298426
1700000122.0,1,1700000122000000,1700000122013810,0.0,0.0,15.20993558394875,0,array('h'),161.53314107323428,43.32354998384511
1700000123.0,1,1700000123000000,1700000123013654,0.0,0.0,15.63247414702264,0,array('h'),163.85464418420503,41.75903249930801
1700000124.0,1,1700000124000000,1700000124013774,0.0,0.0,15.110690321656122,0,array('h'),168.75898116064658,41.91571932494872
1700000125.0,1,1700000125000000,1700000125013657,0.0,0.0,15.627528795812493,0,array('h'),171.70212941235258,43.04542516127336
1700000126.0,1,1700000126000000,1700000126014308,0.0,0.0,15.171374299153712,0,array('h'),173.22303346805396,43.904795134053536
1700000127.0,1,1700000127000000,1700000127013471,0.0,0.0,15.584527662153778,0,array('h'),178.73923816054105,43.26597339538129
1700000128.0,1,1700000128000000,1700000128013815,0.0,0.0,15.561042780165073,0,array('h'),181.74849218738632,45.10100509249567
1700000129.0,1,1700000129000000,1700000129013542,0.0,0.0,15.453143889903096,0,array('h'),184.97763344958852,45.45137958265639
1700000130.0,1,1700000130000000,1700000130013407,0.0,0.0,16.567856894123377,0,array('h'),187.38161080916595,45.46821860016229
1700000131.0,1,1700000131000000,1700000131014189,0.0,0.0,16.113879357096362,0,array('h'),190.62007140064762,46.8734798091169
1700000132.0,1,1700000132000000,1700000132013946,0.0,0.0,15.53210225737036,0,array('h'),195.2313039815178,48.61788813731054
1700000133.0,1,1700000133000000,1700000133013459,0.0,0.0,15.71186470361835,0,array('h'),200.14001553434704,47.23050636184233
1700000134.0,1,1700000134000000,1700000134013167,0.0,0.0,16.463304040925202,0,array('h'),203.00649155777032,47.62843299307543
1700000135.0,1,1700000135000000,1700000135013766,0.0,0.0,16.68424714758982,0,array('h'),208.4401957057176,47.127723107350775
1700000136.0,1,1700000136000000,1700000136013708,0.0,0.0,16.220956393612283,0,array('h'),211.0828038786798,46.9172827764868
1700000137.0,1,1700000137000000,1700000137013304,0.0,0.0,16.470431973639375,0,array('h'),215.88457523971994,48.4550702095636
1700000138.0,1,1700000138000000,1700000138012980,0.0,0.0,17.004957895778045,0,array('h'),220.23838804654017,47.80283437333203
1700000139.0,1,1700000139000000,1700000139013854,0.0,0.0,16.059953605324967,0,array('h'),222.66815069706334,50.500792017114584
