time,rov_id,x,y,z,vx,vy,vz,pos_cov_xx,pos_cov_xy,pos_cov_xz,pos_cov_yy,pos_cov_yz,pos_cov_zz
1700000059.999797,1,28.191001189688166,23.10426280674408,14.937460684187805,0.0,0.0,0.0,0.8791011772646854,0.11762042774501258,0.011665537618138332,0.7413399078189198,-0.06207948556996577,0.7096259010114259
1700000059.999797,1,28.16660941686816,22.918001080508738,15.187165362477346,0.0,0.0,0.0,0.8533609581964444,0.09337754658968288,0.008915158889052338,0.634495494970491,-0.056024438115578376,0.6446498549129547
1700000059.999797,1,28.073142712787234,22.956045829338823,15.22181106866165,0.0,0.0,0.0,0.8455809773658104,0.09299708165389833,0.009727145749486363,0.6336489400128001,-0.053773397649858314,0.5909732829803798
1700000059.999797,1,28.10698409520695,22.84348963616117,15.56266614039806,0.0,0.0,0.0,0.7917879607297372,0.09216369316018483,0.016334654683799407,0.6133274582535071,-0.05868939683252957,0.5489335201715917
1700000059.999797,1,28.552608395345327,22.878769260985877,15.501717320050634,0.0,0.0,0.0,0.6454124059553716,-0.036025953860679916,0.014409107208495062,0.6319811145582009,-0.06495027153864748,0.48582612971703726
1700000059.999797,1,28.434522065630013,22.93187279252697,15.32353030782639,0.0,0.0,0.0,0.6117529456847279,-0.012119228752098574,0.013113125005830515,0.6051682245625717,-0.0656876287908666,0.4598211750212667
1700000059.999797,1,28.41652041761029,22.978791452079157,15.368752317847656,0.0,0.0,0.0,0.6043393827042187,-3.60911362026376e-05,0.012491740842056563,0.5702876469101733,-0.06814026266619996,0.4410998502770624
1700000059.999797,1,28.426904952268146,22.944364769327006,15.351376962724535,0.0,0.0,0.0,0.6041003484851551,0.0005910290854704235,0.01215053816055689,0.5677981660039897,-0.07050624407338413,0.4279946312144405
1700000059.999797,1,28.44841627441646,22.80626554638075,15.366705045024764,0.0,0.0,0.0,0.603394491271413,0.002604971043398846,0.011734308807887268,0.5544581411227216,-0.07007962756201366,0.41911183371131266
1700000059.999797,1,28.37699628483482,22.953668343371216,15.358268299411835,0.0,0.0,0.0,0.6155979100687953,0.003061330373377509,0.013360335369313511,0.5313900497502865,-0.06842998589255991,0.4111713111691687
1700000059.999797,1,28.379239832086522,22.946301006439093,15.328884196884617,0.0,0.0,0.0,0.6148251209108513,0.0046923958971323,0.013503497329327645,0.527904090110296,-0.06874423305893253,0.4071982381344875
1700000059.999797,1,28.38455546869546,22.926645461737994,15.345837865108354,0.0,0.0,0.0,0.6133627395173835,0.004694696944487393,0.013460339483865243,0.5274734125562025,-0.06884721839181492,0.4048694502094059
1700000059.999797,1,28.40761379358471,22.914432272961886,15.334074345017955,0.0,0.0,0.0,0.6054149451940297,0.00837694384651047,0.013321590133795382,0.5256741894994321,-0.0688378629102711,0.4036327397793933
1700000059.999797,1,28.45395306021718,22.890403326608475,15.345294439358497,0.0,0.0,0.0,0.6043798388501472,0.008951317932033097,0.013387732993075276,0.5253521226912772,-0.06891477070082107,0.40310467722711263
1700000059.999797,1,28.47203973778751,22.88341403447442,15.326404390193122,0.0,0.0,0.0,0.6103987231480166,-0.00046947899978465503,0.014675468465416518,0.5374960323624494,-0.06972950157532272,0.4033249003610152
1700000059.999797,1,28.439896643214603,22.91780636089534,15.326944318834968,0.0,0.0,0.0,0.6080841026832925,0.0018930029945971804,0.01466101911234176,0.5350090477811549,-0.0697295282962777,0.4032952158918948
1700000059.999797,1,28.418707577936182,22.936602639583697,15.324939607999447,0.0,0.0,0.0,0.6046672310343678,0.00510431561661833,0.014625326068110773,0.5319904419845602,-0.06969641136046578,0.40329017701731684
1700000059.999797,1,28.419288880284558,22.93633292566364,15.31009254394063,0.0,0.0,0.0,0.6027600628145932,0.007425693954950458,0.01469230066362745,0.5291526280976673,-0.06978582916355354,0.4032214063550311
1700000059.999797,1,28.424910998535932,22.931175730474273,15.325759265634334,0.0,0.0,0.0,0.6027192720213319,0.007452069608000444,0.014678951545951134,0.5291315647361735,-0.06978446828643374,0.40305283379086104
1700000059.999797,1,28.45312873996144,22.857482399331207,15.353875545574065,0.0,0.0,0.0,0.6046276170831025,0.0011451254198227385,0.013755288105421344,0.5423253765424633,-0.07020759906917269,0.4027123304132275
1700000059.999797,1,28.440203895180584,22.877433163915747,15.340805060565408,0.0,0.0,0.0,0.5997197487400847,0.008777660925000893,0.013839495792302679,0.5304553785349836,-0.07034473957197658,0.4023174050752451
1700000059.999797,1,28.416484786014482,22.91345177004492,15.353655625993202,0.0,0.0,0.0,0.5991183281280329,0.009690055163465123,0.013834576659207625,0.5290703638248286,-0.07034769339687091,0.401853555270233
1700000059.999797,1,28.41576350175499,22.91378505377191,15.368604227623706,0.0,0.0,0.0,0.5985944804417812,0.01052886535513032,0.01378155872090438,0.5277232776100518,-0.07027815754847695,0.40134305356317657
1700000059.999797,1,28.400562454246735,22.938964430251712,15.35123008288129,0.0,0.0,0.0,0.5983556991167968,0.010917033767039511,0.01370050307046083,0.5270903125181363,-0.07016203980831308,0.4008155072599944
1700000059.999797,1,28.423408521541845,22.884244307755452,15.33888983197429,0.0,0.0,0.0,0.6028960602556709,0.0030420896579088953,0.013932969340835986,0.5406825652045235,-0.06999307514652689,0.4000373863399864
1700000059.999797,1,28.40041190051312,22.921972804971322,15.324763155827899,0.0,0.0,0.0,0.6024513514629726,0.003782912751663728,0.013937892086232589,0.539447903147724,-0.07001877742537314,0.3994182842891987
1700000059.999797,1,28.331798481864343,23.037170626263375,15.333120536001111,0.0,0.0,0.0,0.600197216130152,0.007562102433457032,0.0140289117144667,0.5331114265987011,-0.0701876312967037,0.39881963841703105
1700000059.999797,1,28.31605500523878,23.06300746338539,15.320399528007355,0.0,0.0,0.0,0.5980706090888752,0.01110879375844659,0.01404162547433998,0.5271959621892555,-0.07022351297232558,0.3982689258966228
1700000059.999797,1,28.316457072903116,23.062027349392107,15.30343777723241,0.0,0.0,0.0,0.5980634372445739,0.01112028660442545,0.014039858860536578,0.5271771083552325,-0.07023411203061593,0.3977792833309231
1700000059.999797,1,28.321606566107096,22.89463872371751,15.327448256600018,0.0,0.0,0.0,0.5964807469646165,0.010265445346248526,0.012761429150879581,0.5495630592926604,-0.07023773172431083,0.39709620279757385
1700000059.999797,1,28.331361415433605,22.830957519728447,15.33483467131826,0.0,0.0,0.0,0.5962025365920457,0.012079643986417433,0.012802136762669577,0.537732431359696,-0.07049419545862565,0.39668141680592917
1700000059.999797,1,28.337996015049807,22.787798607032517,15.344287132534435,0.0,0.0,0.0,0.596174398122968,0.012261468443899057,0.012808186289250345,0.5365573243466467,-0.07052501088215704,0.3963323791004436
1700000059.999797,1,28.336297759359447,22.79932158775213,15.325337502887125,0.0,0.0,0.0,0.5960678886100321,0.012955779377892303,0.012815197712615184,0.5320310993016623,-0.0705635788071508,0.3960360153699712
1700000059.999797,1,28.33651678392991,22.79784329254727,15.321803336047147,0.0,0.0,0.0,0.5960616192643093,0.012996716926563475,0.012819241374532261,0.5317635919206388,-0.07058383970390467,0.3957971370678805
1700000059.999797,1,28.350158648481393,23.004208666843798,15.327255960794025,0.0,0.0,0.0,0.6143005537373956,-0.0031055337201783707,0.016220596768929615,0.5391246662935589,-0.06891653979982292,0.39598791040820214
1700000059.999797,1,28.43106227117945,22.925295757312824,15.33110360674817,0.0,0.0,0.0,0.6081849905688045,0.002861815526124096,0.016374673575791133,0.5333019236943026,-0.06906838325137926,0.3958223411859861
1700000059.999797,1,28.488240122250694,22.869539778226144,15.333329541228853,0.0,0.0,0.0,0.6025026040203421,0.008405390480686562,0.01649373381143747,0.5278937655752277,-0.069185106034756,0.39569194624281606
1700000059.999797,1,28.512702722400324,22.84577548744838,15.333326271206928,0.0,0.0,0.0,0.6017093278567051,0.009178083149412012,0.016517342256693907,0.5271411191216374,-0.06920802509423099,0.39559295185105087
1700000059.999797,1,28.519254002825864,22.83941859291867,15.330351354136772,0.0,0.0,0.0,0.6008662024455004,0.009998877750476696,0.016506687915815475,0.5263420560169392,-0.06919695201395476,0.39551904809135774
1700000059.999797,1,28.527618542087684,22.865968618212626,15.336176140001559,0.0,0.0,0.0,0.6077338882584505,0.006384309429754497,0.015243439779285344,0.5271711313747922,-0.06981202565901279,0.3949362839452398
1700000059.999797,1,28.590022922292167,22.82251848960227,15.342403676958654,0.0,0.0,0.0,0.6027880653505449,0.009853518890763075,0.015237277596813883,0.5247375525676035,-0.06981014798420448,0.3948897489501149
1700000059.999797,1,28.559987950039595,22.8439395991319,15.350004749182773,0.0,0.0,0.0,0.6010475562119773,0.01107390102020794,0.015256964978695277,0.5238817666683825,-0.06982567542958784,0.3948583597446658
1700000059.999797,1,28.573632128582584,22.834556661886424,15.3522384296637,0.0,0.0,0.0,0.6003216724053414,0.011583337946156147,0.015259809497162187,0.5235241723106465,-0.06982877840355038,0.3948386120064137
1700000059.999797,1,28.591547523753206,22.82180656630555,15.348057902588385,0.0,0.0,0.0,0.5997698096399714,0.011969361163958884,0.015271201077068133,0.5232541037750018,-0.06983755205613901,0.3948249599597224
1700000059.999797,1,28.61956813830283,22.854363734642323,15.357567795372159,0.0,0.0,0.0,0.607305753855941,0.010453161171875133,0.01546286930848634,0.522944153218122,-0.06976086056359379,0.3947987843254279
1700000059.999797,1,28.61933578111456,22.853982585729085,15.354202930420849,0.0,0.0,0.0,0.6033579282453316,0.011935584055006113,0.015434076143751394,0.5223873826287196,-0.06975087784853748,0.39479254507939265
1700000059.999797,1,28.619056192607157,22.853635647068526,15.351636390401678,0.0,0.0,0.0,0.603061320332758,0.012047223177332825,0.015434471991254476,0.5223452712011616,-0.06975155560996502,0.3947894763723932
