num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
18000,0.8575370187074983,0.8883390319147115,1.4047687238057014,1.4394152526677535,0.9038951998185776,0.9352438801460601,5.962802853658804,,FGO - Scenario 3: Bearing + range + depth,ROV,3
29701,0.3656757862165565,0.34572071135568105,0.6962099503361684,1.63565140950803,0.1281156719779481,0.41732931320859545,3.0100320349155725,,FGO - Scenario 3: Bearing + range + depth,ASV,3
