num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
29500,2.2930067860537093,1.6446664124341708,6.853663057857152,9.014807232109607,2.391592788330604,3.0137199022156644,3.3981498971313204,,FGO - Scenario 1: Bearing-only,ROV,1
29801,1.5379193129656523,1.4786460023828467,2.835434545424968,4.120971587130346,1.3750437035954384,1.692630818597605,3.0924283879640933,,FGO - Scenario 1: Bearing-only,ASV,1
