time,rov_id,x,y,z,vx,vy,vz
1.700000001,1,0.10380630855619001,-0.4691057002537067,4.287424308138655,0.0,0.0,0.0
1.700000002,1,0.201529880213067,0.16412233629530437,4.760305006642776,0.004792881006739984,0.0010856100042973152,0.0032358082596264685
1.700000003,1,0.5936718933928575,0.14593384918734678,4.973027744523435,0.038732587028097704,-0.0007378642491377649,-0.004752905289073124
1.700000004,1,0.9651687617268192,-0.17164232592742923,4.940346648361357,0.07685270594401145,-0.021833471190553465,-0.011444291012863386
1.7000000050000001,1,1.3775866131302315,0.0653415426158715,4.710302306185762,0.13858601782297056,0.005522579373826577,-0.03139743418925228
1.700000006,1,1.7998361215273673,0.7979647037255715,4.978766994920368,0.1933497265307548,0.09068583189869676,-0.003264410928798967
1.700000007,1,2.2983053694335784,0.9860206434667511,5.251908985411866,0.24828782809973204,0.10502068541372855,0.029261039197504956
1.700000008,1,2.610239552654053,0.7937388007970432,5.552222344264363,0.25650981543339035,0.06730256788135283,0.06411910249077805
1.700000009,1,2.867061440129741,0.7962128861778764,5.7924049022395625,0.25064900517577754,0.06300950070527704,0.10031614740980517
1.7000000100000001,1,3.346052907051903,0.3962837522586735,5.925491720167783,0.2880668704999867,0.01164090280778425,0.1042466024462047
1.7000000110000002,1,3.614021913863503,0.5921964495716265,5.595541406911528,0.28756440909070174,0.04028324409789705,0.049110319924747764
1.700000012,1,3.9591102293088944,0.5805889926201628,5.832894874336205,0.29549019645299296,0.03497708758862953,0.07222633001667647
1.700000013,1,3.975456552343308,0.5728653686540035,6.1809036232446655,0.25814309872663227,0.032442815216555294,0.1059184656957588
1.700000014,1,4.419350240646059,0.7470610294509019,6.113522637848898,0.2837303646363449,0.052408516693316545,0.08518235310101555
1.700000015,1,4.8164683741776715,0.5804233134897493,6.098298255502631,0.29763961066547096,0.026778896183313104,0.07332209110645059
1.7000000160000002,1,5.370837646354596,1.0054648843887732,6.011938131791207,0.3340102885561625,0.07563436636611509,0.05455053506154521
1.700000017,1,5.65718256897307,0.9887423246143264,6.300672403943733,0.32688704288823806,0.0650536408048978,0.08074361959800357
1.700000018,1,6.308417599458089,0.8356150072985902,6.494703790208832,0.3661327734361137,0.04290436109693148,0.09283606230879173
1.700000019,1,6.460967408696393,1.4846925828074622,6.496464097860438,0.3372278411413766,0.09303047968545101,0.0837842352654159
1.70000002,1,6.733654457544014,1.5576969346067153,6.511442729225067,0.32830667856349266,0.08853259067375831,0.07707201458049555
1.7000000210000001,1,6.849714368028834,1.8579297998757875,6.011790486381359,0.304812878523456,0.11181162029075806,0.015065662564831155
1.700000022,1,7.002959817256676,2.3248497494808427,6.544197495255389,0.2870980231551153,0.15056869950870017,0.07009793616793647
1.700000023,1,7.246994547369245,2.0938045398593665,6.564814936645533,0.27864958004406065,0.10444981767127125,0.06505610601244714
1.700000024,1,7.597371842540217,2.3739652423805992,6.456907108993489,0.2887282284321874,0.12286067002757982,0.045449961721775636
1.700000025,1,7.662413054929074,2.3767216056886418,6.557707098711632,0.2593046814738408,0.10516622906500044,0.05231515041217326
1.700000026,1,8.05226322453846,2.45769513716697,6.735173546977526,0.27555224584669563,0.10066194869608691,0.06526285437463591
1.7000000270000002,1,8.335175184482603,2.3885426279869386,6.814558907765517,0.27467789695982625,0.08262733033823935,0.06648773151016492
