time,x,y,z,yaw,surge,sway,yaw_rate,gyro_bias_x,gyro_bias_y,gyro_bias_z,accel_bias_x,accel_bias_y,accel_bias_z
1.700000002,54.86658515216095,2.82478062971017,-0.011825365749219219,2.05894593644952,-0.10741289940475238,3.202831479259614,0.2500017657454937,-5.994804626524371e-09,5.357261961869959e-08,4.052237445119798e-09,-1.8045478668285173e-06,-9.538731072967222e-08,-1.3833550597255463e-06
1.700000003,55.16039971516444,3.285055009294503,-0.9589139779684287,2.1304396302904225,0.09699149646421451,1.8362172456022412,0.24992932902271145,5.86504180645729e-06,1.5423589187299597e-05,1.6026501681968788e-06,0.00020175600079464095,-7.194332368242586e-05,-0.0004272199984331119
1.700000004,55.26577274485023,5.239149918910928,-1.5604955411162669,2.181686622718181,0.20340368337636397,2.2343495452679702,0.24999965649442987,-2.6033047438715038e-05,-5.8665478967187955e-05,3.3669186595711424e-06,0.0001444405508924814,-0.00010612378635535528,-0.0030554557477433654
1.7000000050000001,54.57172157547069,6.458705641422127,-1.2235465695453305,2.2246737967745958,-0.4972927843467582,1.1884720990816817,0.24993481226137623,-9.324792081713256e-05,-0.00011934114015902304,6.960742205673989e-06,-3.2741788502096085e-05,-0.00023948423039161357,-0.005265951066825031
1.700000006,54.221953850598226,7.367463844956463,-0.5666084341814801,2.2601659469137476,-0.5355737401357368,0.39336013570947875,0.24998193593113135,-0.00011058853238629667,-0.0001408902383607196,8.146103929351935e-06,-0.0003633349908815026,0.00015163122685939263,-0.007679544052191127
1.700000007,53.7370131152036,8.696845656377658,-0.4775562825755613,2.323928043360306,-0.6641902113241823,0.9029814127742246,0.2499685778565837,-6.909716160966042e-05,-7.98248380594081e-05,4.114797369391923e-06,-0.0007738976700462871,0.0006708518800067678,-0.010360187366504008
1.700000008,53.20777673682664,9.46316900305317,-0.259131731917713,2.3663375412342824,-0.6758760203883463,0.6888214113728228,0.24992237463150016,-4.9719030632858415e-05,-7.467107595522164e-05,8.044391464684754e-06,-0.0008476180050377498,0.0007589386667983028,-0.012454727577269484
1.700000009,52.20011424996935,11.34040662220806,0.06134989492636078,2.4226856427952654,-1.0364062390411846,1.725094440020706,0.24999612736063953,-1.7777702022075606e-05,-2.5432385748138364e-05,4.1461489647569105e-06,-0.0009507379972409679,0.0008824782404718077,-0.014769379500320154
1.7000000100000001,51.97112055005327,12.430160782304124,-0.07892685826242178,2.344032182176083,-0.3646055896507394,1.2899837273908543,0.2500311258767001,-3.404787174414103e-05,-0.00010056271825405349,5.374058898592851e-06,8.975307772067639e-05,-1.995349141229114e-05,-0.0006597371165146543
1.7000000110000002,51.128655000028665,13.149238760366899,0.11305709128119268,2.1613336788165585,-0.5537321921170942,0.7557054057486577,0.24991201829588222,-4.2523220508777924e-05,-0.0001178762567051735,1.3789072691120147e-05,-2.3204232497586183e-05,-8.688800569675936e-07,-0.0042994798339021
1.700000012,50.29394057864734,13.922295423483463,-0.23544844418712915,2.13578974157858,-0.8117249425040656,0.759862632539269,0.24998861122056645,-2.7453499903136965e-05,-0.0001010167576096447,1.822626293009664e-05,6.0379186749592745e-05,-9.640420120184329e-05,-0.0011615589469980993
1.700000013,49.27995451210576,15.01123013939276,-0.2750235426056721,2.1625804899534127,-1.0472740026007679,1.000274318994958,0.24995675134195566,-1.8791981558529094e-05,-8.597344114152599e-05,1.9038183965586142e-05,1.6311811228138314e-05,-6.658594754446101e-05,-0.0025488098651982156
1.700000014,49.31447724129272,16.069522983076048,-0.2770539409615836,2.1011858156344485,-0.17271406670564904,1.168238412397081,0.2499702612967264,2.2887765964799555e-05,-0.00011926169143812707,2.8095544803936158e-05,2.05599680058229e-05,8.826174345810115e-05,-0.0034678400248101364
1.700000015,48.28216162950302,16.857018565879923,-0.20014004515508024,2.0881528611904474,-0.8072981091568427,0.8545422490082031,0.24991400748046405,-1.617619528243979e-05,-0.00010516232305842813,3.560366926424497e-05,6.0703981397763435e-05,-5.670477638729987e-05,-0.006837051474828571
1.7000000160000002,47.33728939173448,17.737991141622192,-0.11249818020457802,2.1578388419123296,-0.9933107842789655,0.7982448881706179,0.25003474381463986,-2.1588363429709887e-05,-0.00010359577639672778,3.173042818367929e-05,1.4888658743341651e-05,-5.475925015874204e-05,-0.010172791473139934
1.700000017,46.74579929677457,18.81604596262446,-0.13756211547175806,2.204269127255017,-0.7251310091689975,1.0463240955947708,0.249980886763006,4.415800833708752e-06,-0.00010028199306583868,3.2498570404892535e-05,-3.1947006534534487e-06,-4.904687240373319e-06,-0.010367846386335904
1.700000018,46.01635354951514,19.376663645738276,-0.24686263971008615,2.2277369647348215,-0.6787994053541255,0.612569212999184,0.24993201009245886,-6.917276980351125e-06,-0.0001224910478434091,3.9177231357409794e-05,1.8642218719489272e-05,-5.9032914629125834e-05,-0.008416745807831198
1.700000019,44.876378144087056,20.50953766814554,-0.4508926519634545,2.2802847552401393,-1.0507140582832624,0.9163906375675812,0.24998536455332734,-1.1020166813579019e-05,-9.554265797105174e-05,3.953552127391089e-05,-3.0199517265292983e-05,-5.181621676310809e-05,-0.005764108523200254
1.70000002,43.60277260048039,21.01487433638143,-0.3750483969394114,2.6486957597420684,-1.4468374206598322,0.5207462589764944,0.24996427213778233,-4.2102530847148544e-05,-8.163666708801223e-05,-5.531420459445681e-06,6.620767634588447e-05,-9.882074759258618e-05,0.00470871959959511
1.7000000210000001,42.325513189899745,21.867898815528214,-0.6752587408298178,2.80746558846691,-1.3470008472921664,0.6614156125346686,0.2500273178120473,-2.5259080178772845e-05,-7.94700332950284e-05,-1.1395918695437185e-05,0.0001211588212028979,-0.00014714763407589547,0.008392697164576433
