time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000020.1283565,1,0,0.0,0.0,10.429472749056673,1700000020000138,1700000020128356,1700000020.0001378,1700000020.128356,0.1282181739807129,28.2585553461845,1.5235529780888197
1700000040.1076891,1,0,0.0,0.0,9.609615181045212,1700000040000136,1700000040107689,1700000040.000136,1700000040.107689,0.10755300521850586,29.184206509101664,2.9264036361403893
1700000060.0872202,1,0,0.0,0.0,9.594085053090705,1700000060000145,1700000060087220,1700000060.000145,1700000060.08722,0.08707499504089355,32.45398431623396,4.253288493591845
1700000080.0671318,1,0,0.0,0.0,10.641583596384395,1700000079999886,1700000080067132,1700000079.999886,1700000080.067132,0.0672459602355957,38.419463818276384,6.155174680647148
1700000100.045382,1,0,0.0,0.0,12.13956203687871,1700000099999812,1700000100045382,1700000099.999812,1700000100.045382,0.04557013511657715,36.961291960437514,8.753590989135706
1700000120.0350173,1,0,0.0,0.0,13.997793777484015,1700000119999578,1700000120035017,1700000119.999578,1700000120.035017,0.03543901443481445,358.4393905471276,14.484953871819167
1700000140.0438175,1,0,0.0,0.0,15.488001866373116,1700000139999786,1700000140043818,1700000139.999786,1700000140.043818,0.04403209686279297,321.9046845289905,12.568464770205885
1700000160.0635085,1,0,0.0,0.0,16.427931959816448,1700000160000365,1700000160063508,1700000160.000365,1700000160.063508,0.06314301490783691,303.50558936627533,9.365680955819764
1700000180.0869844,1,0,0.0,0.0,17.06375227645118,1700000180000058,1700000180086984,1700000180.000058,1700000180.086984,0.08692598342895508,293.60463440334314,7.615170408991832
1700000200.1110582,1,0,0.0,0.0,17.167597126314508,1700000199999948,1700000200111058,1700000199.999948,1700000200.111058,0.11110997200012207,289.39094957765644,5.598193143215694
1700000220.12048,1,0,0.0,0.0,18.80973925537436,1700000219999915,1700000220120480,1700000219.999915,1700000220.1204798,0.12056493759155273,276.6750944233607,4.26130536434119
1700000240.1263757,1,0,0.0,0.0,21.6825771266437,1700000240000264,1700000240126376,1700000240.000264,1700000240.126376,0.1261119842529297,268.1649505339769,6.231670503376322
1700000260.1353333,1,0,0.0,0.0,18.68104430261626,1700000260000566,1700000260135333,1700000260.000566,1700000260.1353328,0.1347668170928955,259.2511996529616,6.6262606213101085
1700000280.1467934,1,0,0.0,0.0,24.541158935167328,1700000280000514,1700000280146793,1700000280.000514,1700000280.146793,0.14627885818481445,251.94871619667245,4.673012411861335
