time,latitude,longitude,altitude,fix_type,h_acc
1700000000.0,60.3917965961867,5.322125726999057,1.8290054593235254,3,0.800000011920929
1700000001.0,60.391792032521806,5.322121172179915,0.5919743366539478,3,0.800000011920929
1700000002.0,60.39179207712939,5.322154193520674,0.5100854644551873,3,0.800000011920929
1700000003.0,60.39179747534096,5.322135467527438,2.0512054888531566,3,0.800000011920929
1700000004.0,60.39180590590421,5.3221888644685516,-0.8041597343981266,3,0.800000011920929
1700000005.0,60.39178860873866,5.3222035061299815,0.24169366341084242,3,0.800000011920929
1700000006.0,60.39179214018357,5.322230914512948,-1.2404655572026968,3,0.800000011920929
1700000007.0,60.39178629551288,5.32227131883931,-0.6783936973661184,3,0.800000011920929
1700000008.0,60.3917803741822,5.322256379675955,-1.0544857624918222,3,0.800000011920929
1700000009.0,60.39176259506014,5.322319655760748,-1.5244482746347785,3,0.800000011920929
1700000010.0,60.391770520192246,5.322333654487158,1.9648491572588682,3,0.800000011920929
1700000011.0,60.391756653677156,5.322334330996167,-1.3798597762361169,3,0.800000011920929
1700000012.0,60.39174499439448,5.322347700788753,2.0274474192410707,3,0.800000011920929
1700000013.0,60.39173250779542,5.322372150304221,0.12192623689770699,3,0.800000011920929
1700000014.0,60.391749518896965,5.322397815893302,0.17766782827675343,3,0.800000011920929
1700000015.0,60.39173004808336,5.322400485298859,-0.25270161405205727,3,0.800000011920929
1700000016.0,60.39172362252185,5.322419470750392,-0.3413245836272836,3,0.800000011920929
1700000017.0,60.39172483445321,5.322449997612527,0.44572215620428324,3,0.800000011920929
1700000018.0,60.391720348377916,5.322446072401649,0.6242339927703142,3,0.800000011920929
1700000019.0,60.391706534952554,5.322484336898713,1.396768206730485,3,0.800000011920929
1700000020.0,60.391689474376726,5.322478843443835,0.5147641580551863,3,0.800000011920929
1700000021.0,60.391680394077504,5.322499387940921,2.5258905477821827,3,0.800000011920929
1700000022.0,60.391671971597866,5.3224991907841686,1.7085316237062216,3,0.800000011920929
1700000023.0,60.39165367651678,5.322502922533143,-0.04715166799724102,3,0.800000011920929
1700000024.0,60.391648947279776,5.322513529156566,1.1749354498460889,3,0.800000011920929
1700000025.0,60.39163428919947,5.322539622832599,0.9240230415016413,3,0.800000011920929
1700000026.0,60.39162427814871,5.322540579331809,1.3931728405877948,3,0.800000011920929
1700000027.0,60.391619050973794,5.322542986010174,0.17457874212414026,3,0.800000011920929
1700000028.0,60.39159912760488,5.322525105070542,0.03922722954303026,3,0.800000011920929
1700000029.0,60.391591091804706,5.322517975248698,-1.2421120032668114,3,0.800000011920929
1700000030.0,60.39159252054821,5.322544077222659,-0.5078454622998834,3,0.800000011920929
1700000031.0,60.391568480510315,5.322533745947272,-1.4906669165939093,3,0.800000011920929
1700000032.0,60.39156537132075,5.322566110387382,-1.0235807141289115,3,0.800000011920929
1700000033.0,60.39154530527497,5.322508294972078,-1.6389028988778591,3,0.800000011920929
1700000034.0,60.39152500868786,5.3225428941591995,1.6856454908847809,3,0.800000011920929
1700000035.0,60.39152311992792,5.322566562990818,-1.1367398286238313,3,0.800000011920929
1700000036.0,60.39151189016441,5.322567463076883,-0.08665816206485033,3,0.800000011920929
1700000037.0,60.39151015188317,5.3225442513210925,1.4403101215139031,3,0.800000011920929
1700000038.0,60.391499620269215,5.322562003676929,0.8668555878102779,3,0.800000011920929
1700000039.0,60.39148799616223,5.32254622569993,-1.245588599704206,3,0.800000011920929
1700000040.0,60.39147468227264,5.322497125125404,-0.03977579344063997,3,0.800000011920929
1700000041.0,60.39146315837256,5.32249326158453,1.268844235688448,3,0.800000011920929
1700000042.0,60.391453314707356,5.322496665066244,2.3299534134566784,3,0.800000011920929
1700000043.0,60.39144171635311,5.322475994420453,-0.5331803830340505,3,0.800000011920929
1700000044.0,60.3914427993668,5.322473061006589,-0.06096966378390789,3,0.800000011920929
1700000045.0,60.39142877348795,5.322440381341953,0.2889210432767868,3,0.800000011920929
1700000046.0,60.39141927433926,5.322437204576388,-1.1737387971952558,3,0.800000011920929
1700000047.0,60.39140791585829,5.322429985600034,2.4859263505786657,3,0.800000011920929
1700000048.0,60.39142426449309,5.3224105224672655,-0.2601068103685975,3,0.800000011920929
1700000049.0,60.391390104708336,5.322390571965704,-0.3730049738660455,3,0.800000011920929
1700000050.0,60.39137331441164,5.322376181067017,0.8807188170030713,3,0.800000011920929
1700000051.0,60.391366343535125,5.322327167943432,1.2043928187340498,3,0.800000011920929
1700000052.0,60.39137889112008,5.322364142269697,-0.3223570277914405,3,0.800000011920929
1700000053.0,60.39138718269295,5.3223261046528805,-0.18983792886137962,3,0.800000011920929
1700000054.0,60.39137095208166,5.322265962330155,0.5729304272681475,3,0.800000011920929
1700000055.0,60.39135144934096,5.322277504869702,-1.6299033975228667,3,0.800000011920929
1700000056.0,60.391357184087624,5.322261330900154,0.6774793323129416,3,0.800000011920929
1700000057.0,60.39137127173369,5.322239902923375,-0.4430890129879117,3,0.800000011920929
1700000058.0,60.391357185092524,5.32220955621946,2.4810403333976865,3,0.800000011920929
1700000059.0,60.39135432955678,5.322191199253645,0.9049768289551139,3,0.800000011920929
1700000060.0,60.39133836794413,5.322177169450912,-0.40665341075509787,3,0.800000011920929
1700000061.0,60.39134572053829,5.322168787821872,0.8708495693281293,3,0.800000011920929
1700000062.0,60.39133897991257,5.322139610688471,-0.6928507294505835,3,0.800000011920929
1700000063.0,60.39134949527641,5.322088168126931,0.6472482895478606,3,0.800000011920929
1700000064.0,60.39133710234777,5.3220789373558235,-1.7621522163972259,3,0.800000011920929
1700000065.0,60.39133757205043,5.322061981920407,-0.4910319922491908,3,0.800000011920929
1700000066.0,60.391348626576914,5.32203839302072,1.2841874472796917,3,0.800000011920929
1700000067.0,60.39135380201288,5.322007979699982,-0.32184628024697304,3,0.800000011920929
1700000068.0,60.39135141471425,5.322010356322409,0.21209043823182583,3,0.800000011920929
1700000069.0,60.39134973662349,5.321958915645094,0.30831320211291313,3,0.800000011920929
1700000070.0,60.39135401205836,5.321954604121887,-0.6420121509581804,3,0.800000011920929
1700000071.0,60.39135897556239,5.321924703588934,0.5454346025362611,3,0.800000011920929
1700000072.0,60.39136627948501,5.321880302620484,-0.37321668956428766,3,0.800000011920929
1700000073.0,60.39137396264425,5.321854447721266,0.4192271810024977,3,0.800000011920929
1700000074.0,60.391383094015396,5.321869682448075,-0.5341029725968838,3,0.800000011920929
1700000075.0,60.391382872986654,5.321824489142902,0.8857850842177868,3,0.800000011920929
1700000076.0,60.39138615779936,5.321824242270342,-0.05347325000911951,3,0.800000011920929
1700000077.0,60.39140820181036,5.321795379528479,-1.2968357065692544,3,0.800000011920929
1700000078.0,60.39140769363741,5.3217916586357,-2.5434982739388943,3,0.800000011920929
1700000079.0,60.391408966645706,5.321804148625885,1.0736731514334679,3,0.800000011920929
1700000080.0,60.391431541429,5.321762695234729,1.7602992579340935,3,0.800000011920929
1700000081.0,60.391438639168804,5.32175351669823,-0.8569115437567234,3,0.800000011920929
1700000082.0,60.391438745095066,5.321729356005711,0.6833751630038023,3,0.800000011920929
1700000083.0,60.39144397614653,5.321708442892146,0.9714899491518736,3,0.800000011920929
1700000084.0,60.391461596127485,5.321716695868947,-0.45129763800650835,3,0.800000011920929
1700000085.0,60.391476409184406,5.321694331221817,-1.3766312012448907,3,0.800000011920929
1700000086.0,60.39148358307273,5.321650294880615,-1.0710447747260332,3,0.800000011920929
1700000087.0,60.39147937218134,5.321692177708533,0.12516116350889206,3,0.800000011920929
1700000088.0,60.39150137663073,5.321663613954656,-0.7742654345929623,3,0.800000011920929
1700000089.0,60.391505902628055,5.321660543141623,-1.107480587437749,3,0.800000011920929
1700000090.0,60.39152564052138,5.321626179323824,0.289300580509007,3,0.800000011920929
1700000091.0,60.3915418462635,5.321648432370399,0.1376812355592847,3,0.800000011920929
1700000092.0,60.39153893180236,5.32165174984234,0.4839890403673053,3,0.800000011920929
1700000093.0,60.39156196163702,5.321656116886028,-1.4935842137783766,3,0.800000011920929
1700000094.0,60.39157125051265,5.321648275415073,-0.5431234408169985,3,0.800000011920929
1700000095.0,60.39157161296795,5.321664468795675,-0.9011641703546047,3,0.800000011920929
1700000096.0,60.3915841180785,5.321635921308066,0.10060361959040165,3,0.800000011920929
1700000097.0,60.391604870393145,5.321646255158617,0.032699136063456535,3,0.800000011920929
1700000098.0,60.39160294996865,5.321672663075197,-0.24589016009122133,3,0.800000011920929
1700000099.0,60.391612226268585,5.321672203784696,-0.5551882460713387,3,0.800000011920929
1700000100.0,60.39162424464717,5.321652980150098,-1.0194701356813312,3,0.800000011920929
1700000101.0,60.39164713318348,5.32167481453867,0.7360005797818303,3,0.800000011920929
1700000102.0,60.39167300777987,5.321663624862324,1.41959710419178,3,0.800000011920929
1700000103.0,60.39167488989775,5.321702734513784,1.5569111397489905,3,0.800000011920929
1700000104.0,60.39167851925857,5.321714318922521,-0.06330231297761202,3,0.800000011920929
1700000105.0,60.39169016229549,5.321690312477734,0.5929804099723697,3,0.800000011920929
1700000106.0,60.39169831788057,5.321709721018742,-1.377487724646926,3,0.800000011920929
1700000107.0,60.39170467830326,5.321723590000637,-1.738068137317896,3,0.800000011920929
1700000108.0,60.39171797018881,5.321768298700883,-0.6010740650817752,3,0.800000011920929
1700000109.0,60.39172584346484,5.321765693896117,0.534569788724184,3,0.800000011920929
1700000110.0,60.39173120340414,5.321793994302096,-0.5501625696197152,3,0.800000011920929
1700000111.0,60.39175161878241,5.3218033661882025,1.5823562908917665,3,0.800000011920929
1700000112.0,60.391746040191705,5.321824154936113,-1.2669465988874435,3,0.800000011920929
