time,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1700000000.01,0.0010851200871719294,-0.0009268353856249246,-0.0009314595071405138,0.03158425631014783,0.015348694583058176,-9.8293894877187
1700000000.02,-0.0011245750584819455,-0.002025662240668848,0.0006284946651905478,0.004839245431320682,-0.03826560489315596,-9.85449835665026
1700000000.03,-0.0004515526009730713,0.0001350564093758477,-0.0028494963724269135,-0.01816048151042422,-0.02824607402670583,-9.790687024621569
1700000000.04,0.000751396036691344,-0.0012012773798376099,-0.0005833874995865535,-0.010887654490503653,0.002218451794197322,-9.843019871548446
1700000000.05,-0.0021154218579118008,0.001645089824206378,-0.0024416872999420444,-0.012034132244587938,0.03704556369017876,-9.82026994449476
1700000000.06,0.00039372247173824704,0.0014769331599908209,0.000342736562379941,0.0041772719000951085,-0.039193402477595514,-9.846563720977969
1700000000.07,-0.0014396884167894174,-0.000921277541919575,0.0021142444524378315,-0.0023129656477648107,-0.0060220739117857755,-9.84957043980735
1700000000.08,-0.0007701645608326331,-0.0013538440006119175,0.0012233525776817358,0.006872365791369228,-0.03526080310725468,-9.813518320612104
1700000000.09,-0.0006184247517024292,0.0006625268628071279,0.2519510902542616,0.01983874207752438,0.3311243003006183,-9.836784350464454
1700000000.1,-0.0023924132481613417,0.001625051644788396,0.2527124800571585,-0.008802236384505942,0.30878551838501794,-9.84212669948012
1700000000.11,-0.0012902395092102485,0.0007227912110168279,0.0030760731329319384,-0.001440202431606677,0.020070657957840483,-9.812767279499047
1700000000.12,0.0016438050087504478,0.00017409413647634245,-0.000598014700931735,-0.0007165207821990308,0.03129287311628012,-9.872394902081796
1700000000.13,0.0007142251430234929,0.002955788089483032,-0.0010365404365472947,0.001835215530710046,-0.03975137829201786,-9.82439343775675
1700000000.14,0.0006575022193193689,-0.0010595204075340777,0.0010265348662267123,-0.016169872057863754,-0.010035140871690731,-9.801691957645959
1700000000.15,-0.0006553242931955364,-0.0007842163062643152,-0.002927029896264237,0.0019415509869608078,0.019372899810657786,-9.834041061877548
1700000000.16,-0.00046917426675029383,-0.0028307414841008283,-0.0008412906455307181,0.0059224055412915215,0.005221105443597786,-9.819897730867151
1700000000.17,0.0008081017136290768,0.0037723718024210606,0.0003491556256636779,-0.00685429033053539,-0.01604554538443238,-9.82322571423332
1700000000.18,-5.3027750898433757e-05,0.00012046041988205288,0.004926484224970573,0.005151007814455287,-0.0014889183153233444,-9.858375424305981
1700000000.19,-0.002337356075239064,0.002285645629030041,0.25150386606536823,-0.0046284676680258836,0.31852964476496654,-9.820694235394106
1700000000.2,-0.0028037021255845618,0.0011737141876005405,0.2543809112516146,0.016601887313251795,0.2943109488223996,-9.791944113781279
1700000000.21,-0.0010069513082323984,-0.0031013268621322655,0.00013712594961205467,-0.019810726502613767,-0.011325954592055439,-9.818006972698248
1700000000.22,0.003099868810035079,-0.0015665065846724741,-0.0006441230324113512,-0.0212460742745221,0.009471848612703632,-9.838388484684677
1700000000.23,0.002614285508564856,-0.003214966469122455,0.00036926771706460843,0.016270344347393394,-0.024617286328679103,-9.815450801307918
1700000000.24,-0.0026409132261685526,0.0010438831312337953,0.0005939693464663722,0.005197655884968471,0.015636457435546206,-9.844739014217563
1700000000.25,0.00046450739432200714,0.0005861449465973625,-0.0014287028360527357,0.005009857006917531,0.006928964189939514,-9.83360049443157
1700000000.26,0.0013131072172676594,-0.001949363340454643,0.001574169207484904,0.03731549022289513,0.00947665841823575,-9.843826069944054
1700000000.27,0.0008255618538729967,0.00164412031998898,0.0037935859653078947,0.023171911580148082,-0.01641364636703421,-9.800732477415114
1700000000.28,-0.0016316205699308767,-0.0001542034188282084,0.0006823039496332878,-0.00490776232005741,-0.015074723287149792,-9.83779028859251
1700000000.29,0.0029070681543146336,-0.0005293136664759121,0.005440338333179238,0.005533815986600381,0.016543664980720477,-9.819739962162442
1700000000.3,0.0009649448304863706,-0.0004469255706517018,0.25142800098817886,0.011732098582911637,0.29535554678996856,-9.841417849961223
1700000000.31,-0.0030296944493717294,-0.0008930299041340422,0.2517127975886416,0.010246000863876828,0.3110421196651567,-9.836935874361368
1700000000.32,0.0007706347594576736,-0.001767714872402266,0.00030745021189105583,0.004281874882604079,-0.02491477557423976,-9.816536381482976
