t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
37.08,1700000037.08,1700000037080000000,58.80495464208776,-10.732078282502433,0.0,-0.41914969899567783,-1.6876684974788136,0.0,-1.814231061761079
37.09,1700000037.09,1700000037089999872,58.80075954465319,-10.748949598625753,0.0,-0.4198697704380139,-1.6865944459952527,0.0,-1.8147820906601961
37.1,1700000037.1,1700000037100000000,58.796557247028886,-10.76581016580036,0.0,-0.420589736912909,-1.6855187079173866,0.0,-1.8153338468205413
37.11,1700000037.11,1700000037109999872,58.79234775026542,-10.7826599671657,0.0,-0.4213095982403723,-1.684441284320953,0.0,-1.8158863323321546
37.12,1700000037.12,1700000037120000000,58.78813105541518,-10.799498985871965,0.0,-0.42202935424043775,-1.6833621762833761,0.0,-1.8164395492899656
37.13,1700000037.13,1700000037130000128,58.783907163532305,-10.816327205080166,0.0,-0.42274900473316795,-1.6822813848837617,0.0,-1.8169934997938093
37.14,1700000037.14,1700000037140000000,58.779676075672796,-10.833144607962046,0.0,-0.42346854953864843,-1.6811989112029035,0.0,-1.817548185948435
37.15,1700000037.15,1700000037150000128,58.77543779289442,-10.849951177700214,0.0,-0.42418798847699346,-1.6801147563232748,0.0,-1.8181036098635228
37.160000000000004,1700000037.16,1700000037160000000,58.771192316256744,-10.866746897488133,0.0,-0.4249073213683445,-1.6790289213290284,0.0,-1.818659773653697
37.17,1700000037.17,1700000037170000128,58.76693964682114,-10.883531750530045,0.0,-0.4256265480328667,-1.6779414073060013,0.0,-1.8192166794385354
37.18,1700000037.18,1700000037180000000,58.76267978565078,-10.900305720041104,0.0,-0.42634566829075393,-1.6768522153417074,0.0,-1.8197743293425872
37.19,1700000037.19,1700000037190000128,58.75841273381062,-10.91706878924736,0.0,-0.4270646819622266,-1.6757613465253374,0.0,-1.8203327254953836
37.2,1700000037.2,1700000037200000000,58.75413849236742,-10.933820941385752,0.0,-0.42778358886753165,-1.6746688019477596,0.0,-1.8208918700314518
37.21,1700000037.21,1700000037210000128,58.74985706238976,-10.95056215970409,0.0,-0.4285023888269407,-1.6735745827015207,0.0,-1.8214517650903255
37.22,1700000037.22,1700000037220000000,58.74556844494797,-10.967292427461189,0.0,-0.429221081660755,-1.6724786898808381,0.0,-1.8220124128165633
37.230000000000004,1700000037.23,1700000037230000128,58.74127264111422,-10.98401172792679,0.0,-0.429939667189302,-1.6713811245816041,0.0,-1.822573815359758
37.24,1700000037.24,1700000037240000000,58.73696965196247,-11.000720044381556,0.0,-0.4306581452329332,-1.670281887901386,0.0,-1.8231359748745484
37.25,1700000037.25,1700000037249999872,58.73265947856845,-11.017417360117198,0.0,-0.43137651561203094,-1.6691809809394191,0.0,-1.8236988935206382
37.26,1700000037.26,1700000037260000000,58.72834212200971,-11.034103658436402,0.0,-0.43209477814700187,-1.6680784047966102,0.0,-1.8242625734628033
37.27,1700000037.27,1700000037269999872,58.72401758336559,-11.050778922652874,0.0,-0.4328129326582808,-1.666974160575535,0.0,-1.8248270168709089
37.28,1700000037.28,1700000037280000000,58.71968586371722,-11.067443136091338,0.0,-0.4335309789663286,-1.6658682493804386,0.0,-1.8253922259199196
37.29,1700000037.29,1700000037289999872,58.71534696414754,-11.084096282087586,0.0,-0.4342489168916339,-1.6647606723172317,0.0,-1.8259582027899153
37.300000000000004,1700000037.3,1700000037300000000,58.71100088574126,-11.100738343988484,0.0,-0.4349667462547125,-1.6636514304934908,0.0,-1.8265249496661031
37.31,1700000037.31,1700000037309999872,58.706647629584914,-11.117369305151954,0.0,-0.4356844668761065,-1.6625405250184584,0.0,-1.8270924687388297
37.32,1700000037.32,1700000037320000000,58.702287196766804,-11.133989148947048,0.0,-0.4364020785763861,-1.6614279570030397,0.0,-1.8276607622035963
37.33,1700000037.33,1700000037329999872,58.69791958837706,-11.150597858753919,0.0,-0.43711958117614824,-1.660313727559802,0.0,-1.828229832261071
37.34,1700000037.34,1700000037340000000,58.69354480550755,-11.16719541796387,0.0,-0.4378369744960178,-1.6591978378029753,0.0,-1.8287996811171012
37.35,1700000037.35,1700000037349999872,58.689162849252,-11.183781809979322,0.0,-0.4385542583566455,-1.658080288848449,0.0,-1.829370310982728
37.36,1700000037.36,1700000037360000000,58.684773720705884,-11.2003570182139,0.0,-0.43927143257871115,-1.6569610818137723,0.0,-1.829941724074198
37.37,1700000037.37,1700000037369999872,58.68037742096649,-11.216921026092393,0.0,-0.43998849698292075,-1.6558402178181517,0.0,-1.8305139226129785
37.38,1700000037.38,1700000037380000000,58.675973951132875,-11.233473817050799,0.0,-0.4407054513900087,-1.654717697982451,0.0,-1.8310869088257686
37.39,1700000037.39,1700000037390000128,58.671563312305935,-11.25001537453632,0.0,-0.441422295620736,-1.6535935234291903,0.0,-1.8316606849445132
37.4,1700000037.4,1700000037400000000,58.66714550558832,-11.2665456820074,0.0,-0.44213902949589157,-1.6524676952825443,0.0,-1.8322352532064163
37.410000000000004,1700000037.41,1700000037410000128,58.662720532084464,-11.283064722933748,0.0,-0.44285565283629236,-1.6513402146683402,0.0,-1.832810615853954
37.42,1700000037.42,1700000037420000000,58.65828839290064,-11.299572480796305,0.0,-0.4435721654627819,-1.6502110827140595,0.0,-1.8333867751348876
37.43,1700000037.43,1700000037430000128,58.653849089144856,-11.316068939087323,0.0,-0.44428856719623244,-1.6490803005488335,0.0,-1.8339637333022762
37.44,1700000037.44,1700000037440000000,58.64940262192695,-11.332554081310338,0.0,-0.44500485785754307,-1.647947869303445,0.0,-1.834541492614491
37.45,1700000037.45,1700000037450000128,58.64494899235854,-11.349027890980237,0.0,-0.4457210372676427,-1.646813790110323,0.0,-1.8351200553352285
