time,x,y,z,vx,vy,vz,yaw,yaw_rate,pos_cov_xx,pos_cov_xy,pos_cov_xz,pos_cov_yy,pos_cov_yz,pos_cov_zz
1700000006.0,38.03378984991335,10.117351377371048,0.07816558926519648,0.27455027031561974,0.13851392925345385,-0.0012959623391797963,1.0504849475051123,-0.026264272092872944,0.6810443799572747,-0.014553823844112499,-0.007474279152823327,0.6819006267701238,-0.007122957528863681,0.6745134644645576
1700000007.0,39.778382899136865,12.191283365208513,0.3039704027394169,1.833981340445138,1.9499528103246768,0.056242264384711686,1.0674217874252716,-0.032916470448461965,1.4719757936447484,0.010908254188140131,0.018045116650734876,1.425078859231624,-0.032623317915385454,0.599751352955273
1700000008.0,42.02932576529512,14.095584732988891,0.2148659574815807,2.6997589584246433,2.5682936648033237,0.04580009740638037,1.007688232691208,-0.04101503200954747,1.800220217409953,0.053709232863512944,0.0736589591569443,1.8557027877022014,-0.03676516882895375,0.602009590903919
1700000009.0,43.32775235429961,16.45205530398579,0.49804856395448066,2.5252668767013757,2.9849152455231334,0.17697389283684056,0.8824095343750548,-0.050845635454113046,1.7333478299128773,-0.034129661923462014,0.011935027439418548,1.7126564715181969,-0.0219030093895533,0.5334472096755305
1700000010.0,45.3107363352193,17.715569650543777,0.36074467575705793,2.537150245769366,2.6374431136285086,0.09650648427993175,0.9599362814787629,-0.06276397287002852,1.5975860224435832,0.015595304353539093,-0.020159307289417984,1.8446973217228946,-0.0019496664156617128,0.5585594052935173
1700000011.0,46.24530289028812,18.66075183723407,0.560344629348499,1.9906897208273038,1.8443958941783765,0.07329759912933445,0.8621361830800099,-0.07826325293826676,1.6016920490932243,-0.09198497829667387,-0.09982022231292255,1.9271045335090913,-0.010376712751929223,0.6491107937895799
1700000012.0,47.16132385067468,19.104727304880065,0.5265124018668952,1.4715464480949598,1.0467330750294463,0.0711395681672646,0.7659267833954064,-0.0971911943989219,1.607849367398062,-0.08255594409216951,-0.19989724661016398,1.890350504007342,-0.03457107131637219,0.8018963117835848
1700000013.0,47.90237329006459,19.486003430325162,0.5999317722321736,0.9883837505230494,0.4614501896557727,0.09531880404106513,0.6435006712952739,-0.12027922606308143,1.624081603595933,-0.06087952911300617,-0.26444446920262227,1.7280892799841898,-0.0776117368213961,0.8780592891567465
1700000014.0,49.35288258753416,19.68024166984349,0.31180083906775596,0.971118389445818,-0.04113283432578213,0.0739135009531465,0.449434634232688,-0.1466234554257094,1.6564909853895882,-0.036893740168746816,-0.03427880558509791,1.674146232833385,-0.038936248918250684,0.6299127331705701
1700000015.0,50.316432349064065,19.648892592462232,0.33298092792885847,0.758006445377861,-0.39119967821034124,0.07516299994659477,0.29643510492730096,-0.17297253713800503,1.6679980440996052,-0.010685869933973264,-0.009539552769949047,1.6283004276574524,-0.04683780881070439,0.6506552266433746
1700000016.0,51.3206473658475,19.59530671039574,0.34712064260581993,0.6673855637485093,-0.5241467996184022,0.06522435673102941,0.11793299809261329,-0.19343652770729775,1.6135048891075912,-0.006849568386286274,0.008141260793715603,1.6093906519676842,-0.042259276120461015,0.6675683039641579
1700000017.0,52.59006251442548,19.65359246188817,0.3013772447010221,0.7765575675681152,-0.44341422723880963,0.04174087380685262,-0.09320938060141154,-0.20151083677357234,1.6043519093422023,0.0009769968836812412,0.02784224294088563,1.6091833194592597,-0.02135630588026461,0.6873704151469364
1700000018.0,53.786369697095324,19.181756100916168,0.23838486656666352,0.8352026779183227,-0.6249439525562602,0.029895764053692087,-0.3152067083218136,-0.1938948466750451,1.6053572593546725,0.002714434658851689,0.04035707260499044,1.5959107883476584,0.01786486763074201,0.7101712325016614
1700000019.0,54.65835043632031,19.00344351157306,0.10397102792583393,0.7165585011109584,-0.49944005942352715,0.012632947585040619,-0.5194700151666664,-0.17359565548918915,1.6097892784263894,-0.008734171958151208,0.016974999936004456,1.619390236300583,-0.02662630005459817,0.6975851098630671
1700000020.0,55.218786774936085,18.194964767202563,0.05896063705685783,0.45946134763169644,-0.7264189293575606,0.008829231306347444,-0.6833128267486029,-0.14828058411985381,1.6037193157186174,0.003961644521384587,0.009986990867084801,1.6377543833727355,-0.013721518469359841,0.7025634569706948
1700000021.0,55.86699210228467,17.369542539495807,-0.13073607408319568,0.37014756514907066,-0.836825809987171,-0.011490797225238996,-0.8200532553538654,-0.12352896933406743,1.6150973487059728,-0.016038919038033964,0.01178999720809568,1.6155197860444435,-0.014221512291892915,0.7028035980577249
1700000022.0,56.57646768355902,16.161860265345794,-0.24291414381533222,0.3808047679558755,-1.0754185057440373,-0.023050405106506015,-0.9365839236688415,-0.10205056499364515,1.6146464566059437,-0.0073322364160861835,0.015607664352373169,1.6111545342336182,-0.009419160404301847,0.703324844263814
1700000023.0,57.002409902089994,14.76931668475744,-0.2131854215790886,0.2649947435266313,-1.301124264026995,-0.016993243352373743,-1.0340546750270245,-0.08507747341714304,1.598799550893675,-0.00017660423005266384,0.029490865260641312,1.5923236502694582,-0.003539866651969084,0.7026125079798052
1700000024.0,57.67089847227439,13.332804133215511,-0.26776477040206004,0.35994009193867393,-1.4183270964454928,-0.02068121858938657,-1.1191374424113307,-0.07158219132654105,1.6125000222233663,-0.016289103499552135,0.019399341085454627,1.611348748840589,-0.024030887938122088,0.696150675008449
1700000025.0,58.13871556417979,12.061401728451834,-0.3085322413037397,0.32971554925303187,-1.3422743876023124,-0.02442118087207086,-1.1784262213370698,-0.06129637194538581,1.5968884117544333,-0.002528113221062609,0.024723195901611605,1.6009178737975005,-0.012513842235058028,0.6934216810972088
1700000026.0,58.59887278760424,10.466992566882391,-0.3737906905529515,0.32139301148922544,-1.4429629807920967,-0.028995300633565396,-1.243812112398346,-0.05352463474897068,1.5970648378435404,-0.008358872853274833,0.022453473855176126,1.6165497132950277,-0.002743784120174438,0.6906993549946371
1700000027.0,59.160313442154745,8.681347285574464,-0.3410190049845189,0.3966091900868741,-1.5941898473511658,-0.02394170279264773,-1.2958224859125504,-0.04772681264641907,1.6039459350559557,-0.010182754854758693,0.02656235640022783,1.6018576193488814,0.006149454394896788,0.6879551783722072
1700000028.0,59.29347402243618,6.486374131549998,-0.30024635805038413,0.2107750283964808,-1.9079598862409908,-0.018003868668188355,-1.3565562326733056,-0.04362097173154849,1.60127181204223,-0.0058853665198420006,0.03370215321062778,1.592251498273628,0.013851796124170083,0.6866521629364083
1700000029.0,59.51468636498927,4.229607769250953,-0.17427731702535298,0.14060421199987036,-2.112889420287873,-0.0015132171628964505,-1.3914271745717668,-0.04043263027275941,1.6118089939646085,-0.01990877177580733,0.013564408900037832,1.609765252789105,-0.01554181857447983,0.6793692209191051
1700000030.0,60.027823787414924,2.4678297058097827,-0.11572408589236426,0.2950228702680574,-1.912386721620762,0.00012705114650649746,-1.4193999847924064,-0.038544263937360365,1.6085417106610362,-0.009893402192666179,0.019435008029947368,1.5917398752658694,-0.015415994037355576,0.6772928431214851
1700000031.0,59.90948849248423,0.45458866617615595,0.008021101920033094,0.03669884654624375,-1.894390998842167,0.01106484960237062,-1.4520075215856152,-0.03760505891508967,1.589133732891442,-0.00802342352704235,0.012088359744035063,1.6329733984343147,-0.005704890076155252,0.6758537483771632
1700000032.0,60.0216167123454,-1.0607031533158429,0.08855811690932952,0.014655173587847237,-1.5772981918221036,0.018684620028303466,-1.4972100106414126,-0.037775707126804677,1.6338165556900142,-0.03790305666401122,0.010101094748472332,1.6177623589307115,-0.010498231674714448,0.674087253010541
1700000033.0,59.73039062550026,-3.6331478129882724,0.20082279882203563,-0.219255510888262,-1.9763335323594973,0.019553081046754465,-1.5216963013999802,-0.038527686078470964,1.6185436475798058,-0.04051968257600907,-0.002770420698943208,1.6591277200280097,-0.009920377387613127,0.6753157976439642
1700000034.0,59.19372828046116,-5.351459705557303,0.09040613168372968,-0.49414788992091474,-1.7713177273683312,0.01944149695511435,-1.581863915709314,-0.04088059510794264,1.6100210229931586,-0.02624326454338977,-0.0006053791457616246,1.6073112794208726,-0.016508650310340985,0.6711870496176536
1700000035.0,59.05677117457825,-6.736973879825047,0.16998424322585526,-0.4076394368724053,-1.4149899961229706,0.02519233113609541,-1.6400407023446069,-0.04416840989555941,1.6430250718762809,-0.0488936999889332,-0.005866260142145064,1.6313071963570787,-0.02359409362113281,0.6718633094855725
1700000036.0,58.83476519623102,-8.23694719005902,0.1619034802776012,-0.36361970579961633,-1.2674329326224407,0.02170752740793396,-1.700631852347876,-0.04882653005422739,1.5919055410485856,-0.022795498451607533,-0.01728870151968002,1.659235420106664,-0.018697130885266432,0.6730213071710862
