time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.010363,1,0,0.0,0.0,12.778006929573216,1700000000000266,1700000000010363,1700000000.0002658,1700000000.0103629,0.010097026824951172,63.28773166363831,44.6710559638658
1700000010.010434,1,0,0.0,0.0,12.964761014184356,1700000010000285,1700000010010434,1700000010.000285,1700000010.010434,0.010149002075195312,206.0051583677863,46.59153437734018
1700000020.016343,1,0,0.0,0.0,14.586727370802409,1700000019999885,1700000020016343,1700000019.9998848,1700000020.0163429,0.01645803451538086,189.58241546381785,29.723187454149485
1700000030.0216274,1,0,0.0,0.0,14.499653597998451,1700000029999986,1700000030021628,1700000029.999986,1700000030.021628,0.021641969680786133,152.5134914296251,23.42118617281444
1700000040.029314,1,0,0.0,0.0,15.410839251667259,1700000039999914,1700000040029314,1700000039.999914,1700000040.029314,0.029400110244750977,127.99373326495126,17.986115397650487
1700000050.030127,1,0,0.0,0.0,14.410660780528083,1700000049999862,1700000050030127,1700000049.999862,1700000050.0301268,0.030264854431152344,113.38210990738324,17.090368239548834
1700000060.020968,1,0,0.0,0.0,15.452574749693364,1700000060000048,1700000060020968,1700000060.000048,1700000060.020968,0.0209200382232666,97.75513992959388,28.394380157500173
1700000070.013239,1,0,0.0,0.0,16.880207838064777,1700000069999924,1700000070013239,1700000069.999924,1700000070.013239,0.013314962387084961,50.492692869887584,50.72940789941151
1700000080.0162425,1,0,0.0,0.0,17.645089351677786,1700000080000073,1700000080016242,1700000080.000073,1700000080.016242,0.016169071197509766,13.749519445187266,40.61959375150896
1700000090.0214884,1,0,0.0,0.0,19.069415572543143,1700000089999481,1700000090021488,1700000089.999481,1700000090.021488,0.022006988525390625,36.38612386909275,30.629145520921508
1700000100.0294135,1,0,0.0,0.0,18.328811436894362,1700000100000088,1700000100029414,1700000100.000088,1700000100.029414,0.02932596206665039,63.50919296597743,21.637689834140573
1700000110.0326347,1,0,0.0,0.0,18.933118601081784,1700000109999871,1700000110032635,1700000109.999871,1700000110.032635,0.03276395797729492,77.16848852629634,18.463963578362133
1700000120.026286,1,0,0.0,0.0,19.36908316320543,1700000120000225,1700000120026286,1700000120.0002248,1700000120.026286,0.026061058044433594,98.72374335205123,25.69508988584134
1700000130.021163,1,0,0.0,0.0,20.897686090272195,1700000129999608,1700000130021163,1700000129.999608,1700000130.021163,0.021554946899414062,144.91215872801004,32.99948704137836
1700000140.027332,1,0,0.0,0.0,18.27358960117704,1700000140000005,1700000140027332,1700000140.000005,1700000140.0273318,0.02732682228088379,175.2432220080315,23.40667169158908
1700000150.0340867,1,0,0.0,0.0,16.98552380924264,1700000150000135,1700000150034087,1700000150.000135,1700000150.034087,0.03395199775695801,171.18789061124414,18.30680708920841
1700000160.0395262,1,0,0.0,0.0,16.588657710622783,1700000160000200,1700000160039526,1700000160.0002,1700000160.039526,0.03932595252990723,152.29119252352288,15.372717081197374
1700000170.041245,1,0,0.0,0.0,17.115917913833126,1700000169999806,1700000170041245,1700000169.999806,1700000170.041245,0.041439056396484375,141.55833550398026,16.07699391052602
1700000180.0335176,1,0,0.0,0.0,16.80889075908875,1700000180000171,1700000180033518,1700000180.000171,1700000180.0335178,0.03334689140319824,140.92915485976226,19.370639849979504
1700000190.0194674,1,0,0.0,0.0,19.080770938199983,1700000190000362,1700000190019467,1700000190.000362,1700000190.0194669,0.019104957580566406,151.07707626111676,31.434181480953203
1700000200.0121303,1,0,0.0,0.0,13.960835981235409,1700000199999894,1700000200012130,1700000199.999894,1700000200.01213,0.01223611831665039,216.0177015006037,55.13863849953619
1700000210.0106103,1,0,0.0,0.0,13.991392387460966,1700000210000021,1700000210010610,1700000210.000021,1700000210.0106099,0.010588884353637695,280.1465143823383,61.08295710260424
1700000220.0110593,1,0,0.0,0.0,14.19784856294473,1700000220000076,1700000220011059,1700000220.0000758,1700000220.0110588,0.010982990264892578,53.843566391483705,57.79376016116439
1700000230.0173109,1,0,0.0,0.0,15.051364794177706,1700000229999796,1700000230017311,1700000229.999796,1700000230.0173109,0.017514944076538086,85.92038063693136,29.87688447343212
1700000240.0172274,1,0,0.0,0.0,11.670639284763679,1700000240000135,1700000240017228,1700000240.000135,1700000240.017228,0.01709294319152832,107.97778450741635,27.66161104264639
1700000250.0158477,1,0,0.0,0.0,11.962194566748027,1700000249999853,1700000250015848,1700000249.999853,1700000250.015848,0.015995025634765625,168.1063350269261,29.35511923327858
1700000260.0256789,1,0,0.0,0.0,12.469929431450938,1700000260000122,1700000260025679,1700000260.0001218,1700000260.0256789,0.02555704116821289,205.27694440016236,16.795834752275553
1700000270.0328066,1,0,0.0,0.0,11.473481175893241,1700000269999995,1700000270032807,1700000269.999995,1700000270.0328069,0.032811880111694336,205.87731701642298,11.453483866699191
1700000280.0325108,1,0,0.0,0.0,9.583695019753504,1700000279999802,1700000280032511,1700000279.9998019,1700000280.032511,0.03270912170410156,190.13567049191445,12.394588131736457
1700000290.0301373,1,0,0.0,0.0,10.473018765560562,1700000289999919,1700000290030137,1700000289.999919,1700000290.0301368,0.030217885971069336,166.46005889565475,12.975715660648184
