time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.1491392,1,0,0.0,0.0,10.270308012273242,1699999999999508,1700000000149139,1699999999.999508,1700000000.149139,0.14963102340698242,26.418005906895345,2.4042508984513553
1700000030.1180344,1,0,0.0,0.0,8.458312016268954,1700000030000064,1700000030118034,1700000030.000064,1700000030.118034,0.11796998977661133,29.10917981044066,1.8884431758170424
1700000060.08728,1,0,0.0,0.0,9.969901528793754,1700000060000123,1700000060087280,1700000060.000123,1700000060.08728,0.08715701103210449,31.935113276553867,4.096331212528784
1700000090.0571158,1,0,0.0,0.0,11.392418083590766,1700000090000365,1700000090057116,1700000090.000365,1700000090.057116,0.05675101280212402,39.78908830293257,7.540074973475446
1700000120.0351372,1,0,0.0,0.0,14.824484424704595,1700000119999994,1700000120035137,1700000119.999994,1700000120.035137,0.03514289855957031,2.323531377412657,14.080548460399951
1700000150.0530574,1,0,0.0,0.0,16.878440553008133,1700000150000038,1700000150053058,1700000150.000038,1700000150.053058,0.05302000045776367,310.8049346437525,9.145945586870162
1700000180.0871644,1,0,0.0,0.0,20.123655465699727,1700000180000155,1700000180087164,1700000180.000155,1700000180.087164,0.08700895309448242,290.7358242995356,7.3495385220325185
1700000210.1184614,1,0,0.0,0.0,20.050784451400055,1700000210000000,1700000210118461,1700000210.0,1700000210.118461,0.11846089363098145,281.5007817917615,6.059505370614058
1700000240.1266158,1,0,0.0,0.0,17.2030900639833,1700000240000230,1700000240126616,1700000240.0002298,1700000240.126616,0.12638616561889648,268.26766496940627,6.125774761445808
1700000270.1410556,1,0,0.0,0.0,21.00305304309563,1700000270000416,1700000270141056,1700000270.000416,1700000270.1410558,0.1406397819519043,255.80748811312185,6.177591945530311
