t_sim_sec,t_ros_sec,t_ros_ns,rov_id,x_n,y_e,z_d,vx_n,vy_e,vz_d
6.0200000000000005,1700000006.02,1700000006020000000,1,34.9388858694465,11.352659964533473,12.433063105421454,-0.02028989939191206,0.22408328720144866,0.07181221128167437
6.03,1700000006.03,1700000006029999872,1,34.93868280239012,11.354900782188063,12.433781224416215,-0.020323511656883397,0.2240802411955123,0.07181158715381386
6.04,1700000006.04,1700000006040000000,1,34.938479399213364,11.357141569357383,12.43449933716453,-0.020357123464265214,0.22407719014791994,0.07181096199184722
6.05,1700000006.05,1700000006049999872,1,34.93827565992083,11.359382325991021,12.435217443656052,-0.020390734813346967,0.22407413405858279,0.07181033579568563
6.0600000000000005,1700000006.06,1700000006060000000,1,34.9380715845171,11.361623052038555,12.435935543880444,-0.020424345704128655,0.22407107292750084,0.07180970856559554
6.07,1700000006.07,1700000006069999872,1,34.93786717300675,11.363863747449571,12.436653637827364,-0.02045795613483392,0.22406800675485172,0.07180908030139932
6.08,1700000006.08,1700000006080000000,1,34.9376624253944,11.366104412173652,12.437371725486472,-0.020491566105462766,0.22406493554063545,0.07180845100309696
6.09,1700000006.09,1700000006089999872,1,34.93745734168464,11.368345046160384,12.438089806847426,-0.020525175615304647,0.22406185928502964,0.07180782067086611
6.1000000000000005,1700000006.1,1700000006100000000,1,34.937251921882094,11.370585649359352,12.438807881899889,-0.02055878466329375,0.2240587779880343,0.07180718930452912
6.11,1700000006.11,1700000006109999872,1,34.937046165991376,11.372826221720144,12.439525950633517,-0.02059239324871953,0.22405569164964945,0.071806556904086
6.12,1700000006.12,1700000006120000000,1,34.93684007401712,11.375066763192345,12.44024401303797,-0.020626001370516178,0.2240526002700527,0.07180592346971437
6.13,1700000006.13,1700000006130000128,1,34.936633645963965,11.377307273725545,12.44096206910291,-0.02065960902832842,0.22404950384924405,0.07180528900141425
6.140000000000001,1700000006.14,1700000006140000000,1,34.93642688183655,11.37954775326933,12.441680118817999,-0.02069321622144571,0.22404640238731233,0.071804653499008
6.15,1700000006.15,1700000006150000128,1,34.93621978163954,11.381788201773292,12.442398162172891,-0.020726822948802237,0.22404329588443517,0.07180401696267324
6.16,1700000006.16,1700000006160000000,1,34.93601234537758,11.384028619187019,12.443116199157252,-0.02076042921004273,0.22404018434052375,0.07180337939232118
6.17,1700000006.17,1700000006170000128,1,34.935804573055336,11.386269005460102,12.443834229760737,-0.020794035004101374,0.22403706775575571,0.07180274078795179
6.18,1700000006.18,1700000006180000000,1,34.935596464677495,11.388509360542134,12.444552253973011,-0.020827640329912356,0.22403394613004224,0.07180210114974273
6.19,1700000006.19,1700000006190000128,1,34.93538802024874,11.390749684382703,12.445270271783732,-0.020861245187475674,0.22403081946356096,0.07180146047751634
6.2,1700000006.2,1700000006200000000,1,34.935179239773746,11.392989976931405,12.445988283182562,-0.020894849575725516,0.2240276877564895,0.07180081877136146
6.21,1700000006.21,1700000006210000128,1,34.93497012325722,11.395230238137833,12.44670628815916,-0.020928453493596066,0.2240245510088279,0.07180017603127808
6.22,1700000006.22,1700000006220000000,1,34.934760670703874,11.397470467951582,12.447424286703187,-0.020962056940732054,0.2240214092204873,0.07179953225726621
6.23,1700000006.23,1700000006230000128,1,34.93455088211841,11.399710666322243,12.448142278804305,-0.020995659916067666,0.22401826239164535,0.07179888744932583
6.24,1700000006.24,1700000006240000000,1,34.93434075750555,11.401950833199415,12.448860264452174,-0.02102926241924763,0.2240151105225685,0.07179824160745696
6.25,1700000006.25,1700000006249999872,1,34.93413029687002,11.404190968532694,12.449578243636454,-0.02106286444885086,0.2240119536129903,0.0717975947317484
6.26,1700000006.26,1700000006260000000,1,34.933919500216575,11.406431072271674,12.450296216346809,-0.021096466004877357,0.22400879166317722,0.07179694682220017
6.2700000000000005,1700000006.27,1700000006269999872,1,34.933708367549926,11.408671144365957,12.451014182572898,-0.021130067086261306,0.22400562467330687,0.07179629787863462
6.28,1700000006.28,1700000006280000000,1,34.93349689887485,11.41091118476514,12.451732142304381,-0.021163667691936894,0.2240024526431128,0.0717956479013182
6.29,1700000006.29,1700000006289999872,1,34.93328509419609,11.41315119341882,12.452450095530924,-0.02119726782190412,0.2239992755729503,0.07179499689016211
6.3,1700000006.3,1700000006300000000,1,34.93307295351841,11.4153911702766,12.453168042242185,-0.0212308674747419,0.22399609346281935,0.0717943448449887
6.3100000000000005,1700000006.31,1700000006309999872,1,34.93286047684659,11.417631115288076,12.453885982427824,-0.02126446664973969,0.22399290631263113,0.07179369176606443
6.32,1700000006.32,1700000006320000000,1,34.93264766418542,11.419871028402852,12.454603916077506,-0.021298065346186945,0.22398971412282975,0.07179303765347811
6.33,1700000006.33,1700000006329999872,1,34.93243451553967,11.422110909570533,12.455321843180894,-0.021331663563373127,0.22398651689314875,0.07179238250687447
6.34,1700000006.34,1700000006340000000,1,34.93222103091415,11.424350758740715,12.456039763727643,-0.02136526130094296,0.22398331462376575,0.07179172632651998
6.3500000000000005,1700000006.35,1700000006349999872,1,34.93200721031365,11.426590575863008,12.456757677707424,-0.021398858557830636,0.2239801073148584,0.07179106911241462
6.36,1700000006.36,1700000006360000000,1,34.93179305374299,11.428830360887012,12.457475585109892,-0.021432455332970335,0.22397689496624906,0.07179041086438076
6.37,1700000006.37,1700000006369999872,1,34.93157856120699,11.431070113762333,12.458193485924712,-0.021466051626006788,0.22397367757811537,0.07178975158268486
6.38,1700000006.38,1700000006380000000,1,34.93136373271047,11.433309834438575,12.458911380141545,-0.02149964743587418,0.22397045515072378,0.07178909126714927
6.390000000000001,1700000006.39,1700000006390000128,1,34.93114856825827,11.435549522865347,12.459629267750055,-0.021533242762217242,0.2239672276840743,0.07178842991795165
6.4,1700000006.4,1700000006400000000,1,34.93093306785523,11.437789178992256,12.460347148739904,-0.021566837603970157,0.22396399517798926,0.07178776753491434
6.41,1700000006.41,1700000006410000128,1,34.93071723150619,11.440028802768907,12.461065023100753,-0.021600431960422384,0.22396075763273515,0.07178710411812617
6.42,1700000006.42,1700000006420000000,1,34.93050105921602,11.44226839414491,12.461782890822267,-0.02163402583121865,0.22395751504840078,0.07178643966767595
6.43,1700000006.43,1700000006430000128,1,34.93028455098957,11.444507953069875,12.462500751894106,-0.021667619214937872,0.22395426742498614,0.07178577418338605
6.44,1700000006.44,1700000006440000000,1,34.93006770683172,11.44674747949341,12.463218606305935,-0.021701212110869506,0.22395101476266888,0.07178510766543411
6.45,1700000006.45,1700000006450000128,1,34.92985052674735,11.448986973365129,12.463936454047415,-0.02173480451901355,0.22394775706136016,0.07178444011382012
6.46,1700000006.46,1700000006460000000,1,34.92963301074134,11.451226434634638,12.464654295108211,-0.021768396437948923,0.22394449432132646,0.0717837715285441
6.47,1700000006.47,1700000006470000128,1,34.92941515881859,11.453465863251555,12.465372129477986,-0.021801987866965078,0.22394122654256776,0.0717831019095172
6.48,1700000006.48,1700000006480000000,1,34.929196970984,11.455705259165489,12.466089957146401,-0.021835578805351474,0.22393795372499525,0.07178243125673944
6.49,1700000006.49,1700000006490000128,1,34.928978447242486,11.457944622326055,12.46680777810312,-0.02186916925275284,0.2239346758688754,0.07178175957038846
6.5,1700000006.5,1700000006500000000,1,34.92875958759895,11.460183952682867,12.46752559233781,-0.021902759208103362,0.22393139297420817,0.07178108685037543
