time,rov_id,x,y,z,vx,vy,vz,pos_cov_xx,pos_cov_xy,pos_cov_xz,pos_cov_yy,pos_cov_yz,pos_cov_zz
1700000005.000087,1,34.56559967923214,10.372250758029738,12.488895178539318,0.0,0.0,0.0,0.4522878062337456,-0.018255961553991444,-0.005806405955847167,0.4113375553149594,0.00668078622886345,0.453242024928109
1700000005.000087,1,34.58438100392518,10.389423011492374,12.46236097263708,0.0,0.0,0.0,0.44476473181963383,-0.022421911350605547,-0.0018193866402615787,0.40795027436531284,0.011637290485108417,0.41832498355502656
1700000005.000087,1,34.64304317288162,10.459357025870823,12.454892857019294,0.0,0.0,0.0,0.4216061887219786,-0.013924351208577088,-0.0019124639557582606,0.39355150721644605,0.011822471751461831,0.3890145694245863
1700000005.000087,1,34.70408939559863,10.542895684384355,12.472555713841412,0.0,0.0,0.0,0.41803392832733954,-0.01874219057685238,-0.0011922589991443888,0.37866068995328966,0.011991342743009939,0.3666934471183519
1700000005.000087,1,34.80255532654097,10.641575564595168,12.391446445433182,0.0,0.0,0.0,0.41051172764682836,-0.026130250332720015,-8.327581657122293e-05,0.3711013590396511,0.01368682756219492,0.3513943203278515
1700000010.0000439,1,34.12889104823379,12.20123015787379,13.216145229823866,-0.09732038950264585,0.19706107875988932,0.1544753624143011,0.4831431070592315,-0.009404904297346426,0.015582749308429927,0.49407707271516893,0.011639890578221292,0.39960361036649217
1700000010.0000439,1,33.99990527089585,12.129528970713103,13.154707221002107,-0.11353709567578033,0.18154400483673924,0.1543653306922571,0.445735532142481,-0.004315893558791583,0.019573992071206386,0.45421930049185105,0.010023036849573553,0.35747829295176065
1700000010.0000439,1,34.71714281544934,11.901709890397107,12.765142964445149,-0.012720454644281565,0.16188288622017277,0.08266535656069292,0.4782360497285307,0.016138731501919055,-0.00026955230536465587,0.4333028117811183,0.004537204075780107,0.31886398862064036
1700000010.0000439,1,34.65326816471562,11.887241760853442,12.747870527185038,-0.027563679057468593,0.15924265961450665,0.07967154037263734,0.4684434000386253,0.01395252024001134,-0.0027651425215359424,0.40977220356901645,0.0016733237772238346,0.29581482190836517
1700000010.0000439,1,34.63703395492394,11.885436084534735,12.747053643030654,-0.03063927165215581,0.15884788003838857,0.07948501320662368,0.445889500842115,0.02192397734338605,-0.003593381604777568,0.3937223907764793,0.0004566991343581426,0.2772465925978319
1700000014.9999661,1,34.56418616631411,13.128178735787914,13.241807675007866,-0.022480441830541265,0.21142475108443154,0.08953278958313404,0.5540603526747682,0.009428273901541178,0.007749116030829722,0.505708179795174,0.007042462601056713,0.41909182352349955
1700000014.9999661,1,34.64247625085711,13.191957463935438,13.208452272789113,-0.013736444596111945,0.21903540455576964,0.08633167162917692,0.5265366663926138,0.003371224325848163,0.008431843070189914,0.4747989599871674,0.006704779306167478,0.3789783714421403
1700000014.9999661,1,34.58156069053875,13.218068210627063,13.174974342237126,-0.018984583727917566,0.2220146289403336,0.08467674270677987,0.5128661820750764,-0.010596358221417612,0.009566747068584097,0.48004469689808976,0.00536856478843064,0.3446834484709266
