num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
28999,203.92202085265686,94.38019430452718,1099.006177608198,3418.55920363873,252.06496401643133,498.8268069985549,3.5453874035570263,,FGO - Scenario 1: Bearing-only,ROV,1
29701,1.5893438132980755,1.5150128524965325,2.9913875421352056,4.105689983919546,1.5250726388324054,1.750792086983874,3.0718470098740185,,FGO - Scenario 1: Bearing-only,ASV,1
