time,lat_deg,lon_deg,h_m,ned_n,ned_e,ned_d,h_acc_m,v_acc_m
1700000007.0,60.39167317407596,5.322371074492759,-1.2308981465175748,0.0,0.0,-0.0,1.5,2.0
1700000008.0,60.391682441315,5.322330050711141,-1.8577051162719727,1.032546148203372,-2.262013478850096,0.6268074531995612,1.5,2.0
1700000009.0,60.3916702154444,5.322433894778388,-2.640953253954649,-0.329645741128772,3.4638534794857923,1.4100560542063516,1.5,2.0
1700000010.0,60.39170688071985,5.3224434056673084,3.174557203426957,3.75556185325922,3.9882743977345103,-4.4054530007670305,1.5,2.0
1700000011.0,60.39170333688594,5.322425865036973,-2.399942560121417,3.3607076483227996,3.0210978783000484,1.1690460126478952,1.5,2.0
1700000012.0,60.39170453639035,5.3224299352782145,3.2789188232272863,3.494358383491911,3.245529826228913,-4.509815189380022,1.5,2.0
1700000013.0,60.391704740033134,5.322452489223285,0.10306672938168049,3.5170476284232226,4.489131452963816,-1.3339623316954003,1.5,2.0
1700000014.0,60.39176074922451,5.322474944107414,0.1959902849048376,9.757533163647333,5.72726283219565,-1.4268784089603113,1.5,2.0
1700000015.0,60.39174877476087,5.3224518353461425,-0.5212795864790678,8.423348593348239,4.453070836583627,-0.7096114532740847,1.5,2.0
1700000016.0,60.39176157362294,5.322456860153393,-0.6689681308344007,9.84938397903262,4.730131602394091,-0.5619206679098525,1.5,2.0
1700000017.0,60.39178887568524,5.3224811558270515,0.6427961681038141,12.89135458602092,6.069765800399079,-1.8736784178000816,1.5,2.0
1700000018.0,60.39180555300381,5.322438702691376,0.9403319796547294,14.74952112796808,3.7289440479424605,-2.171211999543355,1.5,2.0
1700000019.0,60.39180471843372,5.322473502585385,2.2279015127569437,14.656539647544047,5.647772982770722,-3.4587803402817583,1.5,2.0
1700000020.0,60.39179773440084,5.3224246960275625,0.7579035237431526,13.87837959303203,2.956632726663364,-1.988785900886059,1.5,2.0
1700000021.0,60.39180563233717,5.322423398889819,4.109793337993324,14.758366924644776,2.885110785142902,-5.340673774456726,1.5,2.0
1700000022.0,60.39181465782633,5.322382118116551,2.7475418094545603,15.76397337141616,0.6089331993611069,-3.9784204623106945,1.5,2.0
1700000023.0,60.3918050290965,5.322347331159903,-0.17859060876071453,14.691143679037893,-1.3091808960426217,-1.0522904992228979,1.5,2.0
1700000024.0,60.39182064530847,5.32232480108943,1.8582362495362759,16.431091009522625,-2.5514634482294705,-3.0891127412166384,1.5,2.0
1700000025.0,60.39181739959075,5.322330941040032,1.4400537060573697,16.069455265734007,-2.2129135488096976,-2.670931243421524,1.5,2.0
1700000026.0,60.39182256350106,5.322289870839614,2.22198149561882,16.64481683048238,-4.477478152839104,-3.452856375031744,1.5,2.0
1700000027.0,60.39183633432166,5.322251754710723,0.191007019020617,18.179144744285377,-6.579153785516466,-1.4218758969597518,1.5,2.0
1700000028.0,60.39182212697516,5.322176165474191,-0.03457143809646368,16.596186836827684,-10.747060536410231,-1.1962961037035855,1.5,2.0
1700000029.0,60.39182972696394,5.322121644976485,-2.170120256021619,17.442973677748377,-13.753250674011285,0.9392607298815072,1.5,2.0
1700000030.0,60.39185453267028,5.3221306990453146,-0.9463266897946596,20.20679978507212,-13.254012404578326,-0.2845257402316914,1.5,2.0
1700000031.0,60.39183098656138,5.322073064102765,-2.584361900575459,17.58332660159274,-16.431941313325524,1.3535090824712288,1.5,2.0
1700000032.0,60.3918460321319,5.322097467444736,-1.8058781642466784,19.25968366583385,-15.086364704767302,0.5750268675452546,1.5,2.0
1700000033.0,60.39182857434344,5.321955122982668,-2.8313917545601726,17.314594549534355,-22.935076339487864,1.6005582202787254,1.5,2.0
1700000034.0,60.39180992249645,5.321988748976914,2.709505152888596,15.236428811008796,-21.081008946939555,-3.9403503662474497,1.5,2.0
1700000035.0,60.391824971170664,5.322004909555482,-1.9944631922990084,16.913119032367327,-20.18990822867954,0.7636193251465491,1.5,2.0
1700000036.0,60.39182163933376,5.321981735848192,-0.24432171322405338,16.541901337957018,-21.467687530998187,-0.9865189648440298,1.5,2.0
