t_sim_sec,t_ros_sec,t_ros_ns,rov_id,x_n,y_e,z_d,vx_n,vy_e,vz_d
0.0,1700000000.0,1700000000000000000,1,0.0,0.0,5.0,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.1,1700000000.1,1700000000100000000,1,0.03333333333333333,0.008333333333333333,5.008333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.2,1700000000.2,1700000000200000000,1,0.06666666666666667,0.016666666666666666,5.016666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.30000000000000004,1700000000.3,1700000000300000000,1,0.10000000000000002,0.025000000000000005,5.025,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.4,1700000000.4,1700000000400000000,1,0.13333333333333333,0.03333333333333333,5.033333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.5,1700000000.5,1700000000500000000,1,0.16666666666666666,0.041666666666666664,5.041666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.6000000000000001,1700000000.6,1700000000600000000,1,0.20000000000000004,0.05000000000000001,5.05,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.7000000000000001,1700000000.7,1700000000700000000,1,0.23333333333333334,0.058333333333333334,5.058333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.8,1700000000.8,1700000000800000000,1,0.26666666666666666,0.06666666666666667,5.066666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333
0.9,1700000000.9,1700000000900000000,1,0.30000000000000004,0.07500000000000001,5.075,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.0,1700000001.0,1700000001000000000,1,0.3333333333333333,0.08333333333333333,5.083333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.1,1700000001.1,1700000001100000000,1,0.3666666666666667,0.09166666666666667,5.091666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.2000000000000002,1700000001.2,1700000001200000000,1,0.4000000000000001,0.10000000000000002,5.1,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.3,1700000001.3,1700000001300000000,1,0.43333333333333335,0.10833333333333334,5.108333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.4000000000000001,1700000001.4,1700000001400000000,1,0.4666666666666667,0.11666666666666667,5.116666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.5,1700000001.5,1700000001500000000,1,0.5,0.125,5.125,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.6,1700000001.6,1700000001600000000,1,0.5333333333333333,0.13333333333333333,5.133333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.7000000000000002,1700000001.7,1700000001700000000,1,0.5666666666666667,0.14166666666666666,5.141666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
1.8,1700000001.8,1700000001800000000,1,0.6000000000000001,0.15000000000000002,5.15,0.3333333333333333,0.08333333333333333,0.08333333333333333
