time,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1700000000.63,-2.613351934135937e-05,-9.260185357990759e-05,0.049977077081027006,0.0025555000230741164,0.061556713296824044,-9.820979955389825
1700000000.64,8.180104858981265e-05,4.143847934491179e-05,0.049974847000607614,-0.0008859078160361726,0.06267550694465159,-9.819601170776268
1700000000.65,7.985160219124983e-05,5.1423589263448114e-05,0.04997954394158493,-0.0010484499214709498,0.06307406706898168,-9.821540712152593
1700000000.66,5.396879120204294e-05,-6.951704592343441e-05,0.04997386724901591,-0.0019992279954456384,0.06407996645648421,-9.82013366799941
1700000000.67,2.7156257050350947e-05,-4.654825072108112e-05,0.04999379225444756,6.119397574922436e-06,0.06255482374875676,-9.820525226405218
1700000000.68,-4.9034395204131104e-05,-6.688737784407314e-05,0.05005570670942927,0.00014038500220933426,0.0631003475151797,-9.819169545437271
1700000000.69,5.043414055168638e-06,5.141735722518284e-05,0.05000294380580618,0.00038781045197366264,0.061626513607672115,-9.818189805644565
1700000000.7,4.23604934616099e-05,2.8138391401912434e-05,0.05005967233592511,0.0024048928283360205,0.06454848015896418,-9.820290541161278
1700000000.71,-7.668104160804778e-05,-5.15900711522278e-05,0.04991108947704415,-0.0011260656784936713,0.06330061944965075,-9.81876481862385
1700000000.72,3.2305324263021984e-06,7.100763778690834e-05,0.049939827576416324,-0.0003143977757923521,0.06333736920834727,-9.818246749320204
1700000000.73,-1.4254910169024598e-06,-9.014047556173863e-05,0.04999611436629394,-0.0019878473067280055,0.06243517323122113,-9.819551795621088
1700000000.74,-4.097875868387269e-05,-2.240459759587984e-05,0.04995381829046234,-0.0015223159070921616,0.06328150526031856,-9.819572179846805
1700000000.75,2.1976428076578018e-05,-2.311923216103842e-05,0.049965430744507856,-7.314650652313429e-05,0.06361464848385887,-9.821150342296074
1700000000.76,-5.22274761168738e-05,8.566201579515458e-05,0.05000153749086046,-0.0001249044300656113,0.061291869605570266,-9.820646108739341
1700000000.77,-9.634274539648523e-06,2.6777668121893342e-05,0.05003302733617476,-0.0008165796678234447,0.06274971195166022,-9.82013108683399
1700000000.78,-0.0001003637627824715,-6.606233031185688e-05,0.05005959571807728,-0.0006190948392721473,0.06182801750900148,-9.820320985330577
1700000000.79,1.3570506738098176e-05,0.00013423920324864838,0.05004881346613304,0.001919677321656227,0.062209372337671334,-9.819327158024114
1700000000.8,8.871014523810928e-06,-3.2976892494395626e-05,0.049937989738256035,-0.00014927982925636563,0.0613848817016525,-9.821874722855743
1700000000.81,3.843949340299605e-05,-3.476071614045174e-07,0.0500645255644723,-0.0007545505559076659,0.06123783087561526,-9.81803110571187
1700000000.82,2.3496477904651118e-05,-4.52239323286335e-05,0.04999170123365225,9.028881502873516e-05,0.06149487873288306,-9.818222514201826
1700000000.83,8.325056552449769e-05,-6.097754621851456e-05,0.05002454545873641,-0.0010218465016977136,0.060886270109797413,-9.818919150802031
1700000000.84,-3.766999755803998e-05,2.115542978394457e-06,0.04996377057491897,-0.0007592998781677454,0.06193152207297966,-9.820691323709587
1700000000.85,-3.956977566501367e-05,-2.514723001277931e-05,0.05003293505741829,0.00031562311567359165,0.0624413695221069,-9.820278852370693
1700000000.86,3.2760478579010004e-05,-7.278607025689181e-05,0.050023690504404465,0.0005845703579658353,0.061359190425153365,-9.819884079199564
1700000000.87,-7.869285958897304e-05,-7.09608502917059e-05,0.05000209650369113,-0.0007732819266782552,0.06316588604208109,-9.820890723435685
1700000000.88,-7.244227471492665e-05,-2.8810792210230026e-06,0.04994719969368485,0.0003030961594961687,0.06144465989433701,-9.819254762600607
1700000000.89,-1.6766621728420386e-05,4.387436648174961e-05,0.04997484751450549,-0.0007606927378035705,0.06255531164525965,-9.82100410239729
1700000000.9,6.285239186068446e-05,-0.00010776370020554982,0.04996525536687819,0.0009752526947902619,0.061181629496447544,-9.819381718524372
1700000000.91,-2.6333754140809777e-05,3.7753147338184363e-06,0.0499932124725536,0.0006734431724109439,0.06226304343032139,-9.819566872765776
1700000000.92,-1.795783572293958e-05,-2.125963136956072e-05,0.04998114046300556,0.0013628016659463721,0.06279690651996646,-9.819606017693358
1700000000.93,9.048747482094114e-05,3.798103706962179e-05,0.049985785373991974,0.0004603256501605701,0.06200870850671618,-9.819661832742002
1700000000.94,-4.395256315599882e-05,-8.156652775672732e-05,0.0499846740121125,0.001401816647171201,0.062023773435516974,-9.822378491332552
1700000000.95,-9.552783056066481e-06,3.616208333960013e-05,0.04990359450052175,2.149424851791835e-05,0.06445639973925836,-9.819618475754817
1700000000.96,4.986767628382211e-05,1.4758443366756457e-05,0.049981893446948415,0.0002749621893123951,0.06339959707709919,-9.821725510148825
1700000000.97,1.0822417562694654e-05,-2.0028135219954644e-05,0.049962946785508035,0.0007384564377411367,0.06514989596089119,-9.819787762080347
1700000000.98,-2.0825864678959088e-05,2.0883520402542687e-05,0.05001454766780721,0.0009690018979096462,0.06150094757099789,-9.819916482201165
1700000000.99,-4.2674098008108606e-05,-1.9371186139318465e-05,0.05001645030146904,0.0012108091149502782,0.061904808258369706,-9.820314944049489
1700000001.0,5.9105810643895866e-05,1.802576178055336e-05,0.05008182829739982,0.0008834057156295945,0.06142383046251768,-9.818985169891237
1700000001.01,6.522753198092839e-05,2.853034261703692e-05,0.049997576508365005,-0.0009030119953620074,0.061047485357069185,-9.822075766530471
1700000001.02,5.634043534119919e-06,4.76961304477333e-06,0.05003164342481868,0.0003267233869142206,0.06118655167763612,-9.817145807439788
1700000001.03,2.0556020371129416e-05,8.205626804631147e-05,0.05005866031400685,0.0005613377734428416,0.0627612700521674,-9.820922483689506
1700000001.04,-5.48430971634466e-06,2.429606175787085e-06,0.05004770675019982,0.001859248793281735,0.06190340870143886,-9.821154868825243
1700000001.05,-1.8612014649707514e-05,-4.4127750761343304e-05,0.04992784824912335,-0.0019751062228797185,0.06428498261864364,-9.820184395217641
1700000001.06,-5.646543446197366e-05,-1.4640212889049592e-05,0.05007276933851931,0.0009606400714823595,0.06258555946354202,-9.821505384369997
1700000001.07,-1.1890747640998434e-05,-0.00011758425763225253,0.049997632743814316,-0.0003029431070406015,0.06074582956954474,-9.820286782155788
1700000001.08,4.9118235288282225e-05,-1.1723546908190613e-05,0.04995175547039556,-0.000269500596746901,0.06331247022357059,-9.817842268237198
1700000001.09,-1.051853797996143e-06,8.636495569478476e-06,0.04999370588605681,0.003003110890401668,0.06256910530832781,-9.819983744516337
1700000001.1,-2.3693320021432153e-05,-3.108007612472437e-05,0.05000464035792186,-0.0006694635620393939,0.06186181301140679,-9.820038223066343
1700000001.11,4.758969874381934e-05,5.432931439289663e-05,0.049909600185839294,-0.0002975584127329354,0.0642551572135095,-9.823093681766395
1700000001.12,-3.391280757896216e-05,-4.8421106862310134e-05,0.050076398991327764,-0.000399916422289491,0.06206652590521577,-9.821642566147736
1700000001.13,-4.92266572250712e-05,-2.2869083609798132e-05,0.05002133673088623,0.001091936684801567,0.06398390219169141,-9.819157808701261
1700000001.14,-1.6342187209162452e-05,3.099785461367223e-05,0.05001936988039749,-0.0014262231529642087,0.06333206656384358,-9.820280459739651
1700000001.15,2.6854792462769902e-05,2.5859214847421532e-05,0.0499865037752182,-0.00042124751551651633,0.06385293527635892,-9.82126160090331
1700000001.16,-8.061733148914323e-06,-2.2790723694630126e-05,0.05004573680224098,0.00038059723694960673,0.061039947852191294,-9.818921660468586
1700000001.17,2.6422033878669888e-05,-5.5826719768837946e-05,0.05007650902635122,-0.0008219690868602372,0.060856323062977564,-9.821816586245502
1700000001.18,-4.216691677549109e-06,-2.375847218487021e-05,0.050017402334602445,-0.002429611619003446,0.06447976197762849,-9.819753742615775
1700000001.19,6.553156799737864e-06,-1.5853492452524118e-05,0.049997517170800254,-4.391969772762594e-05,0.06378755069214648,-9.819866696334014
1700000001.2,3.240631449939038e-05,7.4497331023782655e-06,0.04999197832655172,0.0003592046643001286,0.060504230881602915,-9.821573332387599
1700000001.21,-3.3934086027540835e-05,8.538853122258916e-06,0.04995734294691268,2.151239988211865e-05,0.06290562524599046,-9.82062989954692
1700000001.22,2.0605250233208676e-05,1.116289641608498e-05,0.05004284532689452,0.00047643096591371014,0.0605130823296879,-9.81879897537124
1700000001.23,-5.578955574967659e-05,-2.7242089987531598e-05,0.05000113756978369,0.0019436086766869956,0.06368376726171011,-9.822148300227964
1700000001.24,-3.2934695850604866e-05,-2.6662176210448945e-05,0.049938669576171914,0.0006041080768908396,0.06165305436588355,-9.819782043185855
1700000001.25,4.5938782332101804e-05,-4.1393791553072716e-05,0.050114771858021406,-0.001077413198207719,0.0609225814610786,-9.821138844086224
1700000001.26,3.053351074223202e-05,-2.5097809223966946e-05,0.05000531962793524,0.0005757019903246884,0.06271570115218555,-9.821001703529472
1700000001.27,-3.0658492135488696e-05,-1.52549818566753e-06,0.0500772069077082,0.0029876186561607365,0.062387895492854714,-9.818658798028224
1700000001.28,-2.452355142899007e-05,2.7572977422820716e-05,0.05004240337399822,-0.0007316705564357334,0.06461512486301564,-9.819174053491324
1700000001.29,-1.0791812510045607e-05,-3.2452975087620183e-06,0.0500270613034477,0.0007256522259059515,0.060667545147721,-9.820848569084188
1700000001.3,2.662153849437469e-05,2.440686352979334e-05,0.050047122039628675,0.00020737706808630468,0.06094165052921874,-9.819556309107876
1700000001.31,-7.241789670129723e-05,1.8731354354180744e-05,0.05000905518317701,0.0009731871543549784,0.06303586054829337,-9.820081883385273
1700000001.32,4.59174644053146e-05,-1.72460470815016e-06,0.050029713430422146,0.0003169325030120455,0.06101003180785128,-9.821261592982657
1700000001.33,-2.2499550150277503e-05,4.190865874626875e-06,0.04997984479742916,3.3047544943366626e-05,0.06253472281062612,-9.818905022798427
1700000001.34,-2.087343990452761e-05,5.475096707500551e-05,0.04996099512163993,-0.0005070570974144996,0.062139193527744496,-9.819740769888504
1700000001.35,8.569788255904655e-06,4.4988421920832484e-05,0.04993522956773008,-0.00021807920873257158,0.061986831250826706,-9.818311376808959
1700000001.36,4.6454944352849316e-05,-2.2553776424376227e-05,0.05006144754838658,0.00031164766027041416,0.06353819653432624,-9.819903974584516
1700000001.37,6.336756320233177e-05,6.886934555385907e-05,0.04997720330283281,0.002682814110264601,0.06207656479580019,-9.820519901442475
1700000001.38,-4.0053224866711044e-05,-4.378053743039016e-05,0.049966524026178155,-0.0004903580155477286,0.06217115475729274,-9.821568973746377
1700000001.39,-4.3528236176211286e-05,4.2916456573579054e-05,0.049990670086408465,-4.0477263584155965e-05,0.06277332598870329,-9.818190565924887
1700000001.4,1.6673064933624607e-05,7.257316278089246e-06,0.05002147087510525,-5.7724149173157705e-05,0.0632875117431916,-9.821310216599164
1700000001.41,-2.315146723807925e-05,-2.716892695211973e-05,0.0499757811975769,0.00033745980743995303,0.06536533265910836,-9.820744242561624
1700000001.42,-2.4884538407477165e-05,-3.6290702987344375e-05,0.05002055371827514,-0.000743830777567066,0.0638875796876366,-9.818342271542596
1700000001.43,-6.608644341387932e-05,6.747122677799069e-05,0.05007830026656366,-0.0006444442926727213,0.06323862882715416,-9.819763188834667
1700000001.44,1.458231604343429e-05,2.871253028853541e-05,0.050087644917884706,-0.0007151244017950522,0.06204754967538763,-9.819666395089024
1700000001.45,-3.1868549741467674e-05,-1.4443360172975533e-06,0.05007824272284387,-0.00020649741448217144,0.06156838451145715,-9.821609665539093
1700000001.46,5.1813946722336465e-05,0.00011017425376808991,0.049976854121517374,-0.0006040523859721533,0.06276115793539595,-9.820019165519717
1700000001.47,8.051643940209107e-05,2.545926888021203e-05,0.04998433486483618,-0.0005711758294175643,0.06371853313937235,-9.819204232631606
1700000001.48,2.2117147756278182e-05,4.6507016466087114e-05,0.050050981287737925,0.0006892941874180549,0.06379385447437383,-9.819042497294543
1700000001.49,6.3967167284928756e-06,5.260379093976436e-05,0.04996438160476165,0.00161297954254311,0.0632570418346517,-9.820195026799732
1700000001.5,5.5740501209678224e-05,8.331919365667787e-06,0.050002024633494103,0.00043024175145395715,0.062040971001848105,-9.819966454791635
1700000001.51,9.431790593611807e-05,-1.3419131043950837e-05,0.05000955495430284,-0.0015869521165293532,0.0633708753073873,-9.819246719960608
1700000001.52,1.2165338523586792e-05,2.650428782364111e-05,0.05000813615778631,0.00029103075889213556,0.06434088537331743,-9.820111209886297
1700000001.53,-4.475606705432223e-05,5.7974777928037935e-06,0.04996947473248535,-0.0005209880281884326,0.06272650041754702,-9.818747071747914
1700000001.54,1.6446437752813112e-05,6.825684767461724e-05,0.049997133288633915,0.0013946194159576272,0.06072243827795064,-9.820652261795766
1700000001.55,-9.586793970863558e-05,1.9184630022325293e-05,0.04997811043581272,-0.0006479178476361668,0.06469530769586898,-9.821689832221788
1700000001.56,-2.459382830012136e-05,-5.5821271782051e-05,0.05003803913950751,-0.0011917786975907281,0.06332664936983154,-9.819715484567029
1700000001.57,-4.665569581182026e-05,-6.651289745231861e-05,0.04996983280816988,0.0007587847746761931,0.06238425916280364,-9.817844974625613
1700000001.58,1.5349615288023342e-05,-5.456711889470336e-05,0.05006294813673209,-5.319888108528995e-05,0.06278397453319265,-9.82028152247952
1700000001.59,1.991444035510498e-05,2.484185341812409e-05,0.050019520093189045,-9.587042519036083e-05,0.06380388163129742,-9.819600039520777
1700000001.6,3.0912563830859136e-05,-3.912476270923085e-06,0.050062789110610295,0.0007500574607682391,0.06405111839849799,-9.819770659794958
1700000001.61,-6.23817944523469e-05,5.585352490110413e-06,0.04997030614775079,-0.0007893498165015677,0.06460169488104023,-9.820046864328404
1700000001.62,-8.238397586922515e-05,-1.9720555519259748e-05,0.04989431886137567,0.0009810310216664267,0.06173838521198828,-9.820520696066563
1700000001.63,1.8549949693824464e-05,-4.216015984043369e-05,0.0499979197848667,-0.0018484145950135662,0.06338740129955373,-9.819082971214856
1700000001.64,3.8252995869099274e-05,-9.634037978973347e-06,0.05000117222257466,-4.204163127818241e-06,0.061148185803546265,-9.818245534181838
1700000001.65,-2.9734513212704017e-05,-4.367063243141832e-05,0.04998774402722467,0.0002431827368794424,0.06011729280438179,-9.820288456005402
1700000001.66,2.4964609267128516e-05,6.1011897035149695e-05,0.050040314028591694,0.0020979001768433765,0.06324786101493025,-9.820666565881076
1700000001.67,1.7155962804388283e-05,3.903042439320913e-05,0.050027693490570034,6.95886416897779e-05,0.06174502217625121,-9.819185173393013
1700000001.68,8.615342764588625e-06,9.048137404646159e-05,0.049969951411125785,0.0012248280187725081,0.06187537790394267,-9.818462601125406
1700000001.69,-2.1097422364768422e-05,-1.396714263727236e-05,0.050018493635257615,0.002025869758295997,0.06273095928013381,-9.820760204810218
1700000001.7,9.340298763547726e-05,7.532088221639102e-05,0.050019023712014485,0.000610149014539261,0.0618304894912373,-9.82002842180917
1700000001.71,-4.4593755842650484e-05,-1.1221617031657847e-05,0.049927249734395635,4.435005902534853e-05,0.06264007395411403,-9.819284024525825
1700000001.72,6.862582287944544e-05,-5.3443382906902084e-05,0.049936153255217344,0.00046589338408460727,0.06325527505746556,-9.820563878601506
1700000001.73,-2.0007353861085785e-05,4.703048433760449e-05,0.04999832103070206,0.0002619352722640311,0.0637219611149813,-9.818034856384068
1700000001.74,-6.873069804451328e-05,6.437715924804906e-05,0.05006017198303532,-0.00020145605903900375,0.06353122854288115,-9.819238739200891
1700000001.75,1.1365376189922352e-05,-2.3993304707660317e-05,0.0499707172211746,-0.0007300316726624747,0.0629619001193546,-9.819423466772609
1700000001.76,-1.615878487895422e-05,3.3646063784267835e-05,0.049875803541757226,-2.9821600843003743e-05,0.06386857216130867,-9.819365618619589
1700000001.77,-4.881760740569988e-05,-5.644811234143149e-05,0.050050612047924194,0.0013406095723298601,0.060469751415999494,-9.820422968578617
1700000001.78,2.07989800669281e-05,3.349434450227134e-06,0.04994406153904207,-0.000545807301934255,0.06290436742581366,-9.820054756315553
1700000001.79,-1.8665821018113787e-05,6.543312687165596e-05,0.05003706966797285,0.0011626433783029529,0.06192378346328345,-9.821816531075736
1700000001.8,9.054621208325266e-05,1.6652385717295725e-05,0.05001874981581202,-0.0004068770408449546,0.062092413654892514,-9.82037534810477
1700000001.81,-8.560853420105053e-06,-3.1218149104531885e-06,0.049998377110504866,0.001202340790845244,0.06277866434441891,-9.820302302184173
1700000001.82,-3.5192428927341894e-06,3.42849429778155e-06,0.049912878450171096,0.0008491436774216033,0.06256061824457095,-9.81914500902989
1700000001.83,-0.00012627673448924485,9.105313712843973e-05,0.04999391389220693,0.0010693543963775003,0.06290434944720558,-9.818835322201796
1700000001.84,-4.592891855437141e-05,-2.7196326686337106e-05,0.050083451767023085,0.0012932493471330725,0.06128642717887839,-9.819284892852794
1700000001.85,2.1611730315605564e-05,6.558264264259933e-06,0.05001591229970202,-0.00022252636168888573,0.06275374155883423,-9.818984630958289
1700000001.86,4.580853166593189e-05,4.82009306769681e-05,0.050051754521316924,0.0028047859879698827,0.06243275625969526,-9.819765317412484
1700000001.87,-4.99806591356148e-05,1.319490628442185e-05,0.04996711357295586,0.0007453981691079827,0.061166110662677436,-9.818093785401805
1700000001.88,1.8395744884658416e-05,7.035781133095701e-05,0.05001977409556271,-7.484945046986485e-05,0.06288366312865803,-9.819624976129571
1700000001.89,-5.352370073997287e-05,2.6046643045453814e-05,0.050030571131559246,-0.0002849307933814301,0.0636250871212251,-9.818611887939426
1700000001.9,5.475133371359242e-06,-7.5459315387767155e-06,0.05000067924649125,-0.00034725660843130875,0.06410544724696836,-9.820175114870068
1700000001.91,-3.692751478667909e-05,-4.322470643629499e-05,0.04990611219104137,-0.0012793530264032097,0.060819458015844485,-9.818139212591216
1700000001.92,4.402802509533885e-05,-3.0003355049748757e-05,0.050098206201107505,-0.0007456683595483737,0.06095595160692627,-9.818083768308123
1700000001.93,9.988509616495635e-05,-6.058535955089279e-05,0.049928260614649375,0.0011457203233201543,0.062120919171279244,-9.822916806469257
1700000001.94,2.458643763428288e-05,2.593128929660647e-05,0.05003720891837952,0.0011933396941520061,0.06534718845403165,-9.818384553620799
1700000001.95,-2.7290603764191772e-06,-3.287285607458709e-05,0.0499877625666653,0.0008856696642696094,0.0628281477876069,-9.819878397311689
1700000001.96,-4.8116494230607616e-05,7.843384990291662e-06,0.05006069129967912,-0.001975680602160987,0.062385235051362675,-9.821153685822045
1700000001.97,4.1017623796286215e-05,-4.2836450358270304e-05,0.049990205994654625,0.0010716754792146179,0.060667223191403837,-9.821154896035377
1700000001.98,-5.8163511578433714e-05,-2.6219629276272916e-05,0.05001394249234531,0.0006419107995613879,0.06136993941700723,-9.819877026784328
1700000001.99,2.4088562012587643e-05,9.762656245219239e-06,0.05005947652276356,-0.0018590236870266318,0.06301403141503265,-9.820022917311348
1700000002.0,2.3687794065986513e-05,2.130299066200709e-06,0.05000176979773098,0.00014613699459080902,0.0619988811293416,-9.819857278813961
1700000002.01,7.628154600295056e-05,-5.423243706306003e-05,0.04996978933337059,-0.0008192242996745367,0.06172639202505239,-9.821636840352193
1700000002.02,5.44015543685748e-05,-2.9364191217032668e-05,0.05001216414548965,-0.0008383812789189688,0.06354437414372835,-9.820344206274568
1700000002.03,1.35081829658984e-05,2.7632672008639496e-05,0.05001804164066558,-0.0009748500111640722,0.06500338642794586,-9.821385927355008
