time,x,y,z,yaw,surge,sway,yaw_rate
1776261899.7704434,47.169395169678715,19.063370375129963,0.37250692630503873,0.6493057224528961,-0.29739895741506017,1.2704472868085825,0.2522159643191204
1776261899.9689376,46.86759634358404,19.370120506420353,0.18119067524244065,0.6920587667113856,-0.20580743282126193,0.6707051112592786,0.2522642131569438
1776261900.1590145,45.610303293261545,20.93329847056994,-0.1748508675356356,0.7417815178871113,-0.882449290923299,1.2187107261317651,0.2509479444817055
1776261900.3329263,43.69362093419099,21.167547312328235,-0.2731334549953469,0.812531913174332,-1.7053300709297292,0.644494883945209,0.2501879726934782
1776261900.3337486,43.47969812581243,21.17376395422954,-0.3017497514898477,0.6636403971677476,-1.731517439200176,0.6612756847432927,0.25004221268160487
1776261900.507484,42.308331826464475,21.915520070259166,-0.9747065641387701,0.7081201016779404,-1.4789046417210652,0.709341686426173,0.2504067261733813
1776261900.6738744,41.31895172278172,22.163625008928165,-1.3228752830108312,0.7539233982510838,-1.1491941606673826,0.41366246829691017,0.24703039699226603
1776261900.8348572,39.58388522821451,22.27620682966241,-1.0896838992611704,0.7985156841066684,-1.4714468878015174,0.10535635543589264,0.24959741851136863
1776261900.9967647,38.627319031480916,22.696384562858757,-0.998470128734889,0.9011927570536601,-1.1637728474837141,0.20360873760844422,0.2511343259823757
1776261901.1456935,37.30417894134586,23.91271073486101,-1.0254728839633254,0.9624939939643661,-1.222940485874015,0.8626939685718151,0.2480383083975798
1776261901.1483986,37.39267688975945,23.59385546677314,-0.9954895790663464,0.8902255572213847,-1.1687276274608598,0.4114697328470568,0.2479679072103454
1776261901.2945588,36.1534366682688,24.176650371582518,-1.134797079473053,0.9386961717102104,-1.169226214963714,0.39692866510881136,0.24940467465776406
1776261901.4383945,35.42950372948837,24.482277397719216,-0.9437022938705952,0.9896873047405228,-0.8333874491501914,0.2996472112522851,0.24850607525213375
1776261901.580543,33.65091735102682,23.79633324546634,-0.7688848705205649,1.0262469355949229,-1.3951554783057758,-0.43246398284951443,0.24733220573930062
1776261901.7195368,32.366806918047374,23.058109094504996,-0.26815280183916257,1.082368656347857,-1.4408147383521839,-0.9198050542460637,0.25097547007807697
1776261901.853958,32.16014996440653,23.853192635064968,-0.0465666560750434,1.1439473004094751,-0.6752129420543225,-0.04374091230916477,0.24911700361324296
1776261901.8574834,32.22369795840874,23.717831800882273,-0.09350582526365789,1.116648120933441,-0.713709052914353,0.04884662378283888,0.24909008779252262
1776261901.9869452,30.298552652163064,23.90076847378703,0.2941047707244345,1.198229471065293,-1.4607682483442188,0.28731013756538953,0.24741247478620768
1776261902.1173801,29.448297249873924,25.34136165639966,0.7418068399850493,1.1778556082815816,-1.176815119021035,1.1992618667381727,0.24889953865536343
1776261902.2434402,27.500365130736526,23.651258180865227,1.0258616345357643,1.2033059964278299,-1.680442366776083,-0.4806243327012607,0.24893501212900443
1776261902.3657622,25.23597731186756,24.20398829945768,0.23735868283089356,1.2181391505805352,-2.201524745141476,0.24112649798684427,0.24727809593899358
1776261902.487559,24.415523732282587,25.425752681429284,0.36523485029194547,1.2395581145890346,-1.4215462723467767,1.0780946070880002,0.2502926627109955
1776261902.4884965,24.524905483918896,25.19018326358911,0.3271476861414003,1.186508253517458,-1.3896532515643885,1.0497023958472083,0.25024145231802186
1776261902.6077557,23.481865210509557,25.98726306140522,0.17274850758046634,1.210606780236848,-1.1275062810786778,1.2430012930371184,0.24678703101734062
1776261902.7270236,23.05141104463291,25.223018436699707,-0.3521485369896654,1.2203315775137442,-0.6473574140205094,0.1938207797422704,0.2485593621501511
1776261902.8418937,22.3004238315865,25.456635813353774,-0.7150143150134136,1.2634862727373943,-0.6290262383023653,0.1565373355799749,0.24987782746230072
1776261902.9574988,21.206880464293583,24.775527677387874,-0.24504254989552632,1.3123804927819784,-0.8094347913909861,-0.600403910160339,0.24759848534795453
1776261903.0718093,19.72190062537151,22.3975665306346,-0.09555139320961886,1.3760631222215929,-1.3066287227582793,-2.1025131465330373,0.00022241439852432442
1776261903.0761902,19.68713253571444,22.440454768018697,0.1717448560001999,1.404532654448971,-1.5549111439411691,-1.7924370670525376,0.00025250585556382886
1776261903.1805086,18.193835086450434,21.41012952425886,-0.1638317738236858,1.4341811633729904,-1.7203200403421999,-1.5924772057725196,0.248702321889097
1776261903.289161,17.0157813143921,21.355092946654857,-0.7351652933193452,1.4616656084209791,-1.49702771024248,-0.8027861398505045,0.2476367236903497
1776261903.3967545,15.702530753259936,20.762263003472025,-0.477204736376182,1.5019173337135487,-1.4205185286913304,-0.5047931139222661,0.2480979934210068
1776261903.5029337,15.520111027992847,20.548035617494808,-0.3142047205793448,1.5401219471817502,-0.5630459452905181,-0.12190366943585412,0.25046156662475005
1776261903.6089513,14.51612164987431,19.222425383307414,-0.46105556447700197,1.5474697830800133,-0.6532688383576997,-0.7388589734504297,0.2493290463690431
1776261903.6108935,14.453045491178266,19.20112123925923,-0.6405906650159674,1.4288826538619073,-1.055116908933922,-0.7502893284991745,0.2492166956255972
1776261903.715521,13.308111832503906,18.5937294314107,-0.30351518386366283,1.4614230250487228,-1.3725632626380748,-0.6820826463847431,0.2500343026169622
1776261903.8148272,11.981539227374805,18.119098090777815,-0.9455359106554078,1.5162877519171836,-1.4986779268677906,-0.4826442096292299,0.253065748834755
1776261903.9155748,12.943956321631877,17.204198015748347,-0.7206736029109642,1.541674645063357,0.04656930175960072,-0.7348086081300348,0.24719768141917256
1776261904.0286393,10.89135111343841,15.95641449807489,-0.2562669344933748,1.7523626424265206,-1.224907078494737,-0.9761581816954916,0.24304175444372023
1776261904.1134393,8.512973034402066,15.233848231767158,-0.4562610870887035,1.7814887890440558,-2.0703383440758434,-0.9944443756855204,0.2507339456957616
1776261904.118168,8.799295514792798,15.5676118241963,-0.43347511501816727,1.5566349674978515,-2.081297229913439,-1.1064747128192909,0.25052054724299033
1776261904.2123837,7.239227589784459,12.927014704615251,-0.7095473016790335,1.6335948979521002,-1.953446721022552,-2.270419535618207,0.2520708517323859
1776261904.3125274,7.521119487577948,13.659111632461157,-0.7355263498438195,1.832336565994358,-0.6998139388378495,-0.7696537610515688,0.0009604174875858641
1776261904.4070241,9.152028253837988,12.330422876065363,-0.6247841908114324,1.7972979114115704,0.919270126581357,-0.7755406247923713,0.24499447044301254
1776261904.505483,8.523953825599301,9.780245996110517,-0.874007151074519,1.7800802231535107,0.4088054495059983,-1.8299104359910414,0.24736491277593572
1776261904.6042705,6.746435634763773,9.48701224162116,-0.3217466621281989,1.7310426571743678,-0.7231468647858365,-0.8997947800834762,0.2474082614544337
1776261904.6082623,6.884948108935263,9.765012688092652,-0.3487898276157203,1.6674759142200093,-0.7154814717777623,-0.8366902571380719,0.2473476707006323
1776261904.7047882,6.2538090345127015,8.856454946975122,-0.6110135996572927,1.7079096664008573,-0.6730589360841904,-0.7935071062908063,0.2494653098831221
1776261904.8027077,7.277350953423981,7.809357505191515,0.15523867336177977,1.8953837606061539,0.42105185198071626,-1.0427237106999503,0.2509574318286219
1776261904.8997273,6.637527701225511,6.248294089948879,-0.5307066370710336,1.9078604540724375,-0.21910717022169313,-1.2703561881778518,0.24576841384770784
1776261904.9979234,6.123043058031431,5.017093779936202,-0.7490157455023411,1.9636060514589257,-0.5251800665250299,-1.2399374317028629,-0.0020954069539737864
1776261905.0930095,4.568407805792006,4.127528364045174,-0.5382563721783895,2.003144528139072,-1.3797908274590114,-1.021663520817954,0.24924539495333406
1776261905.0943444,4.766493049923695,4.371886679657261,-0.5883456984565689,1.8558887350924833,-1.2632619512844365,-1.123535506829826,0.24910627230256274
1776261905.1936028,4.6702559006060715,3.626570723070269,-0.7611772670273353,1.8733807541775118,-0.6983636581839859,-0.9154153845209416,0.24667403507889812
1776261905.2915893,4.225818784092713,2.299894631385547,-0.49604932890230746,1.9047688420795654,-0.5856922421775543,-1.1942989502548393,0.2512394629712164
1776261905.3878877,5.057420838241071,-0.216134463716956,-0.5197050456612662,1.9422190651410218,0.40913775878263203,-2.1603333695258145,0.2484356769346331
1776261905.4847796,4.614727047166641,-1.5895270390432779,-0.01046630373550872,1.9784829694459047,0.25943182331805026,-1.9882946260269485,0.24771539801544204
1776261905.5832913,4.4288984210369975,-2.488278971985005,0.1010750460403868,2.009952492536186,0.18432741076550518,-1.4280786850153564,0.24842969709644094
1776261905.5926685,4.3531841503679765,-2.298813303158515,0.24931971211171652,2.088458200997552,0.07202629145048699,-1.5501309480183973,0.2485038240458961
1776261905.682384,5.172367229153764,-3.4975985977496826,-0.04034097816225962,2.136200049422692,0.6887978097029508,-1.443133852244881,0.24900816645979476
1776261905.7822917,6.01543607818041,-5.058758225756081,0.05963652132381522,2.1852446001684203,1.0365104622045194,-1.6020367652779275,0.25061854922822197
1776261905.8781888,6.0954748096049824,-5.39340644100568,-0.0004009301757474243,2.237409890106257,0.6220588807080232,-0.8295890310803,0.24722482608937058
1776261905.977187,5.8409489774958825,-7.476761694836254,-0.13200079785412616,2.372355325451373,0.07469501885204755,-1.5559323708966994,0.2506571875018819
1776261906.0758264,5.94084017031885,-8.249414885201647,0.02893194565894311,2.402658297282507,-0.01616017732443459,-1.1369638542237988,0.24721636117103557
1776261906.0824745,5.811020431869649,-7.904714250933267,-0.04857021539339612,2.0921381275601214,-0.1348344445772786,-1.214954493389658,0.24692645405515548
1776261906.1780176,6.248592133942842,-9.549195686798017,-0.20451932260556857,2.121255046351224,0.2931485332026713,-1.584737891692489,0.250064876577093
1776261906.2698452,7.15056675910881,-11.905365984889702,-0.08749523226287192,2.165517424796776,0.7419174178505676,-2.27989091368129,0.250760733659507
1776261906.3682065,8.183924993605457,-13.723222948192884,-0.20572019656424312,2.2274224946640815,1.0780993798131242,-2.2167240887191832,0.249332414939388
1776261906.4682877,9.030964258201802,-13.465793408020682,0.2788123380258062,2.457835897344924,1.2323880063282293,-0.6267672985699821,0.24604304101263139
1776261906.5645483,9.50193023218957,-14.98062988122451,-0.14920339857102938,2.5919171005491606,0.731673253014722,-1.0940295306531003,0.24741953655058163
1776261906.5665212,9.474223662112562,-14.707558886971485,-0.18033691899237192,2.328046103130874,0.6765673352968784,-1.1010036751941343,0.24717398638109897
1776261906.664631,9.775425874282112,-15.346322554510332,-0.19775227991459937,2.3698799350038975,0.35055359176710815,-0.7517634109361249,0.25092008782225966
1776261906.7613409,11.479215129275971,-16.53255359802141,0.0974855769100254,2.4305402567186376,1.0560950505364968,-0.9217080669368214,0.24727622774566377
1776261906.8595638,12.16131877984054,-17.055529489689214,0.73244178151658,2.483373666314161,0.8838031769479596,-0.6294873105045256,0.24606989589786096
1776261906.9580896,12.368642445069275,-16.655723852678754,0.3167183335467967,2.529802817944067,0.4239461654873302,0.14846809763800384,0.25002725406468396
1776261907.0550244,14.263518227964788,-18.177255744206253,-0.3181678929247957,2.578830148680774,1.3963296652149086,-0.8762311417240118,0.24900501349650087
1776261907.0577435,13.868250654088722,-18.280387820141097,-0.2778698397275215,2.4945531236342187,1.101447328432416,-0.9794914963940093,0.24892677822604872
1776261907.1625159,15.404290703222417,-19.168555594647884,-0.12943674134438293,2.553744686321238,1.4953314137599145,-1.1974930395818184,0.2499080893980929
1776261907.257375,15.78568931691228,-20.324119576920058,0.03381865088622546,2.5668293537673694,0.8449882168159729,-1.258766983574978,0.24917820169433513
1776261907.3491807,16.184570323522962,-21.60091869162776,-0.2580361167017372,2.6093756964002095,0.5418403973457172,-1.3945044532827802,0.24936589611196563
1776261907.4466949,17.67767068694818,-21.602592703154798,-0.1334055969894191,2.6267118430784984,1.078577568952251,-0.5385762265571477,0.2526686988706722
1776261907.5441391,19.441575121368736,-22.2685475302685,0.18519532937754796,2.6259650855411656,1.602359235742815,-0.40534181387240137,0.24481425655925537
1776261907.5457234,19.245039711988074,-22.219777540978928,0.16702570317692633,2.613455572341853,1.5872074730416577,-0.40398296516231863,0.24480227485909853
1776261907.64435,20.635891072466507,-24.181857580657574,0.3395665232904822,2.602542967114118,1.8202350329078003,-1.2652986284273449,0.24957407942471502
1776261907.741286,20.68542131919701,-23.089116619028363,0.2739357287568109,2.546169592608543,0.7654824033999768,0.2630735314902837,0.24757023340276413
1776261907.8445368,22.149431271313745,-23.715266037985167,0.2195624473901947,2.6007611510547397,1.2346298926452095,0.051236690819203234,0.24852181364901296
1776261907.9378517,23.04337085557467,-24.040395614433233,0.39667964700471353,2.6392830252971353,1.0269300578077436,-0.017401892703041266,0.24795923811918602
1776261908.0352767,24.904475244364356,-25.615453791359826,0.1566556130946823,2.696232115199607,1.6081407294810464,-0.9882927800812018,0.25045422133552697
1776261908.0417893,24.724850636589284,-25.650850451145537,0.38235709003189167,2.727320411615488,1.771481922176538,-0.8522183945810248,0.25048310918484457
1776261908.1349306,26.825902213189945,-25.332051974016846,0.30155844275191424,2.789911700037657,2.2563745106739277,-0.12120081168403385,0.2502719032191675
1776261908.2316723,27.197230396990566,-24.92489702261268,0.0971530931975089,2.931242973202798,1.3113119762573282,0.4714802569227551,0.24829301923087743
1776261908.3296623,28.99955147103234,-24.340279447054474,0.39432463838964554,2.9840790727276976,1.5359284046543578,0.7915316484222558,0.24918191347751972
1776261908.4274085,30.287694986563036,-24.52244771151839,0.39228638598159576,3.0207220784269246,1.3313415038512126,0.35469644713289084,0.25040212824657676
1776261908.5251653,30.53446507373679,-24.01572794000851,0.5708868893938251,3.026931371162094,0.49115652560793155,0.47786349483245466,0.2475952989177452
1776261908.5271826,30.343675373076785,-23.93827130934419,0.47351122656364436,2.727554577484423,0.42425641588788854,0.549841683813487,0.24732095506765334
1776261908.6240451,31.49052405539638,-25.016245270259443,0.22011486936500374,2.820004911171003,0.7468587882912179,-0.11473384288632782,0.24956840888449666
1776261908.7223608,33.57072163569588,-25.026758920694757,0.040226360334837535,2.900030415499447,1.6511808621618678,-0.011395828967044046,0.2468471623162419
1776261908.8208458,34.112947793351566,-23.925079855857835,-0.018414366955399414,2.9869034738353766,1.0846733109329934,0.8054979514046632,0.2515150759548614
1776261908.9292157,34.860988302043175,-23.48316347733459,0.44418513998222886,3.122631168350219,0.7981484263598131,0.7987905709322067,-0.001631722090617201
1776261909.0180962,36.016544902812484,-24.136791170029273,0.6223750834022812,-3.082930318829047,0.9633163739907915,-0.10351282455289512,0.24971989208504344
1776261909.0231483,35.66952709696608,-24.10539524838614,0.49653610508209783,2.9183137454277346,0.976742529222618,0.2766673128234165,0.24946219624762234
1776261909.1153975,38.28854495475664,-23.487706062726698,0.22284878622201015,3.008616442285679,2.0095252576021854,0.6511770001011998,0.25024562891918906
1776261909.2133949,41.234163180910144,-23.76492858584601,-0.19642415142566927,2.999212483802917,2.875105821486789,0.33057829449971365,0.24935783121373498
1776261909.310602,42.28822794745824,-22.237569497198418,-0.7748445394217085,3.0638322349572853,1.8376807366665142,1.2380279984546723,0.24693691109298707
1776261909.4212878,42.62641992844927,-21.251939133428436,-0.7817956165123935,-3.109580519183585,0.700990157981612,1.3546243339408413,0.24731471788022713
1776261909.50577,43.44503779748652,-21.96881680712437,-0.867161495113711,-2.973446908683708,0.337991533556312,0.1715458248592696,0.24642699791173647
1776261909.508386,43.489630938392565,-22.455739035065612,-0.7391320508549933,-2.992712127379312,0.4699003092678333,-0.4051979957865295,0.2464114251786496
1776261909.6037326,44.09507111280852,-22.03836457962388,-0.357339304392819,-2.918856718904572,0.18865184298586998,-0.3732378438306424,0.24807104697531165
1776261909.7077947,45.07091362150952,-21.235210567365584,0.46668204357681187,-2.98475154358019,0.5457151324074481,0.20169853530043713,0.2518950260474225
1776261909.8014605,46.26344321841481,-18.96218462379951,0.5946017032224151,-2.9080035215829345,1.019172712260924,1.5404246479966348,0.2486328275250294
1776261909.900214,47.413541318034376,-18.24204675851477,0.1403802112199849,-2.8913113062185896,1.0684686822188203,1.1223247633588684,0.245599979919125
1776261909.998649,48.16742707159932,-16.888482741156654,0.17353911392286347,-2.8528072679369103,0.8795601067939581,1.3470603700710306,0.2506688042012897
1776261910.00416,48.11999376488007,-16.976013014763065,0.08048694981335208,-2.8253566041760547,0.5861011605001777,1.6762299791390354,0.2506932240351122
1776261910.098104,49.84304735982374,-16.057728327771354,-0.5181992865987453,-2.7503333310073974,1.0723746988864746,1.5224241147368758,0.24890917083193428
1776261910.194678,49.97867764510631,-14.924355057493434,-0.23030888973036157,-2.7402709746703873,0.4457394902861015,1.4920341425416601,0.24570796650686766
1776261910.2922168,49.94663922098954,-14.894816096086172,-0.009406139308939077,-2.658636029602308,-0.10748757497672218,0.5469137672335806,0.24659364408626896
1776261910.389791,50.491004990257785,-13.80875370367421,0.1308755025229824,-2.6078421222899286,0.09081268470799286,0.6570649279147993,0.24908992642845781
1776261910.4877858,51.482536307161546,-12.364718976913935,0.014141306033075868,-2.566381829979321,0.6104050980349329,1.076530926479752,0.2456915040694302
1776261910.4960384,51.48620443089242,-12.406958832922015,0.3132793325678399,-2.764793718342731,0.3116015263447733,1.3997405107282244,0.24551114350626752
1776261910.584206,51.850406128176814,-11.005410212423142,0.9578539801742438,-2.7194860066352673,0.08112334740645938,1.680287160754009,0.25059633659506503
1776261910.684525,52.482508045134516,-10.140001962538527,0.5831487019822869,-2.6807984954997224,0.29596162159699435,1.3418224599629596,0.2491604997057948
1776261910.7831178,53.14014848857443,-8.19942624349928,0.41700654033961804,-2.6098095100554186,0.47287168728432993,1.8398542514416425,0.24818651688772597
1776261910.8799884,52.71639529185457,-7.927263165284842,-0.1967960423701326,-2.562103856840165,-0.22368134588801875,0.9537179609405542,0.24864233208821857
1776261910.9792333,53.79229331645769,-7.372948396162824,0.1311925930408031,-2.4418217607081374,0.4021054173080445,0.4386897676515963,0.248021884524905
1776261910.9820583,53.84228579294501,-7.493548791271103,0.044995570784079564,-2.566700221843443,0.1937573884737891,0.49347139394691897,0.24790792812276666
1776261911.0767295,54.35273748744578,-5.842931258084172,-0.05488873700693425,-2.4748299385883743,0.13216794820020522,1.0342500973351023,0.24663450193903855
1776261911.1753783,54.01583158260637,-4.028807892870966,0.032087400913684394,-2.4062177353463317,-0.3570253061558428,1.5533873722169753,0.2518862327417599
1776261911.272862,53.206331802190185,-3.3001599404836215,0.04807517248029587,-2.326713780995454,-0.8857850009488237,1.1050005902192703,0.24802955052037395
1776261911.379201,52.53491362664407,-2.1736443121754756,0.3611596484312316,-2.341691715260909,-1.0333748975882127,1.0861792246420943,0.24857286014656962
1776261911.4681594,54.64765150150915,-0.06902954998293742,0.5504010821725186,-2.286331184038498,0.9731895831253978,1.748891849230711,0.24954389102548394
1776261911.4715114,54.5451961258387,-0.33632998332510333,0.18256819624664858,-2.335640005957434,0.2423917833749314,1.4300244387447276,0.24949891967861312
1776261911.566848,55.227711516295635,-1.4422852878670942,0.10772642410927825,-2.4822271933303646,0.47068150480957427,-0.04898439716737579,0.24442242002582332
1776261911.6630917,55.8976300051649,0.6185244632228957,-0.03507747661934235,-2.394538158687154,0.3749393086597332,0.941579416600398,0.2466935495077312
1776261911.7616782,55.0323690705861,2.135314106529561,-0.6850530881625861,-2.315756630187321,-0.6666488389596197,1.2953887409002638,0.2470535487667525
1776261911.8607912,54.84631119296972,3.5191131885640274,-0.41686306154206093,-2.277575858866012,-0.700427398098241,1.4790976506240545,0.24429860858668154
1776261911.9592087,53.370288005512464,5.952276805221837,-0.49632672665455646,-2.2347436194765233,-1.4953374154162695,2.2387808931672377,0.24597773277952073
1776261911.9724052,53.52607192615606,5.930886473906259,-0.5641023993958995,-2.262085516107586,-1.6846060786558286,2.0886141239859937,0.2459522137894562
1776261912.0582,53.28291618815544,6.9016657268984325,-1.0817774953760462,-2.220282650266789,-1.16461247765823,1.419654341029997,0.24793026126279577
1776261912.162061,53.52752950370287,8.59089260945751,-0.433088294233806,-2.0654747574812204,-0.38609507605139504,1.4962759320364973,0.24690008194182994
1776261912.2527537,53.7654609681401,9.416368713491028,0.1106900284858412,-2.0533044207434905,0.21138531437613728,1.0965185058608786,0.24616420395319782
1776261912.3521838,51.93449386769788,9.381396554921581,0.20169034526757695,-2.108879350010553,-0.9189912423511297,0.18781544502472414,0.25039963249978026
1776261912.4498794,52.727411708766766,12.044494924189312,-0.3488741387406076,-2.16286530209212,0.13102034508745763,1.9004289969758512,0.24770129227131235
1776261912.45521,52.85413506127756,12.024047308548312,-0.4268479716817053,-2.1480573261621982,-0.059655956314366376,1.6078111550282894,0.24771452136118735
1776261912.546744,52.374161267789304,13.318743306536879,-0.13001489006056044,-2.0892121676348427,-0.17933685103691174,1.455696247182858,0.24937127054953248
1776261912.6448991,50.686860756849036,14.543748515341017,-0.07849004231425222,-2.02703851570225,-1.1541434071045156,1.4033735245963603,0.24877835486829292
1776261912.742467,50.062207481715525,14.99079680189863,-0.24008736162240196,-1.9383582462299649,-0.979260627921628,0.7964584251672889,0.2488738630907219
1776261912.842677,49.32642683828427,15.238137756416803,-0.21136774406665237,-1.8840509395669631,-0.8925673135723204,0.29823648075930187,0.24621254019862723
1776261912.9394596,49.194852022857134,16.052480518655106,-0.6555068612680911,-1.815428088146406,-0.3937064057718139,0.518025974017013,0.2444709362597837
1776261912.9479206,49.33643037239266,16.026729343964487,-0.31818920860954664,-1.8486610221533253,-0.3076369776166008,-0.01893849260282887,0.2444404756381372
1776261913.036603,47.71650332233311,17.41011164250828,-0.7265931245496883,-1.801899819184609,-1.0963571053501724,0.4599476290957637,0.2485328177737456
1776261913.1343398,46.484228279494005,17.921937220028443,-0.6098249030438986,-1.7665931208170822,-1.3639346570274944,0.32946119319121114,0.24843502804767897
1776261913.2326639,45.18715235567722,19.459622517959797,0.0971269393549935,-1.7497564606193303,-1.6631951540970829,1.144974713600897,0.24708155245337507
1776261913.3322377,45.206016534820805,20.59973623636144,-0.09650940073296813,-1.7713871032168504,-0.7281032128903657,1.2892093439361494,0.24884426058914635
1776261913.4311876,43.49126379073079,21.364020051561795,-0.0073540706711551496,-1.7809359101543665,-1.341106546349124,1.0647063199178812,0.2467218601112578
1776261913.4454727,43.596303510491346,21.424942666110173,-0.16656010600976345,-1.691843859076386,-1.1349069228662825,0.7790014223099818,-0.0005350373404097778
1776261913.5298822,42.87421071691448,21.59426209059903,-0.16049962965083053,-1.634091307622621,-0.8182830566672097,0.18287215231402787,0.24565230798701926
1776261913.6251333,42.06893245039298,22.154374190422114,-0.7531739782925362,-1.575671919872617,-0.7786103179335435,0.2769431232852104,0.24665394925481057
1776261913.7222319,40.84968348685699,22.429614265837458,-0.8946957445419652,-1.528216605114912,-1.0285793530161764,0.16958832097473742,0.2440163854705709
1776261913.8301702,40.59084405485852,22.590788224343456,-0.7188742907988899,-1.3343854557827624,-0.542219187011546,0.013399149645976393,0.2485448068770139
1776261913.918808,39.10583510435913,22.797657650834918,-0.5125789412929713,-1.2749312309750738,-1.0811995011344,0.10052585087762488,0.2453598849405566
1776261913.9215107,39.023568378193,22.99624260486131,-0.5083501559130348,-1.2568341726714691,-1.1364063092764911,-0.012551962231855646,0.24537495085261934
1776261914.018606,36.963121951389645,23.42448573058152,-0.1169420798358376,-1.221344211026504,-1.7745361552068601,0.11261767026737024,0.2444238800923507
1776261914.1200747,36.21942881489948,24.904086819834504,0.36549988985754145,-1.2627905593658006,-1.4126884821654886,1.0146671812129926,0.24715810550304956
1776261914.2132797,34.71099749364761,24.5827973060514,0.2985219354430848,-1.2710057516004782,-1.5461439486104827,0.1895249393728602,0.24869799891933492
1776261914.319583,34.33839830084891,24.17182575844923,0.43446310804644617,-1.1735933466072381,-0.8233202823689494,-0.3353701687974662,0.2476598805010301
1776261914.4087296,32.78785867328689,24.013882755252606,0.4297954691869114,-1.1269313800237997,-1.2013318837900853,-0.35863227232922973,0.2476221129845898
1776261914.4111807,32.77110603043382,24.2524695461219,0.33200057267267025,-1.2910197483705594,-0.7585903482395683,-0.11562228864824636,0.247479880417378
1776261914.5092328,31.461105605213426,25.094952981845765,0.3880970244452295,-1.2502537373645366,-0.7836976846786263,0.5733409317030124,0.24583404596915243
1776261914.6074855,29.454320815146573,24.0378974539,-0.39775755475791946,-1.0057703452855382,-1.71252373088423,-0.3122845940994834,0.24934849723791613
1776261914.702727,29.688381364205817,25.042133027992836,-0.3290240004679168,-0.8923562686739714,-0.43309591116880974,0.29902637733588056,0.24700382013902053
1776261914.8018775,27.17620813938478,24.752869340135305,-0.7786118640901725,-0.7991789762430748,-1.6954998901995724,0.009476292087524485,0.2466379824557015
1776261914.901888,26.135074636049186,24.639012608427457,-0.9880265033149153,-0.7441062959077565,-1.4328086241085214,-0.16970055152467362,-0.002730204928343978
1776261914.9070046,25.990245811725796,24.605066619175116,-1.0464969140495235,-0.8533815400594019,-1.354545557826845,-0.08101986139512243,-0.0028257162855254985
1776261915.0010867,25.274878832721505,24.59182489172585,-1.0332402727275918,-0.804343873693217,-0.8969353412633572,-0.04358105167943747,0.24737976875087858
