time,rov_id,x,y,z,vx,vy,vz
1776261914.4112008,1,20.82399687778097,11.703141212414895,17.847334860282114,-0.928297231120241,-1.6851841860730825,0.09176176492087057
1776261914.9073355,1,26.772769464232105,6.742573894735872,18.260270606200685,0.2908771893615525,-0.9763721396967596,0.08369874085387005
1776261915.413067,1,32.47196473484398,5.104759998116338,18.71879569807988,0.750961991206787,-0.488354367662461,0.09015096997227205
1776261915.882277,1,35.77947518128694,5.4227180307614224,19.30367909990018,0.8973300629411467,-0.01026000482456324,0.11125726443494581
1776261916.3723812,1,40.67575032992999,12.391116764115761,19.688727260549793,0.8080485015353923,0.757907722044207,0.07413924145789624
1776261916.866527,1,41.075921044195,20.544005846687643,20.002249670330507,0.11021212889638221,1.1855381715819229,0.057898263027638064
1776261917.366316,1,35.94740956399093,23.611432321071394,19.237860243626244,-0.7594261598742567,1.0738466091943055,-0.1479958635413821
1776261917.8472688,1,26.292457921945463,30.116670329278616,18.822996683771414,-1.5042304260338413,0.7844630393261689,-0.08863449131693285
1776261918.3370383,1,15.232245056417973,32.1020848875556,17.99812371122634,-2.012767776730059,0.4676972301602563,-0.16286516894661554
1776261918.8231235,1,-1.8116330527207616,27.826705118374722,17.320377482975896,-2.527368418785727,-0.7577138208175789,-0.13799910984619843
1776261919.325198,1,0.5759159299441237,22.5245747680209,16.669010150790193,-1.7831216160266192,-1.0783263777304495,-0.1324563707027634
1776261919.8157296,1,-8.3278607430178,14.03596758765416,16.292776458117274,-2.0038185925480843,-1.408793293042803,-0.0799995992611636
1776261920.3162332,1,-12.16188851301386,3.653765741902827,15.465037535736812,-1.2771560432022886,-2.07745282950137,-0.16355963733759032
1776261920.7848897,1,-14.994129427080217,-12.870118584213229,14.631326848758711,-0.521844833652048,-2.7849526508440023,-0.1681992848272697
1776261921.27913,1,-11.201378045448898,-26.87084548897068,14.045547820502176,0.286541578858868,-3.065908416404329,-0.11942614067788244
1776261921.7779799,1,-4.660558440628937,-31.9698140259743,13.266868364656982,0.9532743038435858,-2.6036709666384734,-0.15591786753061485
1776261922.2614088,1,7.725547132511185,-43.692332532820025,12.520743357112535,2.026240626415799,-2.46973115647749,-0.15093696115802493
1776261922.7533607,1,13.345586287883346,-42.27026673257072,12.052038470934251,1.9644315988370644,-1.7714737398571292,-0.09750423070604067
1776261923.2355173,1,40.56229939354907,-51.54995234113331,11.572733786959999,3.6767971137655127,-0.6932236174676984,-0.09822571595971652
1776261923.7379572,1,45.90041481092211,-42.56951342538142,10.801537778739291,3.366604927058928,0.06155470603617286,-0.15592424832834786
1776261924.218695,1,55.1339333439051,-36.96127765650907,10.224153589763281,3.0668295250576616,0.6941136843914585,-0.12035508874703903
1776261924.7072873,1,62.06595494592276,-29.996494626940255,9.761528026809845,2.688805448216365,1.1378221429016406,-0.09738304837477381
1776261925.2151616,1,64.55314649218325,-21.549362695664534,8.73849490561984,1.8155374803759947,1.7273392795335654,-0.19990970781154632
1776261925.6928625,1,81.74988501946217,2.0340442740711318,8.517915122796866,1.8748227653637615,3.207660622633157,-0.052831500981616986
1776261926.176152,1,75.94862783466942,14.012625140759518,7.928951139468777,0.47032085929732115,3.248986893538798,-0.11729259871615581
1776261926.6763372,1,69.00866689690916,20.040646651651535,7.08737784773726,-0.47462691984199257,2.6838232625403835,-0.16727294225909098
1776261927.1642084,1,58.877947872879574,25.58179302213168,6.989656990646493,-1.190408046163644,2.3598243943875095,-0.027678669464072603
1776261927.6659288,1,47.81673678744316,28.09405888243842,6.432551463044657,-1.7838893011220762,1.763257143542117,-0.10802508066537007
1776261928.137425,1,37.828623893202106,31.296619314371686,5.507372512427041,-2.0480703742379167,1.216227405882726,-0.1826805050286916
