time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.010363,1,0,0.0,0.0,12.663612265822861,1699999999999496,1700000000010363,1699999999.999496,1700000000.0103629,0.010866880416870117,63.28773166363831,44.6710559638658
1700000020.016343,1,0,0.0,0.0,13.713102870332145,1700000020000230,1700000020016343,1700000020.0002298,1700000020.0163429,0.0161130428314209,190.52195148265344,29.119375096795704
1700000040.029314,1,0,0.0,0.0,14.694583213373944,1700000040000226,1700000040029314,1700000040.000226,1700000040.029314,0.02908802032470703,125.94389323180835,17.783536201550824
1700000060.020968,1,0,0.0,0.0,15.678102728320985,1700000060000241,1700000060020968,1700000060.000241,1700000060.020968,0.020726919174194336,100.10831176641615,27.944352831044352
1700000080.0162425,1,0,0.0,0.0,16.64743637691488,1700000079999810,1700000080016242,1700000079.99981,1700000080.016242,0.01643204689025879,14.475303735257514,40.17701336475819
1700000100.0294135,1,0,0.0,0.0,17.425109732969112,1700000099999685,1700000100029414,1700000099.9996848,1700000100.029414,0.029729127883911133,61.11882976879204,20.602860379636596
1700000120.026286,1,0,0.0,0.0,17.954264216394932,1700000119999296,1700000120026286,1700000119.999296,1700000120.026286,0.02698993682861328,95.66810124726572,25.551019168579277
1700000140.027332,1,0,0.0,0.0,18.068807520169095,1700000139999644,1700000140027332,1700000139.999644,1700000140.0273318,0.027687788009643555,174.6606897187389,24.615294296232246
1700000160.0395262,1,0,0.0,0.0,17.731399729739255,1700000160000608,1700000160039526,1700000160.000608,1700000160.039526,0.03891801834106445,153.70059472560175,16.548272276197945
1700000180.0335176,1,0,0.0,0.0,17.00998427758435,1700000180000096,1700000180033518,1700000180.0000958,1700000180.0335178,0.033421993255615234,139.26051623674454,18.9818945465686
1700000200.0121303,1,0,0.0,0.0,15.896224128149829,1700000199999914,1700000200012130,1700000199.999914,1700000200.01213,0.01221609115600586,218.2196986010967,54.5420204761531
1700000220.0110593,1,0,0.0,0.0,14.857801722544787,1700000219999858,1700000220011059,1700000219.999858,1700000220.0110588,0.011200904846191406,56.09519794514029,54.20833421961257
1700000240.0172274,1,0,0.0,0.0,13.90014226679143,1700000240000440,1700000240017228,1700000240.00044,1700000240.017228,0.016788005828857422,109.53496932664302,29.111907382705773
1700000260.0256789,1,0,0.0,0.0,11.678658020333856,1700000260000943,1700000260025679,1700000260.000943,1700000260.0256789,0.02473592758178711,205.05337998790512,17.531339575692105
1700000280.0325108,1,0,0.0,0.0,11.22207717212122,1700000280000856,1700000280032511,1700000280.000856,1700000280.032511,0.031655073165893555,190.27742836730718,10.504094761720633
