time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.1491392,1,0,0.0,0.0,7.891935314224245,1699999999999947,1700000000149139,1699999999.9999468,1700000000.149139,0.14919209480285645,26.418005906895345,2.4042508984513553
1700000005.1439362,1,0,0.0,0.0,8.330695071802376,1700000005000087,1700000005143936,1700000005.000087,1700000005.143936,0.14384889602661133,27.213063956499887,1.074124419184448
1700000010.138737,1,0,0.0,0.0,8.239680667045029,1700000010000044,1700000010138737,1700000010.0000439,1700000010.138737,0.13869309425354004,26.59586766020261,1.816602393476683
1700000015.1335437,1,0,0.0,0.0,9.186841797299296,1700000015000010,1700000015133544,1700000015.00001,1700000015.133544,0.13353395462036133,27.462224773305795,2.1229451499493193
1700000020.1283565,1,0,0.0,0.0,8.906401840554837,1700000020000965,1700000020128356,1700000020.0009649,1700000020.128356,0.12739109992980957,29.368859360491818,2.3299445315422664
1700000025.1231766,1,0,0.0,0.0,9.223553839896335,1700000025000322,1700000025123176,1700000025.0003219,1700000025.1231759,0.12285399436950684,28.388571915238217,1.2876962325418746
1700000030.1180046,1,0,0.0,0.0,9.100500120558076,1700000030000304,1700000030118004,1700000030.000304,1700000030.1180038,0.11769986152648926,26.335342994462902,3.099240140689703
1700000035.1128416,1,0,0.0,0.0,9.848110468690255,1700000034999807,1700000035112842,1700000034.999807,1700000035.1128418,0.11303496360778809,28.71377041384254,3.3718191127989736
1700000040.1076891,1,0,0.0,0.0,9.832489501485504,1700000039999774,1700000040107689,1700000039.999774,1700000040.107689,0.10791492462158203,30.508262252174312,3.5715632189908204
1700000045.1025486,1,0,0.0,0.0,10.4058672401087,1700000044999354,1700000045102548,1700000044.999354,1700000045.102548,0.10319399833679199,30.802801741480383,4.048366981200781
1700000050.097422,1,0,0.0,0.0,10.638512887915624,1700000049999978,1700000050097422,1700000049.9999778,1700000050.097422,0.09744405746459961,33.46682070378354,3.4712822262180745
1700000055.0923114,1,0,0.0,0.0,10.478778351856318,1700000055000309,1700000055092312,1700000055.000309,1700000055.0923119,0.09200286865234375,31.408735499569758,2.5753319968412463
1700000060.0872202,1,0,0.0,0.0,11.30181841599992,1700000060000097,1700000060087220,1700000060.000097,1700000060.08722,0.08712291717529297,33.15645458419719,4.847386537309729
1700000065.0821514,1,0,0.0,0.0,11.330790556425708,1700000064999616,1700000065082152,1700000064.999616,1700000065.082152,0.08253598213195801,33.55417828189844,5.717734159696326
1700000070.0771096,1,0,0.0,0.0,11.527599743494426,1700000070000774,1700000070077110,1700000070.000774,1700000070.0771098,0.07633590698242188,34.503093245988474,4.371067503413947
1700000075.0721006,1,0,0.0,0.0,11.896897305559836,1700000075000308,1700000075072101,1700000075.000308,1700000075.0721009,0.0717928409576416,37.13169151541993,4.89876786259281
1700000080.0671318,1,0,0.0,0.0,12.134047856627776,1700000080000229,1700000080067132,1700000080.000229,1700000080.067132,0.06690311431884766,36.28427732612725,5.422199872397342
1700000085.0622125,1,0,0.0,0.0,12.224334395403817,1700000084999426,1700000085062212,1700000084.999426,1700000085.062212,0.06278610229492188,39.0898432380677,7.730993260096067
1700000090.057026,1,0,0.0,0.0,12.809644500327654,1700000089999547,1700000090057026,1700000089.999547,1700000090.057026,0.057478904724121094,41.97336519293559,8.644479490301482
1700000095.0511858,1,0,0.0,0.0,12.950040816384726,1700000094999653,1700000095051186,1700000094.9996529,1700000095.0511858,0.05153298377990723,37.774197380470646,8.347614434518896
1700000100.045382,1,0,0.0,0.0,13.214423214242219,1700000099999646,1700000100045382,1700000099.999646,1700000100.045382,0.045736074447631836,37.149658057129926,10.385038467022778
1700000105.0405855,1,0,0.0,0.0,13.362147734264877,1700000105000234,1700000105040586,1700000105.000234,1700000105.040586,0.04035210609436035,29.662105119578097,8.56249328059213
1700000110.0375721,1,0,0.0,0.0,12.946839094191917,1700000109999844,1700000110037572,1700000109.9998438,1700000110.037572,0.037728071212768555,19.58959389288321,14.789292953105447
1700000115.035701,1,0,0.0,0.0,13.765229830776171,1700000114999614,1700000115035701,1700000114.999614,1700000115.035701,0.0360870361328125,12.8789763598361,13.268496061041782
1700000120.0350173,1,0,0.0,0.0,13.83200758222821,1700000119999996,1700000120035017,1700000119.999996,1700000120.035017,0.035021066665649414,359.93784783268643,13.178728249021841
1700000125.0355887,1,0,0.0,0.0,13.810808841475254,1700000124999801,1700000125035589,1700000124.999801,1700000125.035589,0.03578805923461914,349.1861916103618,14.133923564181188
1700000130.0373583,1,0,0.0,0.0,14.319144666305318,1700000129999746,1700000130037358,1700000129.9997458,1700000130.0373578,0.037611961364746094,339.6917939491266,14.007428953524949
1700000135.0401678,1,0,0.0,0.0,14.666232738774104,1700000135000746,1700000135040168,1700000135.000746,1700000135.0401678,0.039421796798706055,330.2571808643807,12.441988214105798
1700000140.0438175,1,0,0.0,0.0,15.22911458058988,1700000139999992,1700000140043818,1700000139.999992,1700000140.043818,0.04382610321044922,322.3454589428904,13.250335535578543
1700000145.048117,1,0,0.0,0.0,15.439280423747991,1700000144999911,1700000145048117,1700000144.9999108,1700000145.048117,0.04820609092712402,314.5130778972466,12.936140906526607
1700000150.0529075,1,0,0.0,0.0,15.234351850766405,1700000150000034,1700000150052908,1700000150.0000339,1700000150.052908,0.052874088287353516,309.40540302852685,8.93133359716087
1700000155.058068,1,0,0.0,0.0,15.558485049419481,1700000154999694,1700000155058068,1700000154.9996939,1700000155.058068,0.05837416648864746,306.958451035724,9.657797626519411
1700000160.0635085,1,0,0.0,0.0,15.847885194192964,1700000159999940,1700000160063508,1700000159.99994,1700000160.063508,0.063568115234375,303.2033543301447,9.606552250309404
1700000165.0691626,1,0,0.0,0.0,16.17928696265612,1700000164999879,1700000165069162,1700000164.999879,1700000165.069162,0.06928300857543945,299.5144193677897,8.700677947622909
1700000170.0749824,1,0,0.0,0.0,16.65118150798128,1700000169999954,1700000170074982,1700000169.999954,1700000170.074982,0.0750279426574707,296.84013170686114,10.391462032526446
1700000175.0809317,1,0,0.0,0.0,16.868882781010026,1700000174999696,1700000175080932,1700000174.999696,1700000175.080932,0.08123588562011719,294.5912077857579,7.982708247911981
1700000180.0869844,1,0,0.0,0.0,16.94652815839134,1700000179999710,1700000180086984,1700000179.9997098,1700000180.086984,0.08727407455444336,292.03735213833863,8.892741139773424
1700000185.0931199,1,0,0.0,0.0,17.067037823507892,1700000185000054,1700000185093120,1700000185.000054,1700000185.0931199,0.09306597709655762,291.5158939691315,5.904384145929397
1700000190.099323,1,0,0.0,0.0,17.684004757639705,1700000190000240,1700000190099323,1700000190.0002398,1700000190.099323,0.09908318519592285,289.1207005976183,7.234466652434746
1700000195.105528,1,0,0.0,0.0,17.71153829444132,1700000194999750,1700000195105528,1700000194.99975,1700000195.1055279,0.10577797889709473,287.9409002090735,4.174016237737291
1700000200.1110582,1,0,0.0,0.0,17.933923118895937,1700000200000055,1700000200111058,1700000200.0000548,1700000200.111058,0.11100316047668457,287.457530696503,5.665760736693056
1700000205.1153934,1,0,0.0,0.0,18.20285401961207,1700000205000677,1700000205115394,1700000205.0006769,1700000205.1153939,0.11471700668334961,284.2133883687928,6.655045113262027
1700000210.1182513,1,0,0.0,0.0,18.887642932033156,1700000209999652,1700000210118251,1700000209.999652,1700000210.1182508,0.11859893798828125,281.35633314031384,6.316025075339439
1700000215.1195428,1,0,0.0,0.0,18.89512528059338,1700000214999698,1700000215119543,1700000214.999698,1700000215.1195428,0.11984491348266602,278.8687013477002,5.625790764112989
1700000220.12048,1,0,0.0,0.0,18.882729466389247,1700000220000108,1700000220120480,1700000220.000108,1700000220.1204798,0.12037181854248047,277.9830776081137,6.040667196126452
1700000225.1216388,1,0,0.0,0.0,19.2596284530131,1700000224999738,1700000225121639,1700000224.999738,1700000225.121639,0.12190103530883789,275.0632605785891,5.824051733041385
1700000230.1230123,1,0,0.0,0.0,19.336936023004977,1700000230000176,1700000230123012,1700000230.000176,1700000230.1230118,0.12283587455749512,272.92303128546166,5.931262331029752
1700000235.124594,1,0,0.0,0.0,19.480259290657283,1700000235000186,1700000235124594,1700000235.000186,1700000235.124594,0.12440800666809082,270.23778272496276,5.02700752700738
1700000240.1263757,1,0,0.0,0.0,20.02022212901669,1700000239999924,1700000240126376,1700000239.999924,1700000240.126376,0.12645196914672852,267.199182947921,5.948430148049462
1700000245.1283493,1,0,0.0,0.0,20.43472410529683,1700000245000432,1700000245128349,1700000245.000432,1700000245.1283488,0.12791681289672852,265.8120319682173,6.845338726758096
1700000250.1305063,1,0,0.0,0.0,20.39419760995437,1700000250000379,1700000250130506,1700000250.0003788,1700000250.130506,0.1301271915435791,263.6770959790563,6.386842048172767
1700000255.132837,1,0,0.0,0.0,20.650014985244503,1700000255000204,1700000255132837,1700000255.0002038,1700000255.1328368,0.13263297080993652,262.06596625230725,7.5440178047574005
1700000260.1353333,1,0,0.0,0.0,21.08459538708074,1700000259999738,1700000260135333,1700000259.999738,1700000260.1353328,0.13559484481811523,259.3325168069282,5.007458185108973
1700000265.1379857,1,0,0.0,0.0,20.6661870288256,1700000265000196,1700000265137986,1700000265.000196,1700000265.137986,0.13778996467590332,256.5086936404441,5.3835925802221265
1700000270.1407857,1,0,0.0,0.0,21.455828212050193,1700000269999846,1700000270140786,1700000269.999846,1700000270.140786,0.14093995094299316,255.2447272572291,7.1826161241507895
1700000275.1437242,1,0,0.0,0.0,21.70863683662813,1700000274999266,1700000275143724,1700000274.999266,1700000275.143724,0.14445805549621582,252.2001216730221,4.450064654172607
1700000280.1467934,1,0,0.0,0.0,21.541551483677125,1700000279999832,1700000280146793,1700000279.999832,1700000280.146793,0.14696097373962402,251.4394161435729,5.946848610327595
1700000285.1499848,1,0,0.0,0.0,22.552443646368488,1700000284999822,1700000285149985,1700000284.999822,1700000285.1499848,0.150162935256958,249.01760408742848,4.761071054622069
1700000290.1532912,1,0,0.0,0.0,22.812218293867357,1700000290000258,1700000290153291,1700000290.000258,1700000290.153291,0.15303301811218262,248.9415377392622,5.339131835052963
1700000295.1567051,1,0,0.0,0.0,22.551109612958946,1700000294999800,1700000295156705,1700000294.9998,1700000295.156705,0.156904935836792,246.48090597817347,5.552219983884606
