time,lat_deg,lon_deg,h_m,ned_n,ned_e,ned_d,h_acc_m,v_acc_m
1700000004.0,60.391628601304824,5.322248440952536,-0.43506080005317926,0.0,0.0,-0.0,0.30000001192092896,0.5
1700000005.0,60.39163624379636,5.322278307070903,0.0007253978401422501,0.8515185051783569,1.6467930301919653,-0.4357859290877597,0.30000001192092896,0.5
1700000006.0,60.391651754319355,5.322311328817628,-0.6168295480310917,2.5796852170310376,3.467582810273443,0.18177021041973984,0.30000001192092896,0.5
1700000007.0,60.39166377431115,5.322347301169486,-0.3826195476576686,3.9189421413390995,5.451065553342637,-0.05243772501803701,0.30000001192092896,0.5
1700000008.0,60.39167576035238,5.3223603245674935,-0.5393115812912583,5.254414824294329,6.169161865095989,0.1042559197248294,0.30000001192092896,0.5
1700000009.0,60.3916832652159,5.322400231344928,-0.7351140007376671,6.090602743307384,8.36958348578148,0.30006158406205596,0.30000001192092896,0.5
1700000010.0,60.39170034715729,5.322418981288193,0.718772079795599,7.993858303450569,9.40343543092937,-1.1538209606349739,0.30000001192092896,0.5
1700000011.0,60.391709169398744,5.322429848051833,-0.6748428465798497,8.976822654967556,10.002613781296391,0.23979618119602497,0.30000001192092896,0.5
1700000012.0,60.391718706770874,5.322442397323318,0.7448817901313305,10.039470434598671,10.694567843620737,-1.1799257518576969,0.30000001192092896,0.5
1700000013.0,60.391727795099584,5.322455850851644,-0.04907247610390186,11.052083195507773,11.43637785636357,-0.38596852976845586,0.30000001192092896,0.5
1700000014.0,60.39174777267418,5.322466352329412,-0.025835529901087284,13.277964861277393,12.015411696068105,-0.4092001721145637,0.30000001192092896,0.5
1700000015.0,60.391753846036345,5.322464689453843,-0.20514431968331337,13.954651612722325,11.923719873539918,-0.229890111890386,0.30000001192092896,0.5
1700000016.0,60.39176450932311,5.322465527296801,-0.24205983337014914,15.1427435267127,11.969913689409857,-0.19297180366001676,0.30000001192092896,0.5
1700000017.0,60.39177763346922,5.322467104389033,0.0858861654996872,16.605022791960067,12.056868669941444,-0.5209140040056779,0.30000001192092896,0.5
1700000018.0,60.39178812467468,5.322452333790689,0.16027523111552,17.773939183262705,11.242430145282642,-0.5953014037931093,0.30000001192092896,0.5
1700000019.0,60.391794572094135,5.3224501998899605,0.4821721501648426,18.492304283313516,11.124767532277456,-0.9171964887478206,0.30000001192092896,0.5
1700000020.0,60.391799251441114,5.322428713928265,0.11467743199318647,19.013667580920938,9.940053064895249,-0.5497021914442932,0.30000001192092896,0.5
1700000021.0,60.39180638783141,5.322414249838542,0.9526527794077992,19.808797001056377,9.142518307085886,-1.3876763105019307,0.30000001192092896,0.5
1700000022.0,60.3918132464658,5.322389440247116,0.6120923813432455,20.572974471663727,7.774542868491739,-1.0471153059436347,0.30000001192092896,0.5
1700000023.0,60.39181587817993,5.322363716119318,-0.11943799257278442,20.866192097559303,6.356142090212414,-0.3155855468053268,0.30000001192092896,0.5
1700000024.0,60.39182306247171,5.322338384862474,0.38976969476789236,21.666657668815276,4.9594045903885835,-0.8247918043412596,0.30000001192092896,0.5
1700000025.0,60.391825973203424,5.322316908523655,0.2852253559976816,21.990966491015982,3.7752233684384624,-0.72024716370432,0.30000001192092896,0.5
1700000026.0,60.391830057831534,5.32228431480655,0.48070811200886965,22.446070631261087,1.9780429910905526,-0.9157291454475214,0.30000001192092896,0.5
1700000027.0,60.391835348480626,5.322250862111039,-0.027035465463995934,23.03554671812963,0.13349985891397975,-0.4079837722529991,0.30000001192092896,0.5
1700000028.0,60.39183452112421,5.322208709034571,-0.08342886064201593,22.943364015403994,-2.190771700502429,-0.3515903357565868,0.30000001192092896,0.5
1700000029.0,60.39183752670209,5.322169823051123,-0.617316210642457,23.278242232393083,-4.334898795209637,0.182299321155714,0.30000001192092896,0.5
1700000030.0,60.39184343972379,5.322142976050403,-0.31136888824403286,23.937067879625726,-5.815210123351797,-0.12364439007479433,0.30000001192092896,0.5
1700000031.0,60.391839144702764,5.322102394374065,-0.7208764255046844,23.458524060376103,-8.052836364384888,0.2858637973000189,0.30000001192092896,0.5
1700000032.0,60.39184202742403,5.32207810760874,-0.5262562427669764,23.779717656377827,-9.391979461999249,0.09124662996919675,0.30000001192092896,0.5
1700000033.0,60.391837867101465,5.322020644573308,-0.782634312286973,23.316187678413314,-12.560424486992696,0.3476284288020146,0.30000001192092896,0.5
1700000034.0,60.391832924716695,5.321998833769074,0.60259092412889,22.76552186574844,-13.763051652624036,-1.0375963200676583,0.30000001192092896,0.5
1700000035.0,60.391834179277026,5.32197426872483,-0.5734021235257387,22.90530479901124,-15.117536443324305,0.13840028600665555,0.30000001192092896,0.5
1700000036.0,60.391831215100005,5.321942849414813,-0.13586715515702963,22.575048593920155,-16.84996318891625,-0.2991315272008759,0.30000001192092896,0.5
1700000037.0,60.39183108528292,5.321904397885016,0.5003751134499907,22.560597212997884,-18.970137937154885,-0.9353679091698606,0.30000001192092896,0.5
1700000038.0,60.39182692406765,5.321883628184646,0.26143363304436207,22.096964395641557,-20.11535707539687,-0.6964245508859133,0.30000001192092896,0.5
1700000039.0,60.3918216094524,5.321852897306718,-0.6187502332031727,21.504822487454845,-21.80982294549287,0.1837628489595371,0.30000001192092896,0.5
1700000040.0,60.39181490659988,5.321812557944182,-0.11632380355149508,20.75801363312018,-24.034095954913496,-0.31865808078443614,0.30000001192092896,0.5
1700000041.0,60.39180810876871,5.321792327991942,0.42893252335488796,20.000615895415947,-25.149560021415493,-0.8639125347814485,0.30000001192092896,0.5
1700000042.0,60.39180116318852,5.321778213726616,0.871057640761137,19.22675360036969,-25.92781218678587,-1.3060369216215157,0.30000001192092896,0.5
1700000043.0,60.391792775763186,5.3217586996932456,-0.3219168344512582,18.292240019490315,-27.003796436539815,-0.1130607388911713,0.30000001192092896,0.5
1700000044.0,60.39178837084291,5.321749695302577,-0.12516500055789948,17.801452857146504,-27.500293232547488,-0.3098118438655808,0.30000001192092896,0.5
1700000045.0,60.3917775705672,5.321733594169521,0.02061924897134304,16.598105033836575,-28.38810226310796,-0.4555954555457733,0.30000001192092896,0.5
1700000046.0,60.39176781975046,5.321732732661081,-0.5888299960643053,15.511678455836165,-28.435610710854288,0.15385126845792207,0.30000001192092896,0.5
1700000047.0,60.39175681807353,5.321734518606534,0.9360218029469252,14.285886255771073,-28.337151880972787,-1.3710038282559402,0.30000001192092896,0.5
1700000048.0,60.391755719369804,5.3217357490818875,-0.2081601731479168,14.163466789222834,-28.26930062399464,-0.22682242647441253,0.30000001192092896,0.5
1700000049.0,60.39173521263287,5.321740668993181,-0.2552155312150717,11.878626211204004,-27.998039191688388,-0.17977292258976085,0.30000001192092896,0.5
1700000050.0,60.39172074286126,5.321751396107652,0.26715745497494936,10.26641629867881,-27.40657120182933,-0.7021512668160295,0.30000001192092896,0.5
1700000051.0,60.3917094642266,5.321752730993481,0.40201513282954693,9.009762604416252,-27.33297691952076,-0.8370111574226424,0.30000001192092896,0.5
1700000052.0,60.3917050069399,5.3217897689453695,-0.23414249252527952,8.51312087402297,-25.29074032651846,-0.20086261635868485,0.30000001192092896,0.5
1700000053.0,60.39169845802736,5.321801980289469,-0.17893179319798946,7.783443593008013,-24.6174235271881,-0.25607687541077073,0.30000001192092896,0.5
1700000054.0,60.39168222894771,5.321809020985817,0.13887842372059822,5.975214832700055,-24.229219374821163,-0.5738905236464453,0.30000001192092896,0.5
1700000055.0,60.39166430591492,5.321845845187911,-0.7789862090721726,3.97823632665886,-22.19877520335064,0.3439651811626687,0.30000001192092896,0.5
1700000056.0,60.391655401284005,5.321874928516467,0.18241400551050901,2.9860831160578982,-20.59515485030928,-0.6174409410848491,0.30000001192092896,0.5
1700000057.0,60.39164920810895,5.321904416764074,-0.28449675533920527,2.2960372158162476,-18.969200426945015,-0.15053549555384171,0.30000001192092896,0.5
1700000058.0,60.391632055366195,5.321932632450937,0.9338781591504812,0.3848895578573014,-17.413423987229894,-1.3689152370122204,0.30000001192092896,0.5
1700000059.0,60.391618748779294,5.321967090093351,0.27717464603483677,-1.0977246566787728,-15.513462339186809,-0.7122165325101595,0.30000001192092896,0.5
1700000060.0,60.39160019169257,5.322004571639088,-0.2693503238260746,-3.165343214563262,-13.446766255451253,-0.16569555242466882,0.30000001192092896,0.5
1700000061.0,60.391590072676834,5.3220452125358575,0.2629351979121566,-4.292800896436367,-11.20586289553169,-0.6979847358818392,0.30000001192092896,0.5
1700000062.0,60.39157439597389,5.322078725040284,-0.3886152608320117,-6.039486834736202,-9.358012011068778,-0.04643583495531178,0.30000001192092896,0.5
1700000063.0,60.3915649502029,5.322104178916803,0.1697540394961834,-7.091928301044742,-7.954506764374955,-0.6048059520988369,0.30000001192092896,0.5
1700000064.0,60.3915467072938,5.322145370277347,-0.8341710232198238,-9.12453633708187,-5.683246522342959,0.39911927034870365,0.30000001192092896,0.5
1700000065.0,60.39153311527271,5.322183189509066,-0.3045428954064846,-10.638947936646135,-3.5979217538806543,-0.13050802740283807,0.30000001192092896,0.5
1700000066.0,60.39152335458254,5.322217665863437,0.435128565877676,-11.726476141555525,-1.6969189125414674,-0.870178370162586,0.30000001192092896,0.5
1700000067.0,60.39151128635205,5.322248354637232,-0.23405599035322666,-13.071104409770708,-0.004759372471005108,-0.2009914283476677,0.30000001192092896,0.5
1700000068.0,60.39149631463507,5.322289748284578,-0.011584818363189697,-14.739236610947643,2.277661844055765,-0.42345855974965474,0.30000001192092896,0.5
1700000069.0,60.39148157751495,5.322309019448127,0.028503302484750748,-16.381229819929313,3.340263928217718,-0.46354221204586477,0.30000001192092896,0.5
1700000070.0,60.391469078137874,5.322343690002064,-0.3674664283171296,-17.77389349012372,5.251980318540061,-0.06756747249469353,0.30000001192092896,0.5
1700000071.0,60.39145687945575,5.322366176120524,0.12730073556303978,-19.133056809408938,6.491855480569075,-0.5623295684027285,0.30000001192092896,0.5
1700000072.0,60.3914456398673,5.322380343197566,-0.2554742069914937,-20.385356874484444,7.273022757624045,-0.17954990768779844,0.30000001192092896,0.5
1700000073.0,60.39143466467085,5.322398314260353,0.07470859121531248,-21.608200293296612,8.263941234333876,-0.5097274819279107,0.30000001192092896,0.5
1700000074.0,60.39142439885818,5.322428300239342,-0.32251028809696436,-22.752000452361123,9.917356024264773,-0.11250227706321247,0.30000001192092896,0.5
1700000075.0,60.3914108416918,5.322432019186299,0.2691049687564373,-24.26252680814117,10.122422145178644,-0.7041116497327131,0.30000001192092896,0.5
1700000076.0,60.391398871491134,5.322448812677189,-0.12225263100117445,-25.59622934872469,11.048411141325802,-0.312747309380228,0.30000001192092896,0.5
1700000077.0,60.39139427290734,5.32245097413887,-0.6403242200613022,-26.108596064133827,11.167593883166784,0.20532656109917724,0.30000001192092896,0.5
1700000078.0,60.39138162109897,5.322458617948619,-1.1597680123522878,-27.518243101273793,11.589073860867249,0.7247770255786321,0.30000001192092896,0.5
1700000079.0,60.39137009345441,5.322468445284974,0.34738738276064396,-28.802645525045797,12.130956327318026,-0.7823716991377943,0.30000001192092896,0.5
1700000080.0,60.391367023049995,5.322454276371711,0.633473951369524,-29.144750494698183,11.34968934363155,-1.068458151406654,0.30000001192092896,0.5
1700000081.0,60.39135858320258,5.322448578856731,-0.4570339312776923,-30.085105038560037,11.035531435967064,0.02205354454216213,0.30000001192092896,0.5
1700000082.0,60.391347903906485,5.322433711945175,0.1847469499334693,-31.274986053108634,10.21577969635841,-0.6197229801111099,0.30000001192092896,0.5
1700000083.0,60.391339499385914,5.32241654564012,0.30478923209011555,-32.211411764236495,9.269238020572196,-0.7397620475044082,0.30000001192092896,0.5
1700000084.0,60.39133609982882,5.322406840876705,-0.2880421644076705,-32.59018503461707,8.734120610064263,-0.14692948301128617,0.30000001192092896,0.5
1700000085.0,60.39133203783375,5.322382268249348,-0.6736053032800555,-33.04276909446271,7.379194355775505,0.23863427535986936,0.30000001192092896,0.5
1700000086.0,60.3913255416238,5.3223463294603075,-0.546287284232676,-33.76657382078652,5.397542201840809,0.11131806379296094,0.30000001192092896,0.5
1700000087.0,60.39131524689055,5.3223395685501735,-0.04786515515297651,-34.9136049608853,5.0247496749123135,-0.3870981987271769,0.30000001192092896,0.5
1700000088.0,60.39131529091977,5.32230358755041,-0.42263580951839685,-34.908699425764866,3.0407674547929475,-0.012328821558240222,0.30000001192092896,0.5
1700000089.0,60.39130932099428,5.322274634200414,-0.5614792164415121,-35.57386219430821,1.4442883442031262,0.12651769675295554,0.30000001192092896,0.5
1700000090.0,60.391309624605555,5.322231711376556,0.02050325646996498,-35.54003757014282,-0.9224642044314639,-0.45546506138658316,0.30000001192092896,0.5
1700000091.0,60.391309197450035,5.322208103626241,-0.042673856019973755,-35.58762985769556,-2.224189051430405,-0.39228736361224215,0.30000001192092896,0.5
1700000092.0,60.39130221596266,5.3221758144808655,0.1016204385086894,-36.36549887371703,-4.004604573309208,-0.5365764065424141,0.30000001192092896,0.5
1700000093.0,60.391305598349014,5.322142687641435,-0.7223736103624105,-35.98862994399896,-5.83120844297124,0.28741691245185663,0.30000001192092896,0.5
1700000094.0,60.391304479401015,5.3221041095812405,-0.3263514330610633,-36.11330010305774,-7.9583928211962665,-0.10860226849021437,0.30000001192092896,0.5
1700000095.0,60.39130067891003,5.322074036340541,-0.475533589720726,-36.53674178661475,-9.616624085142034,0.040584577098529806,0.30000001192092896,0.5
1700000096.0,60.39130211026624,5.3220270446683395,-0.05813459400087595,-36.37725624464164,-12.207732697844165,-0.3768109078479007,0.30000001192092896,0.5
1700000097.0,60.391307322901234,5.321994859365289,-0.08643072936683893,-35.79646357735378,-13.98241951961231,-0.34851442057737003,0.30000001192092896,0.5
1700000098.0,60.391304730263634,5.321969290466737,-0.20250542275607586,-36.08532607858181,-15.392282552281577,-0.23243486286262005,0.30000001192092896,0.5
1700000099.0,60.39130703980331,5.321934591268334,-0.3313795058056712,-35.82799035849226,-17.305585426134982,-0.1035573372562748,0.30000001192092896,0.5
1700000100.0,60.39131108519554,5.321894146758218,-0.5248314188793302,-35.37724480462791,-19.535681596468045,0.08989848551088286,0.30000001192092896,0.5
1700000101.0,60.39131991613355,5.321870724726854,0.20661306381225586,-34.39330814998825,-20.82716251945511,-0.6415472971257543,0.30000001192092896,0.5
1700000102.0,60.391330574504266,5.321836865474855,0.4914409313350916,-33.20575434215432,-22.69414539352417,-0.92637509914635,0.30000001192092896,0.5
1700000103.0,60.39133293723896,5.32182411991747,0.5486595518887043,-32.942496832042195,-23.396930026371013,-0.9835925509425252,0.30000001192092896,0.5
1700000104.0,60.391336643898356,5.321803590520883,-0.12642655242234468,-32.529493933087046,-24.52890919771668,-0.30850432178689147,0.30000001192092896,0.5
1700000105.0,60.39134402148725,5.321772513956851,0.14702425431460142,-31.70748040676903,-26.2424560923817,-0.5819524617474983,0.30000001192092896,0.5
1700000106.0,60.39135072032058,5.32176073875147,-0.6740027191117406,-30.96109493741988,-26.891728020293137,0.23907354592596697,0.30000001192092896,0.5
1700000107.0,60.391357325296745,5.32175006194038,-0.8242431292310357,-30.22517063690527,-27.480437421535004,0.3893129329994309,0.30000001192092896,0.5
1700000108.0,60.391367058535955,5.321754180982015,-0.3504963992163539,-29.140707720943112,-27.253308849941625,-0.08443981160478486,0.30000001192092896,0.5
1700000109.0,60.391375264835006,5.3217437408642265,0.12268855515867472,-28.226368580794933,-27.82896807443285,-0.5576263954936156,0.30000001192092896,0.5
1700000110.0,60.39138305632466,5.321747980835775,-0.32928284257650375,-27.35824910309917,-27.595169136728423,-0.10565979048957708,0.30000001192092896,0.5
1700000111.0,60.39139707523876,5.321748158024027,0.5592623660340905,-25.796280676800226,-27.585391023462524,-0.9942115443410309,0.30000001192092896,0.5
1700000112.0,60.39140197475284,5.32175565538211,-0.6279442552477121,-25.250380513059646,-27.171980713787573,0.19299112565236953,0.30000001192092896,0.5
1700000113.0,60.3914099909536,5.321757165198006,-0.43319471552968025,-24.35722558718232,-27.08872429275516,-0.0017622386195501605,0.30000001192092896,0.5
1700000114.0,60.39142160033805,5.321775674054681,-0.4682434033602476,-23.06372801150701,-26.0681448324361,0.03327740324690076,0.30000001192092896,0.5
1700000115.0,60.391433804036986,5.321794415420087,-0.1277727223932743,-21.7040136544204,-25.034746706294776,-0.30720217521813176,0.30000001192092896,0.5
1700000116.0,60.39144402942411,5.321812690727297,-1.3178705647587776,-20.564715118396325,-24.02704316340865,0.8828880298439792,0.30000001192092896,0.5
1700000117.0,60.391456401649826,5.3218317593875435,0.24936712719500065,-19.18622695800956,-22.975603966260724,-0.6843578192361539,0.30000001192092896,0.5
1700000118.0,60.39146876215404,5.321864856375602,-0.06955536175519228,-17.80904313561134,-21.15064425193935,-0.365445617240173,0.30000001192092896,0.5
1700000119.0,60.391477196329724,5.321882004441631,0.7256173538044095,-16.869323928504055,-20.205106536184303,-1.1606239418928164,0.30000001192092896,0.5
1700000120.0,60.39149430520431,5.321910021830573,-0.6764471493661404,-14.96307644743205,-18.66022932560613,0.24143111262330308,0.30000001192092896,0.5
1700000121.0,60.39150746279927,5.321946721294118,-0.12981689907610416,-13.497082632650628,-16.636637419640177,-0.3052079909978076,0.30000001192092896,0.5
1700000122.0,60.391517488177755,5.321983195673664,-0.35333920549601316,-12.380074077768882,-14.625457433746973,-0.08169286444237578,0.30000001192092896,0.5
1700000123.0,60.391527416665504,5.322010429418403,-0.1943412208929658,-11.273858817799411,-13.123802251373137,-0.2406961566416621,0.30000001192092896,0.5
1700000124.0,60.39153860805507,5.3220467082647955,-0.26348661724478006,-10.026932931959525,-11.12340615786235,-0.17155663285572587,0.30000001192092896,0.5
1700000125.0,60.39156216535518,5.322090760312597,-0.3744689803570509,-7.402210696266323,-8.694399125693035,-0.060581617191671544,0.30000001192092896,0.5
1700000126.0,60.39157540908843,5.322104319667593,0.026719425804913044,-5.926610463444378,-7.946743138944239,-0.4617725370269854,0.30000001192092896,0.5
1700000127.0,60.39159004603873,5.322153699069437,-0.18163224216550589,-4.295782109145779,-5.223996215088126,-0.25342497894414673,0.30000001192092896,0.5
1700000128.0,60.3915999527983,5.322187676442946,0.5845678504556417,-3.19198431526843,-3.3505087648322993,-1.0196269751922324,0.30000001192092896,0.5
1700000129.0,60.39161481481776,5.32222188335984,-0.4168717721477151,-1.5360750630451896,-1.4643645315208227,-0.018188675912984564,0.30000001192092896,0.5
1700000130.0,60.39162261661132,5.322265819400927,0.12389961071312428,-0.666807956327907,0.9582336694657371,-0.5589603040907162,0.30000001192092896,0.5
1700000131.0,60.391638844788424,5.322292086520586,0.6307665128260851,1.1413187612683275,2.4065805180533806,-1.0658267581767262,0.30000001192092896,0.5
1700000132.0,60.39165384503983,5.322327723330921,-0.27465782687067986,2.8126321339691756,4.371562130935683,-0.16040085977487162,0.30000001192092896,0.5
1700000133.0,60.39166768351873,5.322352746851178,-0.8685363046824932,4.354501925473954,5.751334533490239,0.43347957606420584,0.30000001192092896,0.5
1700000134.0,60.39167306584413,5.322368305462797,-0.3263609493151307,4.954196595546184,6.609222017778951,-0.10869451334519376,0.30000001192092896,0.5
1700000135.0,60.39169339325425,5.322409391749488,0.588088552467525,7.219060383363566,8.874678900140605,-1.0231391122840892,0.30000001192092896,0.5
1700000136.0,60.3917043596986,5.32242490089469,-0.6520807202905416,8.440930413528996,9.72983374229536,0.2170329020938473,0.30000001192092896,0.5
1700000137.0,60.39171150323751,5.322442986617414,-0.17761921044439077,9.23685920472802,10.727061775454962,-0.25742590916052244,0.30000001192092896,0.5
1700000138.0,60.39172552189201,5.3224512305030345,0.03337633516639471,10.79880421411491,11.181617301492778,-0.4684182253526581,0.30000001192092896,0.5
1700000139.0,60.391736589356924,5.3224571811482475,-0.1533037032932043,12.031929868630703,11.509725811419372,-0.28173539951315796,0.30000001192092896,0.5
1700000140.0,60.391750025181786,5.322464266310343,0.49697126261889935,13.52893755207431,11.900390877188498,-0.9320066526996946,0.30000001192092896,0.5
1700000141.0,60.39175604611761,5.322473028280726,0.572044868953526,14.199785547353553,12.383514878120273,-1.0070778853650495,0.30000001192092896,0.5
1700000142.0,60.39176637497896,5.322465233689511,-0.2321094973012805,15.35061284827803,11.953723825601896,-0.20292167401482253,0.30000001192092896,0.5
1700000143.0,60.391774991581926,5.3224670603871385,-1.0178030962124467,16.310663732084798,12.05444134820161,0.5827744946116695,0.30000001192092896,0.5
1700000144.0,60.391788463303264,5.322457869064515,0.07571884896606207,17.8116695358152,11.547638873053799,-0.5107443727366991,0.30000001192092896,0.5
1700000145.0,60.39179131618116,5.322443563564171,-0.3345232540741563,18.129530526844142,10.758847473562197,-0.10050275194823488,0.30000001192092896,0.5
1700000146.0,60.39180153252523,5.322425059663799,-0.13290255796164274,19.267822220379575,9.738559894194047,-0.30212174820159277,0.30000001192092896,0.5
1700000147.0,60.39180889449079,5.322408024602501,0.743601106107235,20.088084818203992,8.799264723459075,-1.1786242457643503,0.30000001192092896,0.5
1700000148.0,60.3918139728877,5.32238366868711,0.2136510405689478,20.65390966624024,7.45630489615464,-0.6486740818253285,0.30000001192092896,0.5
1700000149.0,60.39182376114259,5.322356263206648,0.43137497268617153,21.74450445034998,5.945196004786274,-0.8663959760178539,0.30000001192092896,0.5
1700000150.0,60.39182554862174,5.322328851698908,-0.2671200707554817,21.943658901232453,4.433756032862886,-0.16790147787545529,0.30000001192092896,0.5
1700000151.0,60.39182641251244,5.322301653093621,-0.6614197148010135,22.039909784734775,2.934055973983612,0.22639763348719377,0.30000001192092896,0.5
1700000152.0,60.39183398916144,5.322280073941511,-0.7772695869207382,22.884090568824927,1.7442060239714887,0.34225004173955753,0.30000001192092896,0.5
1700000153.0,60.39183492273134,5.322237136800522,-0.19982980377972126,22.988109620873242,-0.6232977626346821,-0.23518957559962494,0.30000001192092896,0.5
1700000154.0,60.391841065180124,5.322200028694223,-0.45500244572758675,23.672494594509885,-2.6693948709120656,0.01998609480001079,0.30000001192092896,0.5
1700000155.0,60.391839817628934,5.32216484693672,-0.2914482383057475,23.53349634249667,-4.609275813069993,-0.14356752243039672,0.30000001192092896,0.5
1700000156.0,60.39184049979704,5.32213692265897,-0.30541220866143703,23.609505001988897,-6.148987536469901,-0.1296019778622277,0.30000001192092896,0.5
1700000157.0,60.39183757764104,5.322088820637346,1.4532051952555776,23.28393342026675,-8.801279639148696,-1.8882174762066732,0.30000001192092896,0.5
1700000158.0,60.39184602843045,5.322064220702322,-0.3000885061919689,24.22550835478016,-10.157686198533895,-0.13491826044914923,0.30000001192092896,0.5
1700000159.0,60.39183603079414,5.322022922233999,0.5550869023427367,23.111592733610436,-12.434840256333725,-0.9900937753807053,0.30000001192092896,0.5
