num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
29500,80.45328573440202,62.24920322411437,194.1119583843825,238.69808456373735,210.82527679960316,104.15775581699448,4.651716494606948,,FGO - Scenario 1: Bearing-only,ROV,1
29801,1.6173640072082085,1.561215502277199,2.9675981220689467,4.254896163091226,1.6923307336306264,1.7797589258350277,3.1298988056260244,,FGO - Scenario 1: Bearing-only,ASV,1
