t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
284.7,1700000284.7,1700000284700000000,27.55807328826239,24.88045405402607,0.0,-1.2440227027013036,-0.12209633558688057,0.0,-3.0437595947438636
284.71,1700000284.71,1700000284710000128,27.545633366994537,24.879229980664384,0.0,-1.243961499033219,-0.12271833165027321,0.0,-3.043259594743863
284.72,1700000284.72,1700000284720000000,27.533194059318284,24.877999687495322,0.0,-1.243899984374766,-0.12334029703408578,0.0,-3.0427595947438606
284.73,1700000284.73,1700000284730000128,27.520755368343593,24.87676317482648,0.0,-1.243838158741324,-0.12396223158282033,0.0,-3.0422595947438618
284.74,1700000284.74,1700000284740000000,27.508317297180003,24.87552044296697,0.0,-1.2437760221483485,-0.12458413514099984,0.0,-3.041759594743861
284.75,1700000284.75,1700000284750000128,27.495879848937122,24.874271492227482,0.0,-1.243713574611374,-0.12520600755314398,0.0,-3.0412595947438623
284.76,1700000284.76,1700000284760000000,27.483443026724263,24.873016322920254,0.0,-1.2436508161460127,-0.1258278486637869,0.0,-3.0407595947438635
284.77,1700000284.77,1700000284769999872,27.47100683365059,24.871754935359064,0.0,-1.2435877467679533,-0.12644965831747051,0.0,-3.040259594743863
284.78000000000003,1700000284.78,1700000284780000000,27.45857127282515,24.87048732985927,0.0,-1.2435243664929634,-0.12707143635874243,0.0,-3.0397595947438605
284.79,1700000284.79,1700000284789999872,27.44613634735697,24.86921350673778,0.0,-1.243460675336889,-0.1276931826321515,0.0,-3.0392595947438616
284.8,1700000284.8,1700000284800000000,27.433702060354644,24.867933466313037,0.0,-1.2433966733156518,-0.12831489698226778,0.0,-3.0387595947438606
284.81,1700000284.81,1700000284809999872,27.421268414926836,24.866647208905064,0.0,-1.2433323604452533,-0.12893657925365826,0.0,-3.038259594743862
284.82,1700000284.82,1700000284820000000,27.408835414181908,24.865354734835417,0.0,-1.2432677367417708,-0.1295582292909046,0.0,-3.0377595947438634
284.83,1700000284.83,1700000284829999872,27.39640306122807,24.864056044427212,0.0,-1.2432028022213606,-0.13017984693859652,0.0,-3.0372595947438628
284.84000000000003,1700000284.84,1700000284840000000,27.383971359173408,24.86275113800512,0.0,-1.243137556900256,-0.1308014320413296,0.0,-3.03675959474386
284.85,1700000284.85,1700000284849999872,27.371540311125983,24.861440015895383,0.0,-1.243072000794769,-0.1314229844437009,0.0,-3.036259594743861
284.86,1700000284.86,1700000284860000000,27.35910992019342,24.86012267842577,0.0,-1.2430061339212886,-0.132044503990329,0.0,-3.035759594743861
284.87,1700000284.87,1700000284869999872,27.346680189483408,24.858799125925614,0.0,-1.2429399562962808,-0.13266599052582959,0.0,-3.035259594743862
284.88,1700000284.88,1700000284880000000,27.334251122103336,24.85746935872581,0.0,-1.2428734679362905,-0.1332874438948332,0.0,-3.0347595947438633
284.89,1700000284.89,1700000284890000128,27.321822721160423,24.856133377158795,0.0,-1.2428066688579398,-0.1339088639419788,0.0,-3.0342595947438626
284.90000000000003,1700000284.9,1700000284900000000,27.309394989761774,24.854791181558554,0.0,-1.2427395590779278,-0.13453025051191128,0.0,-3.0337595947438603
284.91,1700000284.91,1700000284910000128,27.29696793101445,24.85344277226066,0.0,-1.242672138613033,-0.13515160344927743,0.0,-3.033259594743861
284.92,1700000284.92,1700000284920000000,27.28454154802509,24.852088149602196,0.0,-1.24260440748011,-0.13577292259874563,0.0,-3.0327595947438604
284.93,1700000284.93,1700000284930000128,27.272115843900366,24.850727313921833,0.0,-1.2425363656960917,-0.13639420780498165,0.0,-3.032259594743862
284.94,1700000284.94,1700000284940000000,27.25969082174667,24.849360265559767,0.0,-1.2424680132779884,-0.13701545891266648,0.0,-3.031759594743863
284.95,1700000284.95,1700000284950000128,27.24726648467021,24.84798700485776,0.0,-1.242399350242888,-0.13763667576648947,0.0,-3.0312595947438625
284.96,1700000284.96,1700000284960000000,27.234842835777158,24.846607532159133,0.0,-1.2423303766079568,-0.13825785821114203,0.0,-3.0307595947438632
284.97,1700000284.97,1700000284970000128,27.222419878173298,24.845221847808748,0.0,-1.2422610923904374,-0.13887900609133516,0.0,-3.0302595947438613
284.98,1700000284.98,1700000284980000000,27.209997614964493,24.843829952153033,0.0,-1.2421914976076516,-0.1395001192517753,0.0,-3.0297595947438607
284.99,1700000284.99,1700000284990000128,27.197576049256316,24.842431845539963,0.0,-1.2421215922769981,-0.14012119753718416,0.0,-3.0292595947438614
285.0,1700000285.0,1700000285000000000,27.185155184154112,24.841027528319064,0.0,-1.2420513764159533,-0.14074224079229436,0.0,-3.028759594743863
285.01,1700000285.01,1700000285009999872,27.172735022763053,24.839617000841404,0.0,-1.2419808500420702,-0.14136324886184728,0.0,-3.028259594743862
285.02,1700000285.02,1700000285020000000,27.16031556818827,24.83820026345963,0.0,-1.2419100131729817,-0.14198422159058652,0.0,-3.0277595947438636
285.03000000000003,1700000285.03,1700000285029999872,27.147896823534488,24.83677731652791,0.0,-1.2418388658263955,-0.1426051588232755,0.0,-3.027259594743861
