num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
29500,2.2899141363670568,1.6407672744747734,6.7905694865343245,8.56246112366056,3.3253016044601313,2.916862534964018,3.3529219792426983,,FGO - Scenario 1: Bearing-only,ROV,1
29801,1.5435003367018152,1.4881298647291066,2.846035442677688,3.997432511449747,1.2908739033708043,1.7017996822887955,3.0872786090007716,,FGO - Scenario 1: Bearing-only,ASV,1
