num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
24000,319.4361777689546,16.660216318748134,1806.3908367535566,2380.7607414614963,1758.0803652505158,685.599296540163,3.4925326508780192,,FGO - Scenario 1: Bearing-only,ROV,1
29301,1.6545339483521433,1.5756631199444022,3.0498256485027846,4.541871683494997,1.1335601257957837,1.8157129859976051,3.0456391453074954,,FGO - Scenario 1: Bearing-only,ASV,1
