time,lat_deg,lon_deg,h_m,ned_n,ned_e,ned_d,h_acc_m,v_acc_m
1700000002.0,60.39132945517288,5.3221087890616205,0.11243808269500732,0.0,0.0,-0.0,0.30000001192092896,0.5
1700000003.0,60.39134546676707,5.322093332983301,0.7545705875381827,1.7839947185290699,-0.8522430559640866,-0.642132197287638,0.30000001192092896,0.5
1700000004.0,60.3913628233397,5.322104986117605,-0.43516718596220016,3.7178446075933973,-0.20969292686539864,0.5476063550140298,0.30000001192092896,0.5
1700000005.0,60.39137073822746,5.322102190690047,0.0006127776578068733,4.599713063119973,-0.36383170539941245,0.11182697317126222,0.30000001192092896,0.5
1700000006.0,60.3913866675615,5.322104287822682,-0.6169531624764204,6.374541520010089,-0.24819646226861558,0.7293944330256359,0.30000001192092896,0.5
1700000007.0,60.391399281825926,5.3221113839930245,-0.38275314029306173,7.780009296538338,0.14308339940578463,0.49519596649922404,0.30000001192092896,0.5
1700000008.0,60.39141206485909,5.322097872314663,-0.5394527660682797,9.20428069655984,-0.6019444723319729,0.6518975128562876,0.30000001192092896,0.5
1700000009.0,60.391420594968274,5.322113856541889,-0.7352640694007277,10.154695764230308,0.2794184803162427,0.8477102345219478,0.30000001192092896,0.5
1700000010.0,60.39143895359694,5.322111546806221,0.718610854819417,12.200196764636575,0.1520606901548489,-0.6061611122724635,0.30000001192092896,0.5
1700000011.0,60.39144932478831,5.322104444994336,-0.6750098112970591,13.355740863616226,-0.23952961961635433,0.7874618687150798,0.30000001192092896,0.5
1700000012.0,60.391460703110724,5.322102325330113,0.7447085659950972,14.623504319992696,-0.3564067615501192,-0.6322537232767056,0.30000001192092896,0.5
1700000013.0,60.391471944690004,5.3221046004146615,-0.049251772463321686,15.876027040975334,-0.23095968576263637,0.16170960156231562,0.30000001192092896,0.5
1700000014.0,60.39149441536607,5.322107588648266,-0.0260256240144372,18.379685421828754,-0.06619008566496687,0.1384901664417404,0.30000001192092896,0.5
1700000015.0,60.39150336615367,5.322102227263226,-0.20533599611371756,19.376971934114902,-0.3618135910957141,0.3178034971756478,0.30000001192092896,0.5
1700000016.0,60.39151736281219,5.322103273991151,-0.24225545022636652,20.936464264886094,-0.3040975147626548,0.3547278716982252,0.30000001192092896,0.5
1700000017.0,60.39153437007621,5.3221089535698205,0.08568573743104935,22.831396265107372,0.009070874396543527,0.026793173967460504,0.30000001192092896,0.5
1700000018.0,60.3915493793502,5.322102032978705,0.1600745189934969,24.50371362610882,-0.37252581774373983,-0.047589397257750576,0.30000001192092896,0.5
1700000019.0,60.39156102164495,5.3221112663937555,0.4819714389741421,25.800886801642463,0.1365983674409732,-0.3694812155878644,0.30000001192092896,0.5
1700000020.0,60.39157156853693,5.322104436311026,0.11448110546916723,26.976008616508196,-0.24000754289810056,-0.0019860220904117654,0.30000001192092896,0.5
1700000021.0,60.391585221705775,5.322107728057913,0.9524590838700533,28.49723365287822,-0.058502965844698274,-0.8399573952070618,0.30000001192092896,0.5
1700000022.0,60.39159922616694,5.322103610271311,0.6119033973664045,30.057594183440546,-0.285554559712748,-0.499394546391958,0.30000001192092896,0.5
1700000023.0,60.39160962380445,5.322101344579845,-0.11962007265537977,31.216084237580752,-0.41048288650948894,0.23213449029406164,0.30000001192092896,0.5
1700000024.0,60.39162519455406,5.322102044870375,0.38959299121052027,32.95096288673027,-0.3718692680021247,-0.2770698573709467,0.30000001192092896,0.5
1700000025.0,60.3916371182135,5.322108948912423,0.28505570348352194,34.27948361191554,0.008814041068324396,-0.17252558460609535,0.30000001192092896,0.5
