time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000020.016343,1,0,0.0,0.0,12.983039010287047,1700000020000579,1700000020016343,1700000020.0005789,1700000020.0163429,0.01576399803161621,191.63225549696074,29.925766650249148
1700000025.0185153,1,0,0.0,0.0,13.671908000637279,1700000025000193,1700000025018515,1700000025.0001929,1700000025.0185149,0.018321990966796875,171.88819070160068,25.71019273324618
1700000030.0216274,1,0,0.0,0.0,12.153367075865996,1700000030000183,1700000030021628,1700000030.0001829,1700000030.021628,0.021445035934448242,150.1603195928028,23.87121349927026
1700000035.0256622,1,0,0.0,0.0,14.980539647471286,1700000034999884,1700000035025662,1700000034.999884,1700000035.025662,0.02577805519104004,136.7178700789807,20.607780824908886
1700000040.029314,1,0,0.0,0.0,13.982750658576528,1700000039999864,1700000040029314,1700000039.9998639,1700000040.029314,0.029450178146362305,127.267948974881,18.428695784401256
1700000045.031097,1,0,0.0,0.0,15.9199837605998,1700000044999612,1700000045031097,1700000044.9996119,1700000045.031097,0.03148508071899414,119.50578073766494,17.99719298267412
1700000050.030127,1,0,0.0,0.0,16.14245440232347,1700000049999987,1700000050030127,1700000049.999987,1700000050.0301268,0.030139923095703125,115.77247310456863,18.12519769405281
1700000055.0264215,1,0,0.0,0.0,14.390831505734843,1700000055000186,1700000055026422,1700000055.000186,1700000055.026422,0.02623605728149414,107.47433954426732,20.053773747664646
1700000060.020968,1,0,0.0,0.0,17.539842258678597,1700000060000058,1700000060020968,1700000060.000058,1700000060.020968,0.020910024642944336,100.81078203437939,28.538450874762237
1700000065.015726,1,0,0.0,0.0,16.704274956418676,1700000064999770,1700000065015726,1700000064.99977,1700000065.0157259,0.01595592498779297,84.8779628879564,40.595066392668365
1700000070.013239,1,0,0.0,0.0,16.692706608622476,1700000070000465,1700000070013239,1700000070.000465,1700000070.013239,0.012773990631103516,51.075225159180164,49.520785294768345
1700000075.0141168,1,0,0.0,0.0,17.52750066912678,1700000075000184,1700000075014117,1700000075.0001838,1700000075.014117,0.013933181762695312,20.836824373524458,46.363470656332886
1700000080.0162425,1,0,0.0,0.0,17.684644888745083,1700000080000137,1700000080016242,1700000080.0001369,1700000080.016242,0.016105175018310547,12.340117243108384,39.44403855650838
1700000085.018545,1,0,0.0,0.0,17.089779816752987,1700000084999656,1700000085018545,1700000084.999656,1700000085.018545,0.01888895034790039,22.11417371213695,35.83638517559789
1700000090.0214884,1,0,0.0,0.0,18.951632563223193,1700000089999728,1700000090021488,1700000089.999728,1700000090.021488,0.021759986877441406,38.0547624921105,31.01789082433241
1700000095.025378,1,0,0.0,0.0,18.56987179113169,1700000094999792,1700000095025378,1700000094.9997919,1700000095.025378,0.02558612823486328,48.10805622199615,24.98606039393234
1700000100.0294135,1,0,0.0,0.0,18.78842083176472,1700000099999788,1700000100029414,1700000099.9997878,1700000100.029414,0.029626131057739258,61.30719586548445,22.234307857523667
1700000105.0322044,1,0,0.0,0.0,18.40355447785526,1700000105000140,1700000105032204,1700000105.00014,1700000105.032204,0.032063961029052734,68.43987394374201,17.159447554530214
1700000110.0326347,1,0,0.0,0.0,15.182963340894474,1700000109999906,1700000110032635,1700000109.9999058,1700000110.032635,0.032729148864746094,74.91685697263975,22.049389519913962
1700000115.0303986,1,0,0.0,0.0,18.109951117577822,1700000114999768,1700000115030398,1700000114.999768,1700000115.030398,0.030629873275756836,86.97712600132994,21.21856570404487
1700000120.026286,1,0,0.0,0.0,17.257672293991483,1700000119999998,1700000120026286,1700000119.9999979,1700000120.026286,0.02628803253173828,97.16655853282455,24.244793545781953
1700000125.0223231,1,0,0.0,0.0,15.944101932938437,1700000124999880,1700000125022323,1700000124.9998798,1700000125.022323,0.022443056106567383,117.20871469403964,30.102785726868255
1700000130.021163,1,0,0.0,0.0,17.256664971081733,1700000129999848,1700000130021163,1700000129.999848,1700000130.021163,0.02131509780883789,145.1357231402673,32.263982217961804
1700000135.0234926,1,0,0.0,0.0,17.74139698510653,1700000135000448,1700000135023492,1700000135.000448,1700000135.0234919,0.02304387092590332,166.24623087513208,27.938081155617894
1700000140.027332,1,0,0.0,0.0,19.283530458788235,1700000139999995,1700000140027332,1700000139.999995,1700000140.0273318,0.027336835861206055,175.1014641326388,25.297165061604904
1700000145.0309846,1,0,0.0,0.0,19.04061904664117,1700000144999946,1700000145030985,1700000144.9999459,1700000145.0309849,0.031038999557495117,173.6741047313735,22.817268098654402
1700000150.0340867,1,0,0.0,0.0,16.7009504062266,1700000150000020,1700000150034087,1700000150.00002,1700000150.034087,0.03406691551208496,168.3459446752176,17.574077084563402
1700000155.0369213,1,0,0.0,0.0,16.985561824933814,1700000154999816,1700000155036921,1700000154.999816,1700000155.036921,0.03710508346557617,162.03862223481747,17.455928063344704
1700000160.0395262,1,0,0.0,0.0,17.0758112046772,1700000159999964,1700000160039526,1700000159.999964,1700000160.039526,0.03956198692321777,153.39835968947114,16.789143570687585
1700000165.041289,1,0,0.0,0.0,17.3557784488094,1700000164999927,1700000165041289,1700000164.9999268,1700000165.0412889,0.04136204719543457,145.64575770088024,15.645835239694652
1700000170.041245,1,0,0.0,0.0,18.318398861702136,1700000169999972,1700000170041245,1700000169.9999719,1700000170.041245,0.04127311706542969,140.62456764394656,17.728250358300663
1700000175.0386693,1,0,0.0,0.0,17.99079303325633,1700000174999818,1700000175038669,1700000174.9998178,1700000175.0386689,0.038851022720336914,138.09569338151383,16.635031820834946
1700000180.0335176,1,0,0.0,0.0,16.944267997179292,1700000179999826,1700000180033518,1700000179.999826,1700000180.0335178,0.0336918830871582,137.69323397174003,20.25946527735019
1700000185.0265877,1,0,0.0,0.0,16.09411190374398,1700000185000033,1700000185026588,1700000185.000033,1700000185.026588,0.02655506134033203,142.7183287497533,22.319664852774988
1700000190.0194674,1,0,0.0,0.0,17.709041502309567,1700000190000144,1700000190019467,1700000190.000144,1700000190.0194669,0.019322872161865234,151.90195104481268,32.692323433484624
1700000195.0142438,1,0,0.0,0.0,16.360417207884375,1700000194999850,1700000195014244,1700000194.99985,1700000195.0142438,0.014393806457519531,174.92040929542313,43.20117084620646
1700000200.0121303,1,0,0.0,0.0,15.97053516728712,1700000200000033,1700000200012130,1700000200.000033,1700000200.01213,0.01209712028503418,216.2862797199432,54.609588069630455
1700000205.0115669,1,0,0.0,0.0,15.798797879773735,1700000205000406,1700000205011567,1700000205.000406,1700000205.0115669,0.011160850524902344,251.49648077504693,58.194473595846674
1700000210.0106103,1,0,0.0,0.0,17.692746071285825,1700000209999792,1700000210010610,1700000209.9997919,1700000210.0106099,0.010818004608154297,280.791284968803,64.64757800442572
1700000215.0097427,1,0,0.0,0.0,16.1875868745137,1700000214999819,1700000215009743,1700000214.999819,1700000215.009743,0.009923934936523438,350.05685336091506,73.29233209178419
1700000220.0110593,1,0,0.0,0.0,14.57153756032872,1700000220000064,1700000220011059,1700000220.000064,1700000220.0110588,0.010994911193847656,57.40318112989335,55.987696051397826
1700000225.0143476,1,0,0.0,0.0,14.891579597156587,1700000224999842,1700000225014348,1700000224.999842,1700000225.014348,0.014506101608276367,75.25495324573257,38.55168992791465
1700000230.0173109,1,0,0.0,0.0,13.704435914500829,1700000230000106,1700000230017311,1700000230.0001059,1700000230.0173109,0.017204999923706055,85.73779912257119,30.38776634380998
1700000235.0183587,1,0,0.0,0.0,12.83932931375185,1700000235000111,1700000235018359,1700000235.0001109,1700000235.018359,0.01824808120727539,95.24123124460237,26.803567960363925
