num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
27000,0.9533156999066772,0.9198395454590644,1.6039000644813606,2.5805928813184087,2.5805928813184087,1.0269697882765134,3.13243264912977,,FGO - Scenario 2: Bearing + range,ROV,2
28201,1.518558988284351,1.4530654115837587,2.798907565482557,4.503703055902677,0.8158581197095525,1.672894534911058,3.062458068715406,,FGO - Scenario 2: Bearing + range,ASV,2
