num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
27499,3.2612159916157464,2.28456863473407,9.67288217488692,11.264450830456934,2.396930333093752,4.25091735797207,3.1047088808966805,,FGO - Scenario 1: Bearing-only,ROV,1
28201,1.479456093294408,1.4178969143819904,2.755085587376264,4.22790334964116,0.8877298070188966,1.630385792730915,3.0607949368009617,,FGO - Scenario 1: Bearing-only,ASV,1
27499,1.0737675778588684,1.0263268559178065,1.7911626722118934,3.2672987605573005,0.6597572858700025,1.1849934921234295,3.176014103282331,,FGO - Scenario 2: Bearing + range,ROV,2
28101,1.5219341491627372,1.4834844013056243,2.825778689336087,5.085652630885561,0.8784773659126609,1.6802427417107848,3.0577111383451796,,FGO - Scenario 2: Bearing + range,ASV,2
28500,1.4672923960535649,0.9806632554148004,3.2524838336601274,31.78446728735059,0.6321588457826595,2.8879461947919873,3.1588107116580786,,FGO - Scenario 3: Bearing + range + depth,ROV,3
29501,1.827085540345417,1.4839652429106185,3.6479360025744394,25.494422825480633,0.7643086679784943,2.496730934096547,3.1061219097229635,,FGO - Scenario 3: Bearing + range + depth,ASV,3
