num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
28999,7.50808538772582,6.306808813544937,14.998179573794598,15.67774320305134,3.90270574652548,8.478399430319051,5.3311964643735275,,FGO - Scenario 1: Bearing-only,ROV,1
29401,1.5733627784996556,1.4930787202415468,2.9142977398396064,5.938211796053585,1.3646660400028643,1.74858639416861,3.075487125557433,,FGO - Scenario 1: Bearing-only,ASV,1
