time,x,y,z,vx,vy,vz,yaw,yaw_rate,pos_cov_xx,pos_cov_xy,pos_cov_xz,pos_cov_yy,pos_cov_yz,pos_cov_zz
1700000002.0,31.41009281031498,3.175352818344482,-0.8761166876453489,0.17067532233307933,0.44486537856568625,0.000435540171715518,-0.8988080329263204,-0.007276252446266636,0.6647339378108771,-0.012334682671141649,-0.006247965267865262,0.6650120528160742,-0.006136984523930332,0.6739287006097922
1700000003.0,34.00365279928595,3.043915693261173,-1.1593859718637005,2.3983903322717612,0.40094271243519963,-0.0011128576692935876,-1.146003321668407,-0.013327814548228014,1.4219547984685281,0.03519132516485203,-0.04456523451201608,1.4855514234071692,0.037666052524651585,0.6016387172941936
1700000004.0,38.03141238149656,7.730235539094772,-0.4672683970745799,4.946909608822247,3.1228334265789033,0.25692971932475883,-0.8214197541986217,-0.013647012962331784,1.8163151645820468,-0.02660327151604117,-0.000718265743011806,1.7952496216172575,0.08169169887327961,0.5966010943693408
1700000005.0,39.04424763647561,9.90124554449309,-0.34887389087572523,3.3907921887770858,3.456678862078236,0.16271144925865333,-0.9601518498777825,-0.02215599906730424,1.6917759034902422,-0.009142938451016555,-0.021072177758084946,1.7392576949168357,0.057134761026507476,0.5371525918556226
1700000006.0,41.154049053207615,11.8279928477603,-0.027516415829261592,2.905880736675691,3.553130855672627,0.13910713147829457,-0.8894291670209681,-0.02695144001660809,2.114047756352817,-0.20222736038458997,-0.03577980957802253,1.677103693824658,-0.04961368743550458,0.6906174574582835
1700000007.0,41.965446147607175,15.396250689857954,0.5079592390973264,1.805846177607075,3.9245300941790386,0.21245035969674922,-0.9581161340320766,-0.03350516042160551,1.8716595570964787,-0.06133115571147336,-0.047122594635866794,1.5774849126773975,-0.14974363448269523,0.8861390927737011
1700000008.0,43.12525937862461,14.378172273235936,1.4136282242221303,0.6286229562417401,1.7733990322675566,0.26832548975142434,-0.8075418168016619,-0.0417389311670608,1.7283945705768606,-0.062128597172345326,-0.08649552051869484,1.5787838118427042,-0.2607200447139107,1.0311167916511088
1700000009.0,41.24651289416715,17.859957821929545,1.8647598133002505,-1.074789745920152,2.353538288725321,0.3555997995062626,-0.9358325292956299,-0.05042092009147783,1.7515298895101983,0.07139875099984141,-0.0007950570862398935,1.626574233634054,-0.32301305733582003,1.1863555032974558
1700000010.0,43.8320160407737,19.19536072478019,0.684531647549065,0.4359325569747976,1.6750232192729388,0.09651871010008772,-1.0283165549442241,-0.06204512833984904,1.6995363019735974,-0.04036020393443925,-0.030300675538836665,1.6666088705459146,-0.05933839928952095,0.6593522957842336
1700000011.0,44.1890353106857,18.581672757825167,1.1076866709412974,0.25528035216639455,0.11336578461155145,0.17615076107853078,-1.247965236960527,-0.08120987092556659,1.7298991153371608,-0.07347057428150908,0.06907439242186927,1.7063333209466058,0.01177608117576408,0.7490832890924298
1700000012.0,44.56625538036191,18.600287466882182,0.2562081554163347,-0.2517335248551221,-0.3397328185814826,0.036162338530743326,-1.3040017843845548,-0.09801129509588669,1.611659404172652,-0.011398542221295842,0.10608226948312538,1.6592744872115075,0.043096834919639025,0.8252220419124695
1700000013.0,44.52568429731573,19.197625922360476,0.12319018327688169,-0.6175574518830027,-0.22939488722238266,-0.0037754825214459248,-1.4089285298107126,-0.12193264363343284,1.6203075143256158,-0.016308042567047126,0.11355627541230477,1.596877525696706,0.1116593050789488,0.8355570132790524
1700000014.0,49.12184302616589,19.948642403482406,0.5316277535091687,1.9032357367273662,0.4776956127821965,-0.08777433700857025,-1.7241322674952433,-0.1521063756891643,1.6056327576971177,-0.04109954590517628,0.0611322603768939,1.652101685833326,0.13599004147161262,0.8266438840473903
1700000015.0,50.10483205265314,19.842770405733763,0.5783388112555634,1.6382910932233203,-0.2561558151196416,0.1071884668228287,-1.6785451497736295,-0.17401280192571567,1.6049294853457758,-0.006608713182508529,0.004021718330160127,1.6796780523131438,0.0018155810647689351,0.7091572523132033
1700000016.0,51.38191430504276,19.91060990140147,0.6417299485673551,1.5013149589607884,-0.3328784324952898,0.09666989227317616,-1.8709408248368382,-0.19171366758638608,1.6370327935502798,-0.013215942619270433,0.01759274832945354,1.6022823915562818,-0.011662088336830594,0.7158674387422661
1700000017.0,53.99131522395494,20.857904544947427,0.4536693096453865,2.1181070533818565,0.2543572010376348,0.04229709026517895,-2.1166354669884004,-0.20059129121961344,1.6482453300625797,-0.03061704776747206,0.017932330461577807,1.6178652436570544,-0.027736548162963538,0.7221984918586495
1700000018.0,56.288481617800066,19.63864948252389,0.18461308812543664,2.3139063037795156,-0.6380969706103737,0.002898881183198705,-2.382189404721859,-0.19537116559258458,1.6229153015633813,-0.057608763452174604,-0.014124274612195259,1.7790342571091038,-0.042007432339484854,0.730211662335252
1700000019.0,57.0157014561297,20.431585389390634,-0.2764010095203269,1.389667274864482,0.01681618278319441,-0.08451192052263096,-2.5993815958054913,-0.17425329389873082,1.6150948694067568,0.009433045488437234,-0.009410797734992184,1.6123023685807785,-0.013667055247457652,0.7214058069954654
1700000020.0,56.46800879545037,18.81996684308604,-0.19691823359897576,0.05177411345983174,-0.7911292760439564,0.010232527568897934,-2.610314073090369,-0.14771192423646717,1.6182442059363569,-0.011198292452492284,-0.003690121103794509,1.6007740044968384,-0.017566292998802385,0.7039047655424864
