time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.1491392,1,0,0.0,0.0,8.454061602454649,1699999999999179,1700000000149139,1699999999.999179,1700000000.149139,0.14996004104614258,26.418005906895345,2.4042508984513553
1700000030.1180344,1,0,0.0,0.0,9.285707031505778,1700000030000088,1700000030118034,1700000030.000088,1700000030.118034,0.11794590950012207,29.10917981044066,1.8884431758170424
1700000060.08728,1,0,0.0,0.0,10.782069562262725,1700000060000165,1700000060087280,1700000060.000165,1700000060.08728,0.08711504936218262,31.935113276553867,4.096331212528784
1700000090.0571158,1,0,0.0,0.0,12.260617501474115,1700000090000548,1700000090057116,1700000090.000548,1700000090.057116,0.056568145751953125,39.78908830293257,7.540074973475446
1700000120.0351372,1,0,0.0,0.0,14.141075397948867,1700000119999910,1700000120035137,1700000119.9999099,1700000120.035137,0.035227060317993164,2.323531377412657,14.080548460399951
1700000150.0530574,1,0,0.0,0.0,15.745911251861562,1700000149999964,1700000150053058,1700000149.999964,1700000150.053058,0.053093910217285156,310.8049346437525,9.145945586870162
1700000180.0871644,1,0,0.0,0.0,17.58899886265187,1700000180000138,1700000180087164,1700000180.0001378,1700000180.087164,0.08702611923217773,290.7358242995356,7.3495385220325185
1700000210.1184614,1,0,0.0,0.0,18.76846928804392,1700000209999861,1700000210118461,1700000209.999861,1700000210.118461,0.11859989166259766,281.5007817917615,6.059505370614058
1700000240.1266158,1,0,0.0,0.0,19.39297503881256,1700000240000223,1700000240126616,1700000240.000223,1700000240.126616,0.12639307975769043,268.26766496940627,6.125774761445808
1700000270.1410556,1,0,0.0,0.0,21.34701226288701,1700000270000513,1700000270141056,1700000270.0005128,1700000270.1410558,0.14054298400878906,255.80748811312185,6.177591945530311
