num_valid_samples,mean_error,median_error,p95_error,max_error,final_error,ate_rms,mean_tanees_pos,mean_tanees_vel,scenario,platform,scenario_id
27500,4.062428821186698,3.2170964438155956,8.79343663151992,8.9306604459882,3.1248722309330836,4.668833884140708,3.597063227757525,,FGO - Scenario 1: Bearing-only,ROV,1
29701,0.37300356816132635,0.35196760035217994,0.7036131030197227,1.6732915494795801,0.18383707199636867,0.4263503771671282,3.007814625577311,,FGO - Scenario 1: Bearing-only,ASV,1
