t_sim_sec,t_ros_sec,t_ros_ns,x_n,y_e,z_d,vx_n,vy_e,vz_d,yaw_rad
1.55,1700000001.55,1700000001549999872,2.325009890081075,0.0,0.0,1.5,0.0,0.0,0.0
1.56,1700000001.56,1700000001560000000,2.3400099538880497,0.0,0.0,1.5,0.0,0.0,0.0
1.57,1700000001.57,1700000001569999872,2.355010017695024,0.0,0.0,1.5,0.0,0.0,0.0
1.58,1700000001.58,1700000001580000000,2.370010081501999,0.0,0.0,1.5,0.0,0.0,0.0
1.59,1700000001.59,1700000001589999872,2.385010145308974,0.0,0.0,1.5,0.0,0.0,0.0
1.6,1700000001.6,1700000001600000000,2.4000102091159485,0.0,0.0,1.5,0.0,0.0,0.0
1.61,1700000001.61,1700000001609999872,2.415010272922923,0.0,0.0,1.5,0.0,0.0,0.0
1.62,1700000001.62,1700000001620000000,2.430010336729898,0.0,0.0,1.5,0.0,0.0,0.0
1.6300000000000001,1700000001.63,1700000001630000128,2.4450104005368725,0.0,0.0,1.5,0.0,0.0,0.0
1.6400000000000001,1700000001.64,1700000001640000000,2.460010464343847,0.0,0.0,1.5,0.0,0.0,0.0
1.6500000000000001,1700000001.65,1700000001650000128,2.4750105281508215,0.0,0.0,1.5,0.0,0.0,0.0
1.6600000000000001,1700000001.66,1700000001660000000,2.4900105919577964,0.0,0.0,1.5,0.0,0.0,0.0
1.67,1700000001.67,1700000001670000128,2.5050106557647713,0.0,0.0,1.5,0.0,0.0,0.0
1.68,1700000001.68,1700000001680000000,2.520010719571746,0.0,0.0,1.5,0.0,0.0,0.0
1.69,1700000001.69,1700000001690000128,2.5350107833787208,0.0,0.0,1.5,0.0,0.0,0.0
1.7,1700000001.7,1700000001700000000,2.5500108471856953,0.0,0.0,1.5,0.0,0.0,0.0
1.71,1700000001.71,1700000001710000128,2.5650109109926698,0.0,0.0,1.5,0.0,0.0,0.0
1.72,1700000001.72,1700000001720000000,2.5800109747996447,0.0,0.0,1.5,0.0,0.0,0.0
1.73,1700000001.73,1700000001730000128,2.595011038606619,0.0,0.0,1.5,0.0,0.0,0.0
1.74,1700000001.74,1700000001740000000,2.6100111024135937,0.0,0.0,1.5,0.0,0.0,0.0
1.75,1700000001.75,1700000001750000128,2.6250111662205686,0.0,0.0,1.5,0.0,0.0,0.0
1.76,1700000001.76,1700000001760000000,2.6400112300275436,0.0,0.0,1.5,0.0,0.0,0.0
1.77,1700000001.77,1700000001769999872,2.655011293834518,0.0,0.0,1.5,0.0,0.0,0.0
1.78,1700000001.78,1700000001780000000,2.6700113576414926,0.0,0.0,1.5,0.0,0.0,0.0
1.79,1700000001.79,1700000001789999872,2.6850114214484675,0.0,0.0,1.5,0.0,0.0,0.0
1.8,1700000001.8,1700000001800000000,2.700011485255442,0.0,0.0,1.5,0.0,0.0,0.0
1.81,1700000001.81,1700000001809999872,2.7150115490624165,0.0,0.0,1.5,0.0,0.0,0.0
1.82,1700000001.82,1700000001820000000,2.730011612869391,0.0,0.0,1.5,0.0,0.0,0.0
1.83,1700000001.83,1700000001829999872,2.745011676676366,0.0,0.0,1.5,0.0,0.0,0.0
1.84,1700000001.84,1700000001840000000,2.760011740483341,0.0,0.0,1.5,0.0,0.0,0.0
1.85,1700000001.85,1700000001849999872,2.7750118042903154,0.0,0.0,1.5,0.0,0.0,0.0
1.86,1700000001.86,1700000001860000000,2.7900118680972903,0.0,0.0,1.5,0.0,0.0,0.0
1.87,1700000001.87,1700000001869999872,2.805011931904265,0.0,0.0,1.5,0.0,0.0,0.0
1.8800000000000001,1700000001.88,1700000001880000000,2.8200119957112393,0.0,0.0,1.5,0.0,0.0,0.0
1.8900000000000001,1700000001.89,1700000001890000128,2.8350120595182142,0.0,0.0,1.5,0.0,0.0,0.0
1.9000000000000001,1700000001.9,1700000001900000000,2.8500121233251887,0.0,0.0,1.5,0.0,0.0,0.0
1.9100000000000001,1700000001.91,1700000001910000128,2.865012187132163,0.0,0.0,1.5,0.0,0.0,0.0
1.92,1700000001.92,1700000001920000000,2.8800122509391377,0.0,0.0,1.5,0.0,0.0,0.0
1.93,1700000001.93,1700000001930000128,2.895012314746113,0.0,0.0,1.5,0.0,0.0,0.0
1.94,1700000001.94,1700000001940000000,2.9100123785530876,0.0,0.0,1.5,0.0,0.0,0.0
1.95,1700000001.95,1700000001950000128,2.925012442360062,0.0,0.0,1.5,0.0,0.0,0.0
1.96,1700000001.96,1700000001960000000,2.940012506167037,0.0,0.0,1.5,0.0,0.0,0.0
1.97,1700000001.97,1700000001970000128,2.9550125699740115,0.0,0.0,1.5,0.0,0.0,0.0
1.98,1700000001.98,1700000001980000000,2.970012633780986,0.0,0.0,1.5,0.0,0.0,0.0
1.99,1700000001.99,1700000001990000128,2.9850126975879605,0.0,0.0,1.5,0.0,0.0,0.0
2.0,1700000002.0,1700000002000000000,3.0000127613949354,0.0,0.0,1.5,0.0,0.0,0.0
2.0100000000000002,1700000002.01,1700000002009999872,3.0150128252019104,0.0,0.0,1.5,0.0,0.0,0.0
2.02,1700000002.02,1700000002020000000,3.030012889008885,0.0,0.0,1.5,0.0,0.0,0.0
2.0300000000000002,1700000002.03,1700000002029999872,3.04501295281586,0.0,0.0,1.5,0.0,0.0,0.0
2.04,1700000002.04,1700000002040000000,3.0600130166228343,0.0,0.0,1.5,0.0,0.0,0.0
2.05,1700000002.05,1700000002049999872,3.075013080429809,0.0,0.0,1.5,0.0,0.0,0.0
2.06,1700000002.06,1700000002060000000,3.0900131442367837,0.0,0.0,1.5,0.0,0.0,0.0
2.07,1700000002.07,1700000002069999872,3.1050132080437582,0.0,0.0,1.5,0.0,0.0,0.0
2.08,1700000002.08,1700000002080000000,3.1200132718507327,0.0,0.0,1.5,0.0,0.0,0.0
2.09,1700000002.09,1700000002089999872,3.1350133356577072,0.0,0.0,1.5,0.0,0.0,0.0
2.1,1700000002.1,1700000002100000000,3.1500133994646826,0.0,0.0,1.5,0.0,0.0,0.0
2.11,1700000002.11,1700000002109999872,3.165013463271657,0.0,0.0,1.5,0.0,0.0,0.0
2.12,1700000002.12,1700000002120000000,3.1800135270786316,0.0,0.0,1.5,0.0,0.0,0.0
2.13,1700000002.13,1700000002130000128,3.1950135908856065,0.0,0.0,1.5,0.0,0.0,0.0
2.14,1700000002.14,1700000002140000000,3.210013654692581,0.0,0.0,1.5,0.0,0.0,0.0
2.15,1700000002.15,1700000002150000128,3.2250137184995555,0.0,0.0,1.5,0.0,0.0,0.0
2.16,1700000002.16,1700000002160000000,3.24001378230653,0.0,0.0,1.5,0.0,0.0,0.0
2.17,1700000002.17,1700000002170000128,3.255013846113505,0.0,0.0,1.5,0.0,0.0,0.0
2.18,1700000002.18,1700000002180000000,3.27001390992048,0.0,0.0,1.5,0.0,0.0,0.0
2.19,1700000002.19,1700000002190000128,3.2850139737274544,0.0,0.0,1.5,0.0,0.0,0.0
2.2,1700000002.2,1700000002200000000,3.3000140375344293,0.0,0.0,1.5,0.0,0.0,0.0
2.21,1700000002.21,1700000002210000128,3.315014101341404,0.0,0.0,1.5,0.0,0.0,0.0
2.22,1700000002.22,1700000002220000000,3.3300141651483783,0.0,0.0,1.5,0.0,0.0,0.0
2.23,1700000002.23,1700000002230000128,3.3450142289553533,0.0,0.0,1.5,0.0,0.0,0.0
2.24,1700000002.24,1700000002240000000,3.3600142927623278,0.0,0.0,1.5,0.0,0.0,0.0
2.25,1700000002.25,1700000002249999872,3.3750143565693023,0.0,0.0,1.5,0.0,0.0,0.0
2.2600000000000002,1700000002.26,1700000002260000000,3.3900144203762768,0.0,0.0,1.5,0.0,0.0,0.0
2.27,1700000002.27,1700000002269999872,3.405014484183252,0.0,0.0,1.5,0.0,0.0,0.0
2.2800000000000002,1700000002.28,1700000002280000000,3.4200145479902266,0.0,0.0,1.5,0.0,0.0,0.0
2.29,1700000002.29,1700000002289999872,3.435014611797201,0.0,0.0,1.5,0.0,0.0,0.0
2.3000000000000003,1700000002.3,1700000002300000000,3.450014675604176,0.0,0.0,1.5,0.0,0.0,0.0
2.31,1700000002.31,1700000002309999872,3.4650147394111506,0.0,0.0,1.5,0.0,0.0,0.0
2.32,1700000002.32,1700000002320000000,3.480014803218125,0.0,0.0,1.5,0.0,0.0,0.0
2.33,1700000002.33,1700000002329999872,3.4950148670250996,0.0,0.0,1.5,0.0,0.0,0.0
2.34,1700000002.34,1700000002340000000,3.5100149308320745,0.0,0.0,1.5,0.0,0.0,0.0
2.35,1700000002.35,1700000002349999872,3.5250149946390494,0.0,0.0,1.5,0.0,0.0,0.0
