time,rov_id,message_index,position_x,position_y,position_z,t_sent_us,t_received_us,t_sent_sec,t_received_sec,tof_sec,azimuth_deg,elevation_deg
1700000000.1491392,1,0,0.0,0.0,8.155601385914643,1700000000000443,1700000000149139,1700000000.000443,1700000000.149139,0.1486959457397461,26.418005906895345,2.4042508984513553
1700000010.138737,1,0,0.0,0.0,8.546816149195163,1700000010000474,1700000010138737,1700000010.000474,1700000010.138737,0.13826298713684082,27.53540367903819,1.2127900361229016
1700000020.1283565,1,0,0.0,0.0,9.22713951265791,1700000019999808,1700000020128356,1700000019.9998078,1700000020.128356,0.12854814529418945,27.31901932734892,2.1273653354426014
1700000030.1180046,1,0,0.0,0.0,9.569757424984566,1700000029999978,1700000030118004,1700000029.9999778,1700000030.1180038,0.1180260181427002,28.688514831285172,2.649212814233885
1700000040.1076891,1,0,0.0,0.0,10.118107220103651,1700000039999857,1700000040107689,1700000039.999857,1700000040.107689,0.10783195495605469,31.234046542244567,3.1289828322400544
1700000050.097422,1,0,0.0,0.0,10.292154163556546,1700000049999769,1700000050097422,1700000049.999769,1700000050.097422,0.09765291213989258,31.07645750659815,2.4364527717140962
1700000060.0872202,1,0,0.0,0.0,10.884364914202873,1700000060000080,1700000060087220,1700000060.0000799,1700000060.08722,0.08714008331298828,30.10081247941169,4.703315820047663
1700000070.0771096,1,0,0.0,0.0,11.565099989382887,1700000069999872,1700000070077110,1700000069.999872,1700000070.0771098,0.07723784446716309,33.92056095669589,5.579690108057113
1700000080.0671318,1,0,0.0,0.0,12.126136749214314,1700000080000122,1700000080067132,1700000080.0001218,1700000080.067132,0.06701016426086426,37.69367952820613,6.597755067397914
1700000090.057026,1,0,0.0,0.0,12.833201102191643,1700000089999135,1700000090057026,1700000089.999135,1700000090.057026,0.057890892028808594,40.30472656991785,8.255734186890578
1700000100.045382,1,0,0.0,0.0,13.122501335268147,1700000100000147,1700000100045382,1700000100.0001469,1700000100.045382,0.04523515701293945,39.3516551576229,9.788420443639684
1700000110.0375721,1,0,0.0,0.0,13.696870146229378,1700000109999786,1700000110037572,1700000109.999786,1700000110.037572,0.037786006927490234,21.841225446539802,11.203867011553617
1700000120.0350173,1,0,0.0,0.0,14.254289756071,1700000120000375,1700000120035017,1700000120.000375,1700000120.035017,0.03464198112487793,1.4950326519130788,14.629024589081231
1700000130.0373583,1,0,0.0,0.0,15.047348890143411,1700000129999348,1700000130037358,1700000129.999348,1700000130.0373578,0.0380098819732666,339.46822953686933,14.742933776941499
1700000140.0438175,1,0,0.0,0.0,15.027126409067641,1700000140000008,1700000140043818,1700000140.0000079,1700000140.043818,0.043810129165649414,322.4872168182831,11.359842165562721
1700000150.0529075,1,0,0.0,0.0,15.291266531369613,1700000150000225,1700000150052908,1700000150.0002248,1700000150.052908,0.052683115005493164,312.2473489645534,9.664063601805879
1700000160.0635085,1,0,0.0,0.0,15.750454495382082,1700000160000333,1700000160063508,1700000160.0003328,1700000160.063508,0.06317520141601562,302.0961871641964,8.19012576081919
1700000170.0749824,1,0,0.0,0.0,16.410685318407477,1700000169999676,1700000170074982,1700000169.999676,1700000170.074982,0.07530593872070312,297.7738995668948,8.740205584751804
1700000180.0869844,1,0,0.0,0.0,16.919452710773236,1700000180000285,1700000180086984,1700000180.000285,1700000180.086984,0.08669900894165039,295.27327302636087,8.003915712402737
1700000190.099323,1,0,0.0,0.0,17.958350644817788,1700000190000603,1700000190099323,1700000190.000603,1700000190.099323,0.09872007369995117,288.2958258139224,5.976324699903321
1700000200.1110582,1,0,0.0,0.0,17.531983281685594,1700000199999824,1700000200111058,1700000199.9998238,1700000200.111058,0.11123418807983398,287.18895247716347,6.194811166598788
1700000210.1182513,1,0,0.0,0.0,18.147372195268183,1700000210000035,1700000210118251,1700000210.0000348,1700000210.1182508,0.11821603775024414,280.71156255384915,2.75140417351795
1700000220.12048,1,0,0.0,0.0,18.80799166691245,1700000220000126,1700000220120480,1700000220.000126,1700000220.1204798,0.12035393714904785,274.42346286970405,7.8467313058930195
1700000230.1230123,1,0,0.0,0.0,19.60632179894035,1700000229999660,1700000230123012,1700000229.99966,1700000230.1230118,0.1233518123626709,273.1056127998218,5.420380460651898
1700000240.1263757,1,0,0.0,0.0,19.564230919879275,1700000240000225,1700000240126376,1700000240.0002248,1700000240.126376,0.12615108489990234,266.60776571475026,4.781374163316934
1700000250.1305063,1,0,0.0,0.0,20.26105978130263,1700000249999755,1700000250130506,1700000249.999755,1700000250.130506,0.1307511329650879,262.6291598167161,5.658141298917364
1700000260.1353333,1,0,0.0,0.0,21.003560188148732,1700000260000203,1700000260135333,1700000260.000203,1700000260.1353328,0.1351299285888672,259.4747640652189,5.890755797893559
1700000270.1407857,1,0,0.0,0.0,21.445596615507636,1700000269999992,1700000270140786,1700000269.999992,1700000270.140786,0.140794038772583,255.43657610535843,4.9761914625767805
1700000280.1467934,1,0,0.0,0.0,21.707269763355406,1700000279999669,1700000280146793,1700000279.9996688,1700000280.146793,0.1471240520477295,251.80695832127972,6.563505781877158
1700000290.1532912,1,0,0.0,0.0,22.52102523702184,1700000289999865,1700000290153291,1700000289.9998648,1700000290.153291,0.1534261703491211,247.21198224566737,7.037255117145069
